municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SAN ANDRES,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,3,0,3
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,3,8,2,13
SAN BORJA,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,1,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2011-04-01,1,2,0,0,4,0,7
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,2,3,0,5
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-04-01,0,1,2,9,10,4,26
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,1,0,0,1
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2011-04-01,0,0,1,0,5,0,6
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2011-04-01,0,1,1,9,8,1,20
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2011-04-01,0,2,0,4,5,0,11
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-04-01,3,6,13,47,59,2,130
SAN MATIAS,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,2,2,0,4
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2011-04-01,0,1,0,7,8,3,19
SAN PEDRO,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,3,0,3
SAN RAFAEL,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,3,0,3
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,4,0,4
SANTA ANA,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,2,2,0,4
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-04-01,195,786,1637,3019,4630,477,10744
SANTA ROSA,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,2,0,2
SENA,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,1,0,0,1
SHINAOTA,sospecha diagnostica,dengue clasico,2011-04-01,0,0,1,1,4,1,7
SUCRE,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,1,1,0,2
TRINIDAD,sospecha diagnostica,dengue clasico,2011-04-01,0,1,5,16,26,9,57
URUBICHA,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,1,4,5,10
VALLEGRANDE,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,3,2,5
VILLA MONTES,sospecha diagnostica,dengue clasico,2011-04-01,0,0,1,3,9,0,13
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,2,5,1,8
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2011-04-01,0,0,0,0,2,0,2
WARNES,sospecha diagnostica,dengue clasico,2011-04-01,0,8,4,17,46,3,78
YACUIBA,sospecha diagnostica,dengue clasico,2011-04-01,1,8,12,46,77,8,152
YAPACANI,sospecha diagnostica,dengue clasico,2011-04-01,1,0,1,9,11,0,22
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2011-05-01,1,5,5,3,5,0,19
BOYUIBE,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,0,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2011-05-01,0,2,8,21,18,6,55
CARANAVI,sospecha diagnostica,dengue clasico,2011-05-01,0,3,6,5,15,2,31
CARAPARI,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,3,0,3
CHARAGUA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,2,7,0,9
CHIMORE,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,3,14,0,17
COBIJA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,2,7,7,0,16
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,26,1,27
COLPA BELGICA,sospecha diagnostica,dengue clasico,2011-05-01,0,1,2,5,8,1,17
COMARAPA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,2,0,2
CONCEPCION,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,5,6,1,12
COTOCA,sospecha diagnostica,dengue clasico,2011-05-01,0,5,6,28,40,8,87
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,15,29,1,45
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2011-05-01,1,1,1,5,11,1,20
EL TORNO,sospecha diagnostica,dengue clasico,2011-05-01,2,9,5,39,38,9,102
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,4,8,1,13
GUANAY,sospecha diagnostica,dengue clasico,2011-05-01,0,2,2,6,13,1,24
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-05-01,0,3,4,7,18,1,33
GUTIERREZ,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,5,0,6
LA GUARDIA,sospecha diagnostica,dengue clasico,2011-05-01,0,4,5,42,79,11,141
LA PAZ,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,1,0,1
MACHARETI,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,5,0,6
MAGDALENA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,1,0,0,0,1
MAIRANA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,1,1,3,1,6
MAPIRI,sospecha diagnostica,dengue clasico,2011-05-01,0,1,0,20,30,1,52
MINEROS,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,2,1,0,3
MONTEAGUDO,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,1,0,2
MONTERO,sospecha diagnostica,dengue clasico,2011-05-01,7,20,23,29,35,2,116
OKINAWA,sospecha diagnostica,dengue clasico,2011-05-01,0,1,3,20,20,6,50
PAILON,sospecha diagnostica,dengue clasico,2011-05-01,0,0,1,8,9,2,20
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-05-01,0,1,2,1,2,5,11
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,2,0,2
PORONGO,sospecha diagnostica,dengue clasico,2011-05-01,0,2,1,4,11,0,18
PORTACHUELO,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,1,0,1
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2011-05-01,0,0,2,5,4,0,11
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,7,0,8
REYES,sospecha diagnostica,dengue clasico,2011-05-01,0,1,0,0,1,0,2
RIBERALTA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,1,0,1,0,2
ROBORE,sospecha diagnostica,dengue clasico,2011-05-01,0,0,1,3,6,3,13
RURRENABAQUE,sospecha diagnostica,dengue clasico,2011-05-01,0,1,0,0,2,0,3
SACABA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,2,1,0,3
SAIPINA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,3,0,3
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,0,1,1
SAN BORJA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,3,5,0,8
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,5,0,5
SAN CARLOS,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,1,1,3
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,3,1,5
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-05-01,0,2,0,2,3,1,8
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2011-05-01,0,2,0,0,2,2,6
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2011-05-01,0,5,4,11,10,1,31
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,2,0,2
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-05-01,2,2,4,30,78,8,124
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2011-05-01,0,1,2,1,4,2,10
SAN PEDRO,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,3,1,0,4
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,2,1,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-05-01,113,433,1081,1663,2636,312,6238
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,4,0,4
SHINAOTA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,0,0,1
SUCRE,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,2,0,2
TIPUANI,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,1,0,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2011-05-01,0,0,4,6,16,0,26
URUBICHA,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,3,8,0,11
VALLEGRANDE,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,2,0,2
VILLA MONTES,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,6,0,6
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,0,3,0,3
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2011-05-01,0,0,1,0,1,0,2
WARNES,sospecha diagnostica,dengue clasico,2011-05-01,1,2,4,9,18,1,35
YACUIBA,sospecha diagnostica,dengue clasico,2011-05-01,1,2,7,28,44,4,86
YAPACANI,sospecha diagnostica,dengue clasico,2011-05-01,0,0,0,4,9,0,13
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2011-06-01,1,2,0,0,3,0,6
BOYUIBE,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,1,0,2
CABEZAS,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,3,2,0,5
CAMIRI,sospecha diagnostica,dengue clasico,2011-06-01,0,1,2,6,6,4,19
CARANAVI,sospecha diagnostica,dengue clasico,2011-06-01,0,4,0,3,5,0,12
CHARAGUA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,5,3,1,9
CHIMORE,sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,1,5,0,7
COBIJA,sospecha diagnostica,dengue clasico,2011-06-01,1,2,3,3,10,1,20
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,3,0,3
COLPA BELGICA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,2,5,3,10
CONCEPCION,sospecha diagnostica,dengue clasico,2011-06-01,0,2,0,2,2,0,6
COTOCA,sospecha diagnostica,dengue clasico,2011-06-01,0,1,1,0,8,1,11
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2011-06-01,0,1,1,10,10,1,23
EL ALTO,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,2,11,1,14
EL TORNO,sospecha diagnostica,dengue clasico,2011-06-01,0,1,4,13,16,1,35
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,3,4,0,8
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,0,3,0,4
GUANAY,sospecha diagnostica,dengue clasico,2011-06-01,0,7,8,12,40,4,71
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-06-01,1,2,5,10,48,5,71
GUTIERREZ,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,2,0,2
LA GUARDIA,sospecha diagnostica,dengue clasico,2011-06-01,0,1,3,7,7,2,20
LA PAZ,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,1,0,2
MACHARETI,sospecha diagnostica,dengue clasico,2011-06-01,1,0,1,3,13,3,21
MAIRANA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,2,0,2
MAPIRI,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,5,4,0,9
MINEROS,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,0,1,1
MONTEAGUDO,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2011-06-01,3,11,17,9,13,0,53
OKINAWA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,2,3,15,1,21
PAILON,sospecha diagnostica,dengue clasico,2011-06-01,0,0,2,1,4,0,7
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-06-01,0,1,1,1,9,0,12
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,dengue clasico,2011-06-01,0,2,0,5,16,0,23
PORTACHUELO,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,2,0,2
POTOSI,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
PUERTO SILES,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,3,0,0,3
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2011-06-01,0,1,0,1,1,0,3
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,1,8,0,10
RIBERALTA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,0,0,1
ROBORE,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,0,0,1
SACABA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,3,0,4
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,5,0,5
SAN CARLOS,sospecha diagnostica,dengue clasico,2011-06-01,0,0,2,0,3,0,5
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,3,1,5
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,2,0,3
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,0,0,0,1
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,0,1,0,2
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-06-01,0,2,1,16,45,0,64
SAN PEDRO,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2011-06-01,0,0,2,1,3,0,6
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-06-01,38,150,261,414,712,95,1670
TRINIDAD,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,3,9,1,13
URUBICHA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,2,8,1,12
VALLEGRANDE,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
VILLA MONTES,sospecha diagnostica,dengue clasico,2011-06-01,1,0,0,0,0,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,1,0,2
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,6,7,2,15
YACUIBA,sospecha diagnostica,dengue clasico,2011-06-01,0,0,1,0,8,0,9
YAPACANI,sospecha diagnostica,dengue clasico,2011-06-01,0,0,0,1,1,0,2
ALTO BENI,sospecha diagnostica,dengue clasico,2011-07-01,0,0,1,0,0,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2011-07-01,0,1,0,1,3,1,6
CARANAVI,sospecha diagnostica,dengue clasico,2011-07-01,0,0,1,0,0,0,1
CHARAGUA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,1,1,0,2
CHIMORE,sospecha diagnostica,dengue clasico,2011-07-01,0,0,1,0,0,0,1
COBIJA,sospecha diagnostica,dengue clasico,2011-07-01,0,1,0,0,3,0,4
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,2,0,2
COTOCA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,3,1,0,4
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,1,2,0,3
EL TORNO,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,8,2,10
EXALTACION,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
GUANAY,sospecha diagnostica,dengue clasico,2011-07-01,0,0,2,2,3,1,8
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-07-01,0,2,1,15,27,13,58
LA GUARDIA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
MACHARETI,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,0,1,1
MONTERO,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
OKINAWA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,1,1,0,2
PAILON,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-07-01,0,1,0,0,0,0,1
PORONGO,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,1,0,0,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2011-07-01,0,0,1,0,0,0,1
PUERTO SILES,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,2,1,0,3
RIBERALTA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
SACABA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,4,0,4
SAN BORJA,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-07-01,0,0,1,1,5,0,7
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,2,4,0,6
SAN PEDRO,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,0,1,1
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-07-01,4,6,8,23,46,6,93
TRINIDAD,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
VILLA MONTES,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-07-01,0,0,1,2,7,0,10
WARNES,sospecha diagnostica,dengue clasico,2011-07-01,0,0,0,0,1,0,1
ALTO BENI,sospecha diagnostica,dengue clasico,2011-08-01,0,0,1,0,1,0,2
CAMIRI,sospecha diagnostica,dengue clasico,2011-08-01,0,0,2,0,0,0,2
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,1,2
CHARAGUA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,1,2,2,0,5
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,3,0,3
COMARAPA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,1,0,2
EL TORNO,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,3,0,4
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,0,1
GUANAY,sospecha diagnostica,dengue clasico,2011-08-01,1,0,0,3,4,1,9
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-08-01,0,0,3,4,6,3,16
LA GUARDIA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,1,0,2
MAPIRI,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,1,0,2
MONTEAGUDO,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,dengue clasico,2011-08-01,0,0,2,1,1,0,4
OKINAWA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,0,1,1
PAILON,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,2,0,2
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2011-08-01,0,1,0,0,1,0,2
SACABA,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,0,0,1
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,2,4,0,6
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,2,0,3
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,0,1
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2011-08-01,1,0,0,0,0,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,2,4,0,6
SAN MATIAS,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,dengue clasico,2011-08-01,0,1,0,0,4,0,5
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-08-01,4,4,5,25,46,8,92
TIPUANI,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,0,2,0,2
TRINIDAD,sospecha diagnostica,dengue clasico,2011-08-01,0,0,0,1,0,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-08-01,0,1,1,1,1,0,4
YAPACANI,sospecha diagnostica,dengue clasico,2011-08-01,0,1,0,0,1,1,3
BOYUIBE,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2011-09-01,1,0,0,0,0,0,1
CARANAVI,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,0,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,dengue clasico,2011-09-01,1,0,0,14,3,0,18
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,0,1,0,1
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,0,3,0,3
GUANAY,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,1,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,7,4,12
MACHARETI,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,2,0,0,2
MONTERO,sospecha diagnostica,dengue clasico,2011-09-01,0,0,1,0,1,1,3
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-09-01,0,1,0,1,1,0,3
RURRENABAQUE,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,0,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2011-09-01,0,0,1,0,2,0,3
SAN IGNACIO,sospecha diagnostica,dengue clasico,2011-09-01,3,0,0,0,4,1,8
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,4,0,5
SAN PEDRO,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-09-01,3,4,8,25,37,9,86
TIPUANI,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,3,6,0,9
VILLA TUNARI,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,0,1,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2011-09-01,0,0,1,0,1,0,2
YAPACANI,sospecha diagnostica,dengue clasico,2011-09-01,0,0,0,1,4,0,5
CARANAVI,sospecha diagnostica,dengue clasico,2011-10-01,0,1,0,2,6,0,9
CHIMORE,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,1,0,2
COBIJA,sospecha diagnostica,dengue clasico,2011-10-01,1,0,1,3,8,3,16
COCHABAMBA,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,4,0,4
COLOMI,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,0,0,1
COTOCA,sospecha diagnostica,dengue clasico,2011-10-01,0,1,2,0,0,0,3
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,0,0,1
EL ALTO,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,1,0,2
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2011-10-01,0,1,0,2,3,0,6
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,3,0,4
GUANAY,sospecha diagnostica,dengue clasico,2011-10-01,0,1,0,1,5,1,8
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,6,14,2,22
IXIAMAS,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,2,0,2
MAIRANA,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,0,0,1
MAPIRI,sospecha diagnostica,dengue clasico,2011-10-01,0,0,1,2,3,0,6
MONTERO,sospecha diagnostica,dengue clasico,2011-10-01,2,1,0,1,3,0,7
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2011-10-01,0,2,1,4,13,1,21
PORONGO,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,2,0,3
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2011-10-01,0,0,1,3,1,0,5
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2011-10-01,0,0,1,2,5,0,8
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2011-10-01,0,1,0,3,1,0,5
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,0,0,1
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,2,0,2
SAN JULIAN,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,2,1,0,3
SAN PEDRO,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2011-10-01,3,7,11,27,53,12,113
TEOPONTE,sospecha diagnostica,dengue clasico,2011-10-01,0,0,1,1,2,0,4
TIPUANI,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,1,3,3,7
TRINIDAD,sospecha diagnostica,dengue clasico,2011-10-01,0,0,1,0,3,0,4
VALLEGRANDE,sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2011-10-01,0,0,0,4,2,0,6
