,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
ARQUE,estado nutricional,desnutricion leve (l),2013-04-01,8,4,17,15,6,8,0,0,31,27,58
ASCENCION DE GUARAYOS,estado nutricional,desnutricion leve (l),2013-04-01,12,14,7,11,3,7,0,0,22,32,54
ATOCHA,estado nutricional,desnutricion leve (l),2013-04-01,10,4,11,18,14,26,0,0,35,48,83
AYATA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,1,1,0,0,0,1,2,3
AYO AYO,estado nutricional,desnutricion leve (l),2013-04-01,2,1,0,2,2,0,0,0,4,3,7
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion leve (l),2013-04-01,8,1,7,7,1,4,0,0,16,12,28
AZURDUY,estado nutricional,desnutricion leve (l),2013-04-01,2,2,3,1,3,3,0,0,8,6,14
BATALLAS,estado nutricional,desnutricion leve (l),2013-04-01,1,0,0,1,0,0,0,0,1,1,2
BAURES,estado nutricional,desnutricion leve (l),2013-04-01,0,0,3,4,2,4,0,0,5,8,13
BELEN DE URMIRI,estado nutricional,desnutricion leve (l),2013-04-01,0,0,2,0,0,0,0,0,2,0,2
BERMEJO,estado nutricional,desnutricion leve (l),2013-04-01,35,49,16,24,4,6,0,0,55,79,134
BETANZOS,estado nutricional,desnutricion leve (l),2013-04-01,2,4,4,5,3,2,0,0,9,11,20
BOLIVAR,estado nutricional,desnutricion leve (l),2013-04-01,1,0,1,1,1,0,0,0,3,1,4
BOYUIBE,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,0,2,0,0,0,2,2
BUENA VISTA,estado nutricional,desnutricion leve (l),2013-04-01,2,0,1,1,0,0,0,0,3,1,4
CABEZAS,estado nutricional,desnutricion leve (l),2013-04-01,5,1,0,1,2,3,0,0,7,5,12
CAIROMA,estado nutricional,desnutricion leve (l),2013-04-01,2,1,0,0,0,0,0,0,2,1,3
"CAIZA ""D""",estado nutricional,desnutricion leve (l),2013-04-01,0,1,1,2,1,0,0,0,2,3,5
CAJUATA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,0,1,0,0,0,2,2
CALAMARCA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,2,4,2,1,0,0,4,5,9
CAMARGO,estado nutricional,desnutricion leve (l),2013-04-01,1,0,2,1,1,3,0,0,4,4,8
CAMATAQUI (C. VILLA ABECIA),estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,0,2,0,0,0,2,2
CAMIRI,estado nutricional,desnutricion leve (l),2013-04-01,0,2,0,4,0,0,0,0,0,6,6
CAPINOTA,estado nutricional,desnutricion leve (l),2013-04-01,6,6,8,7,5,1,0,0,19,14,33
CAQUIAVIRI,estado nutricional,desnutricion leve (l),2013-04-01,3,0,0,1,0,0,0,0,3,1,4
CARACOLLO,estado nutricional,desnutricion leve (l),2013-04-01,4,1,1,3,4,0,0,0,9,4,13
CARANAVI,estado nutricional,desnutricion leve (l),2013-04-01,9,7,10,9,6,8,0,0,25,24,49
CARAPARI,estado nutricional,desnutricion leve (l),2013-04-01,1,2,1,0,3,3,0,0,5,5,10
CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2013-04-01,2,3,2,0,1,1,0,0,5,4,9
CHALLAPATA,estado nutricional,desnutricion leve (l),2013-04-01,9,6,7,6,4,6,0,0,20,18,38
CHARAGUA,estado nutricional,desnutricion leve (l),2013-04-01,4,0,1,2,1,1,0,0,6,3,9
CHAYANTA,estado nutricional,desnutricion leve (l),2013-04-01,6,3,7,6,2,0,0,0,15,9,24
CHIMORE,estado nutricional,desnutricion leve (l),2013-04-01,9,5,11,13,11,13,0,0,31,31,62
CHIPAYA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,2,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,3,1,1,0,0,1,4,5
CHUMA,estado nutricional,desnutricion leve (l),2013-04-01,1,3,3,1,1,0,0,0,5,4,9
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,desnutricion leve (l),2013-04-01,2,1,8,1,5,0,0,0,15,2,17
CKOCHAS,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,1,2,0,0,1,2,3
CLIZA,estado nutricional,desnutricion leve (l),2013-04-01,17,9,4,1,2,0,0,0,23,10,33
COBIJA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,1,0,0,0,1,1,2
COCAPATA,estado nutricional,desnutricion leve (l),2013-04-01,7,3,11,4,13,12,0,0,31,19,50
COCHABAMBA,estado nutricional,desnutricion leve (l),2013-04-01,135,81,80,91,60,62,0,0,275,234,509
COLCAPIRHUA,estado nutricional,desnutricion leve (l),2013-04-01,5,1,4,9,4,6,0,0,13,16,29
"COLCHA ""K""",estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,1,0,3,0,0,0,5,5
COLLANA,estado nutricional,desnutricion leve (l),2013-04-01,2,1,0,0,0,0,0,0,2,1,3
COLOMI,estado nutricional,desnutricion leve (l),2013-04-01,1,1,0,0,1,1,0,0,2,2,4
COLPA BELGICA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,0,0,0,0,1,0,1
COLQUECHACA,estado nutricional,desnutricion leve (l),2013-04-01,7,7,11,6,1,4,0,0,19,17,36
COLQUENCHA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,0,1,0,0,0,1,1
COLQUIRI,estado nutricional,desnutricion leve (l),2013-04-01,4,5,2,2,5,2,0,0,11,9,20
COMANCHE,estado nutricional,desnutricion leve (l),2013-04-01,0,1,1,1,0,1,0,0,1,3,4
COMARAPA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
COMBAYA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
CONCEPCION,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,1,1,0,0,1,2,3
COPACABANA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,2,0,3,1,0,0,6,1,7
CORIPATA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,2,1,0,0,0,1,3,4
CORO CORO,estado nutricional,desnutricion leve (l),2013-04-01,2,1,5,2,2,1,0,0,9,4,13
COROICO,estado nutricional,desnutricion leve (l),2013-04-01,1,1,2,1,0,4,0,0,3,6,9
COTAGAITA,estado nutricional,desnutricion leve (l),2013-04-01,4,0,1,5,3,3,0,0,8,8,16
COTOCA,estado nutricional,desnutricion leve (l),2013-04-01,7,2,7,5,1,2,0,0,15,9,24
CUEVO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,3,1,0,0,3,2,5
CULPINA,estado nutricional,desnutricion leve (l),2013-04-01,10,2,6,1,2,0,0,0,18,3,21
CURAHUARA DE CARANGAS,estado nutricional,desnutricion leve (l),2013-04-01,0,3,0,0,0,0,0,0,0,3,3
EL ALTO,estado nutricional,desnutricion leve (l),2013-04-01,131,88,145,110,110,112,0,0,386,310,696
EL CHORO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
EL PUENTE(TJA),estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,estado nutricional,desnutricion leve (l),2013-04-01,1,2,4,2,3,2,0,0,8,6,14
EL VILLAR,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,estado nutricional,desnutricion leve (l),2013-04-01,8,6,3,3,3,2,0,0,14,11,25
EXALTACION,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,2,0,1,0,0,0,3,3
FERNANDEZ ALONSO,estado nutricional,desnutricion leve (l),2013-04-01,4,0,1,1,0,0,0,0,5,1,6
GENERAL SAAVEDRA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,3,0,0,0,3,1,4
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion leve (l),2013-04-01,0,1,3,0,2,2,0,0,5,3,8
GUANAY,estado nutricional,desnutricion leve (l),2013-04-01,4,3,5,4,4,11,0,0,13,18,31
GUAQUI,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,estado nutricional,desnutricion leve (l),2013-04-01,29,21,16,22,15,11,0,0,60,54,114
GUTIERREZ,estado nutricional,desnutricion leve (l),2013-04-01,6,3,4,1,2,2,0,0,12,6,18
HUACARETA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,2,1,0,0,2,1,3
HUACHACALLA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,0,1,0,0,0,1,1
HUANUNI,estado nutricional,desnutricion leve (l),2013-04-01,0,2,1,1,1,4,0,0,2,7,9
HUARACAJE,estado nutricional,desnutricion leve (l),2013-04-01,2,1,1,3,2,2,0,0,5,6,11
HUATAJATA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,2,1,0,3,0,0,2,5,7
HUAYLLAMARCA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,0,1,0,0,0,2,2
ICLA,estado nutricional,desnutricion leve (l),2013-04-01,0,4,0,0,0,0,0,0,0,4,4
INCAHUASI,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,1,1,0,0,0,2,1,3
INQUISIVI,estado nutricional,desnutricion leve (l),2013-04-01,1,2,1,3,0,0,0,0,2,5,7
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion leve (l),2013-04-01,0,0,2,0,3,1,0,0,5,1,6
IXIAMAS,estado nutricional,desnutricion leve (l),2013-04-01,0,1,2,1,1,2,0,0,3,4,7
JESUS DE MACHACA,estado nutricional,desnutricion leve (l),2013-04-01,0,3,2,1,3,3,0,0,5,7,12
LA ASUNTA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,1,0,0,0,2,0,2
LA GUARDIA,estado nutricional,desnutricion leve (l),2013-04-01,4,6,1,1,2,3,0,0,7,10,17
LA PAZ,estado nutricional,desnutricion leve (l),2013-04-01,144,123,136,98,104,84,0,0,384,305,689
LAGUNILLAS,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,2,1,1,0,0,1,3,4
LAJA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
LICOMA PAMPA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,1,0,0,0,1,0,1
LLALLAGUA,estado nutricional,desnutricion leve (l),2013-04-01,3,2,5,2,1,1,0,0,9,5,14
MACHACAMARCA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,1,2,0,1,0,0,2,3,5
MACHARETI,estado nutricional,desnutricion leve (l),2013-04-01,0,0,2,0,0,0,0,0,2,0,2
MAGDALENA,estado nutricional,desnutricion leve (l),2013-04-01,8,2,4,8,2,9,0,0,14,19,33
MAIRANA,estado nutricional,desnutricion leve (l),2013-04-01,1,1,3,1,0,1,0,0,4,3,7
MAPIRI,estado nutricional,desnutricion leve (l),2013-04-01,4,0,6,2,1,2,0,0,11,4,15
MECAPACA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,3,0,2,0,0,1,5,6
MINEROS,estado nutricional,desnutricion leve (l),2013-04-01,0,4,0,0,1,3,0,0,1,7,8
MIZQUE,estado nutricional,desnutricion leve (l),2013-04-01,9,5,16,22,14,20,0,0,39,47,86
MOCOMOCO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,1,0,0,0,2,0,2
MONTEAGUDO,estado nutricional,desnutricion leve (l),2013-04-01,5,9,4,5,2,1,0,0,11,15,26
MONTERO,estado nutricional,desnutricion leve (l),2013-04-01,16,11,9,11,4,13,0,0,29,35,64
MORO MORO,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,1,0,0,0,1,1,2
MOROCHATA,estado nutricional,desnutricion leve (l),2013-04-01,4,0,3,2,4,2,0,0,11,4,15
OCURI,estado nutricional,desnutricion leve (l),2013-04-01,3,2,4,5,0,0,0,0,7,7,14
OKINAWA,estado nutricional,desnutricion leve (l),2013-04-01,1,3,1,3,0,0,0,0,2,6,8
OMEREQUE,estado nutricional,desnutricion leve (l),2013-04-01,0,1,1,0,0,1,0,0,1,2,3
ORURO,estado nutricional,desnutricion leve (l),2013-04-01,53,62,50,27,18,13,0,0,121,102,223
PADCAYA,estado nutricional,desnutricion leve (l),2013-04-01,1,1,1,0,1,0,0,0,3,1,4
PADILLA,estado nutricional,desnutricion leve (l),2013-04-01,1,2,2,2,2,2,0,0,5,6,11
PAILON,estado nutricional,desnutricion leve (l),2013-04-01,10,4,6,3,7,7,0,0,23,14,37
PALCA,estado nutricional,desnutricion leve (l),2013-04-01,4,2,4,0,1,5,0,0,9,7,16
PALOS BLANCOS,estado nutricional,desnutricion leve (l),2013-04-01,15,11,16,8,19,15,0,0,50,34,84
PAPEL PAMPA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,0,0,0,0,0,0,1,0,1
PASORAPA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,1,0,0,2,0,0,1,3,4
PATACAMAYA,estado nutricional,desnutricion leve (l),2013-04-01,4,1,0,0,0,0,0,0,4,1,5
PAZÑA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,1,0,1,0,0,0,3,0,3
PELECHUCO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,0,0,0,0,1,0,1
POCOATA,estado nutricional,desnutricion leve (l),2013-04-01,4,5,2,3,1,0,0,0,7,8,15
POCONA,estado nutricional,desnutricion leve (l),2013-04-01,9,4,5,3,4,8,0,0,18,15,33
POJO (CBBA),estado nutricional,desnutricion leve (l),2013-04-01,2,1,1,2,1,5,0,0,4,8,12
POOPO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
PORCO,estado nutricional,desnutricion leve (l),2013-04-01,5,7,10,3,3,3,0,0,18,13,31
POROMA,estado nutricional,desnutricion leve (l),2013-04-01,4,3,4,3,2,5,0,0,10,11,21
PORTACHUELO,estado nutricional,desnutricion leve (l),2013-04-01,2,8,1,2,0,2,0,0,3,12,15
POTOSI,estado nutricional,desnutricion leve (l),2013-04-01,53,31,37,28,28,43,0,0,118,102,220
PRESTO,estado nutricional,desnutricion leve (l),2013-04-01,2,1,0,0,0,1,0,0,2,2,4
PUCARANI,estado nutricional,desnutricion leve (l),2013-04-01,0,1,2,0,0,1,0,0,2,2,4
PUERTO ACOSTA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,1,1,0,0,0,0,2,1,3
PUERTO CARABUCO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,0,2,0,0,1,2,3
PUERTO GONZALO MORENO,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,0,0,0,0,0,1,1
PUERTO QUIJARRO,estado nutricional,desnutricion leve (l),2013-04-01,23,11,11,6,11,5,0,0,45,22,67
PUERTO SILES,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,1,0,0,0,2,0,2
PUERTO SUAREZ,estado nutricional,desnutricion leve (l),2013-04-01,6,6,4,2,5,7,0,0,15,15,30
PUERTO VILLARROEL,estado nutricional,desnutricion leve (l),2013-04-01,7,2,4,12,3,4,0,0,14,18,32
PUNA,estado nutricional,desnutricion leve (l),2013-04-01,2,1,1,2,3,1,0,0,6,4,10
PUNATA,estado nutricional,desnutricion leve (l),2013-04-01,3,4,2,2,2,0,0,0,7,6,13
QUIABAYA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,0,1,0,0,0,1,1
QUILLACOLLO,estado nutricional,desnutricion leve (l),2013-04-01,33,26,31,38,29,43,0,0,93,107,200
QUIME,estado nutricional,desnutricion leve (l),2013-04-01,1,1,1,0,1,0,0,0,3,1,4
QUIRUSILLAS,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,1,0,0,0,1,0,1
RAVELO,estado nutricional,desnutricion leve (l),2013-04-01,4,2,4,2,2,1,0,0,10,5,15
RIBERALTA,estado nutricional,desnutricion leve (l),2013-04-01,36,22,25,24,14,6,0,0,75,52,127
ROBORE,estado nutricional,desnutricion leve (l),2013-04-01,4,5,6,8,4,4,0,0,14,17,31
RURRENABAQUE,estado nutricional,desnutricion leve (l),2013-04-01,2,5,4,4,0,0,0,0,6,9,15
SABAYA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
SACABA,estado nutricional,desnutricion leve (l),2013-04-01,2,0,1,2,0,2,0,0,3,4,7
SACABAMBA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,0,1,0,1,0,0,1,2,3
SACACA,estado nutricional,desnutricion leve (l),2013-04-01,5,3,12,3,4,5,0,0,21,11,32
SAIPINA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,2,0,0,0,0,0,2,2
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion leve (l),2013-04-01,3,1,1,1,1,2,0,0,5,4,9
SAMAIPATA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,1,0,0,0,1,1,2
SAN ANDRES,estado nutricional,desnutricion leve (l),2013-04-01,0,0,3,0,0,0,0,0,3,0,3
SAN ANDRES DE MACHACA,estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion leve (l),2013-04-01,1,1,1,1,1,4,0,0,3,6,9
SAN BENITO,estado nutricional,desnutricion leve (l),2013-04-01,1,1,3,3,10,7,0,0,14,11,25
SAN BORJA,estado nutricional,desnutricion leve (l),2013-04-01,19,13,15,16,22,12,0,0,56,41,97
SAN BUENA VENTURA,estado nutricional,desnutricion leve (l),2013-04-01,6,1,0,1,2,4,0,0,8,6,14
SAN CARLOS,estado nutricional,desnutricion leve (l),2013-04-01,5,4,7,2,0,1,0,0,12,7,19
SAN IGNACIO,estado nutricional,desnutricion leve (l),2013-04-01,19,13,19,29,11,18,0,0,49,60,109
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,1,0,0,0,2,2
SAN JAVIER(BNI),estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,0,0,0,0,1,0,1
SAN JAVIER(STC),estado nutricional,desnutricion leve (l),2013-04-01,0,1,0,0,0,1,0,0,0,2,2
SAN JOAQUIN,estado nutricional,desnutricion leve (l),2013-04-01,1,2,2,3,1,4,0,0,4,9,13
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion leve (l),2013-04-01,3,2,1,1,0,0,0,0,4,3,7
SAN JUAN DE YAPACANI,estado nutricional,desnutricion leve (l),2013-04-01,1,0,0,0,0,1,0,0,1,1,2
SAN JULIAN,estado nutricional,desnutricion leve (l),2013-04-01,8,13,22,27,6,13,0,0,36,53,89
SAN LORENZO(TJA),estado nutricional,desnutricion leve (l),2013-04-01,1,2,0,1,4,5,0,0,5,8,13
SAN LUCAS,estado nutricional,desnutricion leve (l),2013-04-01,4,2,4,2,2,3,0,0,10,7,17
SAN MATIAS,estado nutricional,desnutricion leve (l),2013-04-01,0,1,1,4,3,2,0,0,4,7,11
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion leve (l),2013-04-01,7,6,3,7,4,8,0,0,14,21,35
SAN PABLO DE LIPEZ,estado nutricional,desnutricion leve (l),2013-04-01,2,1,0,0,1,0,0,0,3,1,4
SAN PEDRO,estado nutricional,desnutricion leve (l),2013-04-01,2,2,3,1,0,0,0,0,5,3,8
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion leve (l),2013-04-01,2,3,6,4,0,5,0,0,8,12,20
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,0,0,0,0,0,0,1,0,1
SAN RAMON BENI,estado nutricional,desnutricion leve (l),2013-04-01,1,0,1,1,0,2,0,0,2,3,5
SAN RAMON SCZ,estado nutricional,desnutricion leve (l),2013-04-01,2,3,0,4,0,0,0,0,2,7,9
SANTA ANA,estado nutricional,desnutricion leve (l),2013-04-01,6,5,12,10,8,3,0,0,26,18,44
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion leve (l),2013-04-01,226,149,153,102,71,73,0,0,450,324,774
SANTA ROSA,estado nutricional,desnutricion leve (l),2013-04-01,4,2,6,1,0,3,0,0,10,6,16
SANTA ROSA DEL SARA,estado nutricional,desnutricion leve (l),2013-04-01,3,2,0,1,0,0,0,0,3,3,6
SANTIAGO DE HUATA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,0,0,1,0,0,0,2,0,2
SANTIAGO DE MACHACA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,0,0,0,0,1,0,1
SANTIVAÑES,estado nutricional,desnutricion leve (l),2013-04-01,0,1,1,0,0,1,0,0,1,2,3
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion leve (l),2013-04-01,2,0,1,0,0,0,0,0,3,0,3
SAPAHAQUI,estado nutricional,desnutricion leve (l),2013-04-01,0,2,3,0,2,2,0,0,5,4,9
SHINAOTA,estado nutricional,desnutricion leve (l),2013-04-01,10,0,7,13,15,26,0,0,32,39,71
SICAYA,estado nutricional,desnutricion leve (l),2013-04-01,1,1,0,1,1,1,0,0,2,3,5
SIPE SIPE,estado nutricional,desnutricion leve (l),2013-04-01,5,4,25,9,13,15,0,0,43,28,71
SOPACHUY,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,0,0,0,0,0,1,0,1
SORACACHI,estado nutricional,desnutricion leve (l),2013-04-01,2,0,0,1,0,1,0,0,2,2,4
SORATA,estado nutricional,desnutricion leve (l),2013-04-01,1,1,6,3,1,0,0,0,8,4,12
SUCRE,estado nutricional,desnutricion leve (l),2013-04-01,10,7,20,11,12,7,0,0,42,25,67
TACACHI,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,0,0,1,0,0,0,1,1
TACACOMA,estado nutricional,desnutricion leve (l),2013-04-01,2,0,2,0,0,2,0,0,4,2,6
TACOBAMBA,estado nutricional,desnutricion leve (l),2013-04-01,1,1,4,0,2,0,0,0,7,1,8
TACOPAYA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,1,4,1,0,0,5,2,7
TAPACARI,estado nutricional,desnutricion leve (l),2013-04-01,8,7,12,2,2,4,0,0,22,13,35
TARABUCO,estado nutricional,desnutricion leve (l),2013-04-01,4,2,4,2,1,0,0,0,9,4,13
TARATA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,1,0,3,0,0,1,4,5
TARIJA,estado nutricional,desnutricion leve (l),2013-04-01,46,24,25,25,26,23,0,0,97,72,169
TARVITA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
TEOPONTE,estado nutricional,desnutricion leve (l),2013-04-01,1,0,1,1,5,1,0,0,7,2,9
TINGUIPAYA,estado nutricional,desnutricion leve (l),2013-04-01,6,0,4,2,4,2,0,0,14,4,18
TIPUANI,estado nutricional,desnutricion leve (l),2013-04-01,0,2,2,1,1,0,0,0,3,3,6
TIQUIPAYA,estado nutricional,desnutricion leve (l),2013-04-01,9,17,33,39,26,24,0,0,68,80,148
TIRAQUE (CBBA),estado nutricional,desnutricion leve (l),2013-04-01,3,8,16,15,8,7,0,0,27,30,57
TOCO,estado nutricional,desnutricion leve (l),2013-04-01,1,2,4,3,1,0,0,0,6,5,11
TOLATA,estado nutricional,desnutricion leve (l),2013-04-01,1,0,1,1,2,1,0,0,4,2,6
TOMAVE,estado nutricional,desnutricion leve (l),2013-04-01,2,1,1,1,0,0,0,0,3,2,5
TOMINA,estado nutricional,desnutricion leve (l),2013-04-01,0,6,4,2,4,3,0,0,8,11,19
TORO TORO,estado nutricional,desnutricion leve (l),2013-04-01,0,2,1,0,0,1,0,0,1,3,4
TOTORA(CBBA),estado nutricional,desnutricion leve (l),2013-04-01,8,4,1,6,0,1,0,0,9,11,20
TRIGAL,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,1,0,0,0,0,1,1,2
TRINIDAD,estado nutricional,desnutricion leve (l),2013-04-01,35,37,32,29,39,29,0,0,106,95,201
TUPIZA,estado nutricional,desnutricion leve (l),2013-04-01,9,5,7,8,13,17,0,0,29,30,59
UMALA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,0,0,0,0,1,1
UNCIA,estado nutricional,desnutricion leve (l),2013-04-01,6,4,16,8,4,9,0,0,26,21,47
URIONDO (A. CONCEPCION),estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,0,1,0,0,0,2,2
URUBICHA,estado nutricional,desnutricion leve (l),2013-04-01,13,7,9,6,17,15,0,0,39,28,67
UYUNI,estado nutricional,desnutricion leve (l),2013-04-01,0,0,3,1,0,1,0,0,3,2,5
VACAS,estado nutricional,desnutricion leve (l),2013-04-01,7,0,4,3,7,4,0,0,18,7,25
VALLEGRANDE,estado nutricional,desnutricion leve (l),2013-04-01,0,0,1,4,0,2,0,0,1,6,7
VIACHA,estado nutricional,desnutricion leve (l),2013-04-01,4,5,8,10,4,7,0,0,16,22,38
VILA VILA,estado nutricional,desnutricion leve (l),2013-04-01,1,1,1,6,3,0,0,0,5,7,12
VILLA CHARCAS,estado nutricional,desnutricion leve (l),2013-04-01,2,2,3,1,0,0,0,0,5,3,8
VILLA MONTES,estado nutricional,desnutricion leve (l),2013-04-01,8,1,3,5,6,8,0,0,17,14,31
VILLA RIVERO,estado nutricional,desnutricion leve (l),2013-04-01,2,1,3,3,2,0,0,0,7,4,11
VILLA SERRANO,estado nutricional,desnutricion leve (l),2013-04-01,4,2,2,3,1,1,0,0,7,6,13
VILLA TUNARI,estado nutricional,desnutricion leve (l),2013-04-01,26,19,21,22,23,26,0,0,70,67,137
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutricion leve (l),2013-04-01,1,1,0,0,1,1,0,0,2,2,4
VILLAZON,estado nutricional,desnutricion leve (l),2013-04-01,11,7,10,9,6,10,0,0,27,26,53
VINTO,estado nutricional,desnutricion leve (l),2013-04-01,9,7,17,17,9,5,0,0,35,29,64
VITICHI,estado nutricional,desnutricion leve (l),2013-04-01,1,0,0,0,0,0,0,0,1,0,1
WARNES,estado nutricional,desnutricion leve (l),2013-04-01,13,11,10,4,9,7,0,0,32,22,54
YACUIBA,estado nutricional,desnutricion leve (l),2013-04-01,16,15,5,8,11,9,0,0,32,32,64
YAMPARAEZ,estado nutricional,desnutricion leve (l),2013-04-01,1,1,2,1,0,0,0,0,3,2,5
YAPACANI,estado nutricional,desnutricion leve (l),2013-04-01,0,1,1,3,3,3,0,0,4,7,11
YOCALLA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,4,2,0,0,0,2,4,6
YOTALA,estado nutricional,desnutricion leve (l),2013-04-01,0,2,2,2,1,0,0,0,3,4,7
YUNCHARA,estado nutricional,desnutricion leve (l),2013-04-01,0,0,0,1,1,2,0,0,1,3,4
ACACIO,estado nutricional,desnutricion leve (l),2013-05-01,1,0,0,1,1,0,0,0,2,1,3
ACHACACHI,estado nutricional,desnutricion leve (l),2013-05-01,3,3,0,0,0,2,0,0,3,5,8
ACHOCALLA,estado nutricional,desnutricion leve (l),2013-05-01,2,0,2,1,3,7,0,0,7,8,15
AIQUILE,estado nutricional,desnutricion leve (l),2013-05-01,9,3,6,8,3,6,0,0,18,17,35
ALALAY,estado nutricional,desnutricion leve (l),2013-05-01,0,1,0,0,0,0,0,0,0,1,1
