municipality,group,variable,month,Cantidad,TOTAL
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,54,54
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,7,7
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,11,11
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,22,22
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,11,11
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,20,20
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,43,43
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,17,17
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,32,32
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,9,9
SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,13,13
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,4,4
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,16,16
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,4,4
SAN PEDRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,5,5
SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,6,6
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,42,42
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1518,1518
SANTA ROSA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,7,7
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,12,12
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,57,57
SOPACHUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,10,10
SORACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,9,9
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,111,111
TACOBAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,5,5
TARATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,20,20
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,75,75
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
TINGUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
TIPUANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,7,7
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,32,32
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,45,45
TOLEDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,3,3
TOMINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,27,27
TOTORA(ORR),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,162,162
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,16,16
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,24,24
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,6,6
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,3,3
VIACHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,14,14
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,21,21
VILLA RIVERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,3,3
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,61,61
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,29,29
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,2,2
WALDO BALLIVIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,39,39
YACO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,38,38
YAMPARAEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,3,3
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,4,4
YOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
YOTALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,5,5
YUNCHARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-03-01,4,4
ACACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,16,16
ACHOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,11,11
ALALAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
ANDAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
ANZALDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,5,5
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
ARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,19,19
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,42,42
ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,21,21
AYATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
AYO AYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,24,24
BAURES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
BELEN DE URMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,12,12
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,15,15
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,17,17
CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,7,7
CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,13,13
CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
CAMATAQUI (C. VILLA ABECIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,56,56
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,12,12
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,28,28
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,10,10
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,50,50
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,24,24
CHIMORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,12,12
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,16,16
CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,16,16
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,23,23
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,652,652
COIPASA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,32,32
"COLCHA ""K""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,7,7
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,46,46
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
COLQUECHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
COLQUENCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,11,11
COMANCHE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,15,15
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,39,39
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,11,11
CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,34,34
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,447,447
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,56,56
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,13,13
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,17,17
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,66,66
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
HUACHACALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
HUARACAJE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
HUAYLLAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
ICHOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,91,91
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,57,57
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,408,408
LAS CARRERAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,89,89
LLICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
MAGDALENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,9,9
MALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
MECAPACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,5,5
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,14,14
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
MOJOCOYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,55,55
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,13,13
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,10,10
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
OMEREQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,252,252
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,13,13
PALCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,12,12
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,7,7
PAMPA AULLAGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,8,8
PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,15,15
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,17,17
POJO (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,17,17
POOPO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,13,13
PORCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
PORONGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,78,78
POSTRER VALLE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,154,154
PUCARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,11,11
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,13,13
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,5,5
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,9,9
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,46,46
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,19,19
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,107,107
QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
QUIRUSILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,172,172
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,43,43
SABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,105,105
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,16,16
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SAN AGUSTIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,15,15
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,14,14
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,37,37
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,37,37
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,20,20
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,32,32
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,22,22
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,14,14
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,8,8
SAN PABLO DE LIPEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
SAN PEDRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,43,43
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1682,1682
SANTA ROSA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,5,5
SANTIVAÑES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,5,5
SICAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,84,84
SOPACHUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,151,151
TACACOMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
TACOPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,8,8
TAPACARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,6,6
TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,7,7
TARATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,17,17
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,103,103
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,7,7
TINGUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,7,7
TIPUANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,9,9
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,25,25
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,44,44
TITO YUPANQUI (PARQUIPUJIO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,10,10
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
TOTORA(ORR),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,228,228
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,19,19
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,8,8
URUBICHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
UYUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,2,2
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,14,14
VIACHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,19,19
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,14,14
VILLA RIVERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,59,59
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,3,3
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,19,19
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
WALDO BALLIVIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,1,1
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,114,114
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,24,24
YAMPARAEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,4,4
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2008-04-01,15,15
