municipality,group,variable,month,Cantidad,TOTAL
COLQUIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,3,3
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,9,9
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,24,24
EL TORNO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,2,2
INCAHUASI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,39,39
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,7,7
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,19,19
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,20,20
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,8,8
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,7,7
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,7,7
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,3,3
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,3,3
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,5,5
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,232,232
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,9,9
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,14,14
TARVITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,2,2
TEOPONTE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-07-01,2,2
ALTO BENI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
BELLA FLOR,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,2,2
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,9,9
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,9,9
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,2,2
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,5,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,21,21
COTAGAITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,2,2
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,28,28
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,3,3
FILADELFIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,36,36
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,6,6
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,11,11
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,15,15
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,12,12
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,7,7
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,2,2
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,2,2
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,114,114
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,7,7
TARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,14,14
TARVITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,15,15
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,4,4
VINTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-08-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,8,8
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,5,5
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,2,2
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,4,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,21,21
COTAGAITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,2,2
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,3,3
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,3,3
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,37,37
EL TORNO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
FILADELFIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
HUATAJATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,29,29
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,4,4
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,20,20
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,37,37
PAZÑA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,3,3
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,3,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,165,165
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,7,7
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,13,13
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,16,16
VILLA RIVERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-09-01,2,2
ALALAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
ALTO BENI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
BELEN DE ANDAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
CALAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
CARIPUYO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
CARMEN RIVERO TORREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
CHIMORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,7,7
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,6,6
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,12,12
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,4,4
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,39,39
GUANAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,52,52
MAGDALENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,4,4
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,25,25
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,25,25
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
PAZÑA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
POCOATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
POOPO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,2,2
PORCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,8,8
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,4,4
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,4,4
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,2,2
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,135,135
SENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,13,13
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,16,16
VILLA SERRANO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
VINTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,2,2
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-10-01,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
BELEN DE ANDAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,6,6
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,4,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,19,19
COLOMI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,4,4
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,59,59
EL PUENTE(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
INGAVI (HUMAITA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,20,20
MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,18,18
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,5,5
PRESTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
PUCARA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
PUERTO ACOSTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,6,6
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,6,6
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,2,2
SAN RAMON SCZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,86,86
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,9,9
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,9,9
TOMINA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,9,9
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-11-01,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,3,3
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
CHAYANTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,5,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,16,16
COLOMI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
CULPINA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,35,35
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,2,2
GUANAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,6,6
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,22,22
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,6,6
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,12,12
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,32,32
POCOATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,3,3
PUERTO RICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,4,4
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,3,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,5,5
SACABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,85,85
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,8,8
TACACOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
TAPACARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,8,8
TEOPONTE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,23,23
UYUNI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2013-12-01,1,1
