municipality,group,variable,month,Cantidad,TOTAL
SIPE SIPE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,55,55
SORACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,9,9
SORATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,10,10
SUCRE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,98,98
TACACOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,6,6
TACOBAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,4,4
TARABUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,9,9
TARACO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,2,2
TARATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,4,4
TARIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,86,86
TARVITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,6,6
TIAWANACU,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,1,1
TINGUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,3,3
TIPUANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,10,10
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,132,132
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,18,18
TOMAVE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,4,4
TOMINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,1,1
TORO TORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,8,8
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,7,7
TOTORA(ORR),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,2,2
TRINIDAD,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,224,224
TUPIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,15,15
UNCIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,3,3
URIONDO (A. CONCEPCION),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,5,5
URUBICHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,7,7
UYUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,8,8
VACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,5,5
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,11,11
VIACHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,15,15
VILA VILA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,5,5
VILLA CHARCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,4,4
VILLA MONTES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,18,18
VILLA NUEVA (LOMA ALTA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,2,2
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,17,17
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,125,125
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,2,2
VILLAZON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,24,24
VINTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,18,18
VITICHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,2,2
WARNES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,103,103
YACO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,4,4
YACUIBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,49,49
YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,55,55
YOTALA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,2,2
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-03-01,4,4
ACACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,17,17
AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,18,18
ALCALA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
ALTO BENI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
ARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,107,107
ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
AUCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
AYATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
AYO AYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,8,8
AZURDUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
BELLA FLOR,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,13,13
BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,9,9
BOLPEBRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,34,34
CAIROMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
CALACOTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
CAMARGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,38,38
CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,35,35
CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
CAQUIAVIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,21,21
CARIPUYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,14,14
CHALLAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,23,23
CHAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CHARAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
CHAYANTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CHIMORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,16,16
CHIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CHOQUE COTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,16,16
CHUMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
CKOCHAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CLIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,12,12
COBIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,48,48
COCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
COCHABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,356,356
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,38,38
COLOMI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,10,10
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,9,9
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,14,14
COLQUENCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,21,21
COMBAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
CONCEPCION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,16,16
COPACABANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
COROICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,12,12
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,31,31
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,14,14
CULPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,15,15
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,496,496
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,10,10
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,16,16
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,43,43
ENTRE RIOS TRJ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,8,8
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,24,24
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,12,12
FILADELFIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
GUAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,64,64
GUTIERREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
HUACARETA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
HUANUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,14,14
HUARINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
HUMANATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
INQUISIVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
IXIAMAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,19,19
LA ASUNTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,28,28
LA GUARDIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,91,91
LA PAZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,211,211
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
LAJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
LLALLAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,79,79
LORETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
MACHARETI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
MAIRANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,12,12
MAPIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
MECAPACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
MINEROS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,19,19
MIZQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,21,21
MOCOMOCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
MOJOCOYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,32,32
MONTERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,101,101
MOROCHATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
OCURI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,9,9
OKINAWA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,8,8
ORURO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,258,258
PADCAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
PADILLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
PAILON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,16,16
PALCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,12,12
PAMPA AULLAGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,9,9
PATACAMAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,18,18
PAZÑA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
POCOATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,16,16
POCONA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
POJO (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,18,18
POOPO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
PORCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
POROMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
PORONGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
PORTACHUELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,15,15
PORVENIR,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
POSTRER VALLE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
POTOSI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,338,338
PRESTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
PUCARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
PUERTO PEREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,14,14
PUERTO RICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,9,9
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,68,68
PUNA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,10,10
PUNATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,10,10
QUIABAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,94,94
QUIME,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
RAVELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,9,9
REYES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
RIBERALTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,129,129
ROBORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,14,14
SACABA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,67,67
SACABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
SACACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,21,21
SAIPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
SAMAIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
SAN ANDRES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,18,18
SAN ANDRES DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
SAN BENITO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,29,29
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,8,8
SAN CARLOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,15,15
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,18,18
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,50,50
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,10,10
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,11,11
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,10,10
SAN JULIAN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,24,24
SAN LORENZO(PND),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
SAN LUCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
SAN MATIAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,9,9
SAN PEDRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
SANTA ANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,22,22
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2764,2764
SANTA ROSA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,15,15
SANTIAGO DE HUARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
SANTIAGO DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
SANTUARIO DE QUILLACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
SENA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
SHINAOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,26,26
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,8,8
SIPE SIPE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,70,70
SORATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,11,11
SUCRE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,156,156
TACACOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
TACOBAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,17,17
TARABUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
TARACO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
TARATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
TARIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,94,94
TARVITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
TEOPONTE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
TIAWANACU,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
TINGUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
TIPUANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,153,153
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,22,22
TOLATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
TOMAVE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
TOMINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
TORO TORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,11,11
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,3,3
TOTORA(ORR),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
TRIGAL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
TRINIDAD,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,286,286
TUPIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,22,22
UMALA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
UNCIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
URIONDO (A. CONCEPCION),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,7,7
URUBICHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
UYUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,13,13
VACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,6,6
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,8,8
VIACHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,27,27
VILA VILA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,1,1
VILLA CHARCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,5,5
VILLA MONTES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,26,26
VILLA NUEVA (LOMA ALTA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,2,2
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,14,14
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,134,134
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2013-04-01,4,4
