municipality,group,variable,month,Cantidad,TOTAL
SANTUARIO DE QUILLACAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
SENA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
SHINAOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,8,8
SIPE SIPE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
SORACACHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,73,73
TARATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,27,27
TIPUANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,5,5
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,11,11
TOMINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,9,9
TURCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
VIACHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
VILLA CHARCAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,4,4
VILLA MONTES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,4,4
VILLA TUNARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,1,1
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,8,8
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,5,5
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-04-01,2,2
APOLO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
BETANZOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
CALAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
CAMARGO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
CARANAVI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
CARIPUYO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,6,6
COCAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,46,46
COLQUECHACA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
CONCEPCION,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
CORIPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
CULPINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,85,85
EL PUENTE(STC),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
HUANUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
HUATAJATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
LA ASUNTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,9,9
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,333,333
LLALLAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
MOCOMOCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
MOJOCOYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
MONTERO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,6,6
MOROCHATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,47,47
PADCAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
PAILON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
PATACAMAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,15,15
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,8,8
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
SAN JUAN DE YAPACANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
SAN JULIAN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
SAN MATIAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
SAN PEDRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,163,163
SHINAOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,12,12
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,29,29
TACACOMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
TACOBAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,1,1
TARATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,4,4
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,41,41
TARVITA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
TIPUANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
TORO TORO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,2,2
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,8,8
VILLA TUNARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-05-01,3,3
ACACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
BETANZOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
CALAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
CAPINOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
CHOQUE COTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,4,4
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,5,5
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,64,64
CONCEPCION,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
COTAGAITA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
CUATRO CAÑADAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,91,91
EL PUENTE(STC),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,6,6
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
HUANUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
ICHOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
JESUS DE MACHACA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,14,14
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,291,291
MACHACAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
MAPIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,5,5
MONTEAGUDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
MONTERO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,12,12
MOROCHATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,55,55
PADCAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
PAMPA GRANDE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
PAZÑA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
PORONGO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,8,8
PUERTO GONZALO MORENO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
PUERTO RICO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,19,19
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,7,7
SAIPINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
SAN BORJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
SAN IGNACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,12,12
SAN JULIAN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
SAN PEDRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,185,185
SENA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
SHINAOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,15,15
SORATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,37,37
TACACOMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
TACOBAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
TARATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,39,39
TEOPONTE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
TIPUANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,5,5
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,12,12
TIRAQUE (CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,4,4
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,9,9
TURCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
VILLA TUNARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,3,3
VITICHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,1,1
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,2,2
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-06-01,5,5
AIQUILE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
ATOCHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
BETANZOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
BUENA VISTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
CAJUATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
CALAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,3,3
CARACOLLO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
CLIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,14,14
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,65,65
COLLANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
COROICO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
COTAGAITA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,5,5
CUATRO CAÑADAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,5,5
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,83,83
EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,4,4
ENTRE RIOS CBBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,4,4
ESCOMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,3,3
GENERAL SAAVEDRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
HUANUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,6,6
ICLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
INCAHUASI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,5,5
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,4,4
JESUS DE MACHACA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,7,7
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,346,346
MACHARETI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
MAGDALENA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
MIZQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
MONTEAGUDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,4,4
MONTERO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,20,20
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,75,75
PAILON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,8,8
PUCARANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
PUERTO RICO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,3,3
QUILLACOLLO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
RAVELO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,16,16
RURRENABAQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
SABAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,5,5
SACABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
SAN BENITO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,3,3
SAN IGNACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,4,4
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,13,13
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
SAN JULIAN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,4,4
SAN MATIAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
SAN PEDRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,268,268
SHINAOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,18,18
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,40,40
TARATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,44,44
TEOPONTE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
TIPUANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,14,14
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
UNCIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,2,2
URIONDO (A. CONCEPCION),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
VILLA CHARCAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,4,4
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,6,6
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,5,5
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,5,5
YAPACANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-07-01,1,1
ACHOCALLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
AIQUILE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
ALCALA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
BOLPEBRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,2,2
CARANAVI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
CARAPARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,10,10
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,7,7
COCAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,53,53
COLLANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,2,2
COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,5,5
CUATRO CAÑADAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,3,3
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,76,76
EL PUENTE(STC),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,2,2
EL PUENTE(TJA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,3,3
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
HUANUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,3,3
INCAHUASI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,2,2
LA ASUNTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,1,1
LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,7,7
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2013-08-01,318,318
