municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
TOTORA(ORR),desnutricion cronica,talla baja leve (l),2006-11-01,2,0,1,1,3,1,4
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-11-01,20,9,1,4,21,13,34
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-11-01,3,1,2,2,5,3,8
YACUIBA,desnutricion cronica,talla baja leve (l),2006-11-01,31,44,37,50,68,94,162
YAPACANI,desnutricion cronica,talla baja leve (l),2006-11-01,36,27,18,23,54,50,104
ANZALDO,desnutricion cronica,talla baja leve (l),2006-12-01,1,1,1,2,2,3,5
ARBIETO,desnutricion cronica,talla baja leve (l),2006-12-01,2,3,0,1,2,4,6
ASCENCION DE GUARAYOS,desnutricion cronica,talla baja leve (l),2006-12-01,54,49,52,75,106,124,230
BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-12-01,1,0,0,0,1,0,1
CLIZA,desnutricion cronica,talla baja leve (l),2006-12-01,1,0,0,0,1,0,1
COIPASA,desnutricion cronica,talla baja leve (l),2006-12-01,0,0,0,1,0,1,1
CORQUE,desnutricion cronica,talla baja leve (l),2006-12-01,1,2,5,7,6,9,15
CURAHUARA DE CARANGAS,desnutricion cronica,talla baja leve (l),2006-12-01,9,14,7,11,16,25,41
LORETO,desnutricion cronica,talla baja leve (l),2006-12-01,2,0,0,0,2,0,2
PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-12-01,9,11,0,4,9,15,24
REYES,desnutricion cronica,talla baja leve (l),2006-12-01,4,6,5,10,9,16,25
SACABAMBA,desnutricion cronica,talla baja leve (l),2006-12-01,2,1,0,2,2,3,5
SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-12-01,1,3,0,1,1,4,5
SAN IGNACIO,desnutricion cronica,talla baja leve (l),2006-12-01,1,1,2,0,3,1,4
SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-12-01,0,1,2,1,2,2,4
SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-12-01,4,5,3,3,7,8,15
SANTIAGO DE HUARI,desnutricion cronica,talla baja leve (l),2006-12-01,1,3,2,0,3,3,6
SORACACHI,desnutricion cronica,talla baja leve (l),2006-12-01,1,0,0,0,1,0,1
SUCRE,desnutricion cronica,talla baja leve (l),2006-12-01,5,3,8,2,13,5,18
TARATA,desnutricion cronica,talla baja leve (l),2006-12-01,1,1,0,1,1,2,3
TOCO,desnutricion cronica,talla baja leve (l),2006-12-01,0,0,3,0,3,0,3
TOLEDO,desnutricion cronica,talla baja leve (l),2006-12-01,0,0,1,0,1,0,1
TOTORA(ORR),desnutricion cronica,talla baja leve (l),2006-12-01,1,3,2,4,3,7,10
TRINIDAD,desnutricion cronica,talla baja leve (l),2006-12-01,3,5,0,2,3,7,10
URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-12-01,2,1,1,1,3,2,5
YACUIBA,desnutricion cronica,talla baja leve (l),2006-12-01,104,73,70,69,174,142,316
YAPACANI,desnutricion cronica,talla baja leve (l),2006-12-01,6,14,12,12,18,26,44
ZUDAÑEZ,desnutricion cronica,talla baja leve (l),2006-12-01,4,2,8,9,12,11,23
