municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2008-12-01,0,1,1,4,2,0,8
SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2008-12-01,0,3,2,5,22,1,33
SAN MATIAS,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,2,2,0,4
SAN PEDRO,sospecha diagnostica,dengue clasico,2008-12-01,0,1,0,1,2,0,4
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2008-12-01,22,106,208,407,612,80,1435
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2008-12-01,0,0,2,4,3,0,9
SENA,sospecha diagnostica,dengue clasico,2008-12-01,0,3,6,10,28,1,48
SUCRE,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,3,5,0,8
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2008-12-01,0,1,1,4,9,2,17
TRINIDAD,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,1,0,0,1
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2008-12-01,1,1,2,9,4,0,17
VILLA TUNARI,sospecha diagnostica,dengue clasico,2008-12-01,0,4,10,16,45,2,77
WARNES,sospecha diagnostica,dengue clasico,2008-12-01,0,1,0,0,0,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2008-12-01,0,0,0,0,1,0,1
