municipality,group,variable,month,Cantidad,TOTAL-M
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,16,16
"COLCHA ""K""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,42,42
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,4,4
COLQUENCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,4,4
COMANCHE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,10,10
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,29,29
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
CORO CORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,10,10
CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,4,4
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,22,22
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,410,410
EL CHORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,6,6
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,45,45
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,7,7
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,6,6
ICLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,4,4
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,16,16
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,19,19
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,395,395
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
LAJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
LAS CARRERAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,36,36
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
MAPIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,11,11
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,11,11
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,8,8
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,19,19
OMEREQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,212,212
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,7,7
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,7,7
PASORAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
PAZÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
POOPO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,38,38
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,146,146
PUCARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
PUERTO PEREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,7,7
PUERTO SILES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,96,96
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,7,7
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,15,15
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,199,199
RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,87,87
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,13,13
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,28,28
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,13,13
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,11,11
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,16,16
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,9,9
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,13,13
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,40,40
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,29,29
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,19,19
SAN LORENZO(PND),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,7,7
SAN PEDRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,15,15
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,10,10
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1021,1021
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,7,7
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,4,4
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,65,65
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,88,88
TACACOMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,13,13
TARATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,9,9
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,45,45
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,8,8
TEOPONTE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,49,49
TOMAVE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,3,3
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
TOTORA(ORR),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
TRIGAL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,194,194
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,15,15
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,8,8
URUBICHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,6,6
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,4,4
VILA VILA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,10,10
VILLA RIVERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,5,5
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,40,40
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,10,10
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,85,85
YACO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,2,2
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,33,33
YAMPARAEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,1,1
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,4,4
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-04-01,6,6
ACACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,11,11
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,10,10
ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
ANDAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,31,31
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
ARBIETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,24,24
ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,7,7
AYO AYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,5,5
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,6,6
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,25,25
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,13,13
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
CALACOTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,27,27
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,12,12
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,87,87
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,8,8
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,39,39
CHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,18,18
CHARAÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
CHIMORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,5,5
CHOQUE COTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,12,12
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,18,18
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,46,46
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,415,415
COIPASA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,12,12
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,52,52
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,9,9
COMANCHE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,11,11
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,11,11
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,7,7
CORO CORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,5,5
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,33,33
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,433,433
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,12,12
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,10,10
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,27,27
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
ICLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,5,5
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
IXIAMAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,26,26
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,135,135
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,429,429
LAJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,74,74
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,6,6
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,23,23
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,49,49
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,12,12
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,8,8
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,218,218
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,7,7
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,11,11
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,10,10
PASORAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
PELECHUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
POCONA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
POJO (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
POROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
PORONGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,47,47
PORVENIR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,16,16
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,212,212
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,5,5
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,10,10
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
PUERTO RICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,5,5
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,6,6
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,200,200
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,17,17
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,21,21
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,164,164
QUIRUSILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,88,88
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,6,6
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
SABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,64,64
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,15,15
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,17,17
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,5,5
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,2,2
SAN BENITO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,17,17
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,29,29
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,18,18
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,32,32
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,36,36
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,4,4
SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,3,3
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,1,1
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,12,12
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,10,10
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,12,12
SAN PEDRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,9,9
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-05-01,15,15
