municipality,group,variable,month,Cantidad,TOTAL-M
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,3,3
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,2,2
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,17,17
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,2,2
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,2,2
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,10,10
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,118,118
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,6,6
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,4,4
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,3,3
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,4,4
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,9,9
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-06-01,9,9
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
CARMEN RIVERO TORREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,17,17
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,10,10
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,17,17
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,21,21
LAJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,26,26
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,10,10
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,7,7
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,13,13
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,3,3
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,5,5
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,8,8
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,5,5
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,131,131
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,12,12
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,4,4
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,2,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-07-01,10,10
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,4,4
BATALLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,3,3
CAIROMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,24,24
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,20,20
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,25,25
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,26,26
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,6,6
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,38,38
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,15,15
PAMPA AULLAGAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
PORTACHUELO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,7,7
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,49,49
PUCARANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,5,5
PUERTO RICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
RAVELO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,7,7
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,6,6
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,22,22
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,2,2
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,6,6
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,143,143
SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,3,3
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,3,3
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,10,10
TUPIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,7,7
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,3,3
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,7,7
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-08-01,1,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
CHUMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,26,26
CUEVO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,3,3
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,13,13
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,6,6
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,8,8
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
MAIRANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,4,4
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,31,31
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,37,37
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,71,71
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,6,6
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,78,78
SAPAHAQUI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,7,7
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
TOLEDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,10,10
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,2,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,3,3
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-09-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,3,3
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
CALAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,3,3
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,13,13
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
CORO CORO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,18,18
ENTRE RIOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,16,16
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,15,15
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,4,4
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,15,15
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,34,34
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,17,17
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,14,14
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,6,6
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,7,7
SACACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
SAN ANDRES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,9,9
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,21,21
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,61,61
SICAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,6,6
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,5,5
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,10,10
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,2,2
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-10-01,4,4
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,5,5
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,17,17
COTAGAITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,14,14
ENTRE RIOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,15,15
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
LURIBAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
MACHARETI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,21,21
PALCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,13,13
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
PUNA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,6,6
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,4,4
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,42,42
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
TOLEDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,12,12
TUPIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,2,2
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-11-01,20,20
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,3,3
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,2,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,13,13
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,11,11
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
GUANAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,3,3
HUACARETA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,4,4
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,19,19
PAZÑA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,38,38
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,4,4
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,3,3
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,2,2
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,3,3
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,6,6
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,35,35
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,2,2
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,6,6
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,6,6
TORO TORO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,5,5
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,2,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,3,3
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,3,3
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-12-01,22,22
