municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,10,19,0,0,10,19,29
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,3,0,3,0,3
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,8,4,8,4,12
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,21,13,3,2,24,15,39
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,0,2,0,2
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,1,2,0,2,1,3
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,13,8,3,2,16,10,26
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,14,0,14,14
UMALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,1,0,1,1
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,4,3,4,3,7
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,4,0,0,0,4,0,4
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,4,0,1,0,5,0,5
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,0,1,0,1
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,2,1,0,0,2,1,3
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,0,2,0,2
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,8,2,0,0,8,2,10
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,2,2,2,3,5
AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,1,1,1,2
ARAMPAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,6,4,6,4,10
BOLIVAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,2,4,2,4,6
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,3,1,2,0,5,1,6
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,3,1,3,4
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,0,0,0,2,0,2
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,37,18,0,1,37,19,56
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,3,1,3,1,4
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,2,2,3,2,5
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,2,0,2,2
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,3,0,4,4
CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,2,0,2,0,2
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,2,2,2,2,4
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,5,1,2,3,7,10
EL VILLAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,2,0,2,0,2
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,0,0,0,2,0,2
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,1,0,0,1,1,2
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,2,0,3,0,3
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,1,1,1,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,1,1,1,2
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,59,80,4,10,63,90,153
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,1,3,3,4,4,8
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,1,1,1,2
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,2,1,2,3
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,1,0,3,2,4,6
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,9,0,10,0,10
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,16,11,3,7,19,18,37
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
PAILON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,0,1,0,3,0,3
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,1,1,1,2
PELECHUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,11,15,1,0,12,15,27
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,1,1,1,2
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,1,2,0,3,1,4
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,5,2,6,2,8
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,1,1,0,3,1,4
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,6,5,6,5,11
SALINAS DE GARCI MENDOZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
SAN BENITO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,1,0,0,2,1,3
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,4,1,4,5
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,7,0,0,0,7,7
SANTA ROSA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,1,0,1,1,2
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,2,1,2,1,3
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,12,21,0,0,12,21,33
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,2,3,2,4,6
TARACO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,2,0,2,0,2
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,18,8,1,3,19,11,30
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,3,3,3,3,6
TIQUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,2,0,2,0,2
TOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,10,4,1,2,11,6,17
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,4,0,0,0,4,0,4
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,2,0,0,0,2,0,2
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,2,0,2,2
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,1,0,0,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,1,0,1,1,2
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,1,0,0,0,1,0,1
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,1,0,1,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,1,0,0,0,1,1
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,1,1,1,2
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,0,2,0,2,2
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-04-01,0,0,1,1,1,1,2
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,1,3,1,4
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
ARAMPAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,1,0,2,0,2
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,0,2,0,2
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,1,0,0,0,1,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,0,0,0,2,0,2
CAJUATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,1,1,1,2
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,1,2,1,3
CAMATAQUI (C. VILLA ABECIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,3,1,0,0,3,1,4
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,5,2,5,2,7
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,4,1,2,1,6,2,8
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,4,3,4,7
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,47,35,3,1,50,36,86
COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,1,1,1,2
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,0,2,0,2
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,1,2,1,3
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,1,1,1,2
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,0,0,3,2,3,5
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,2,0,2,2
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,6,1,3,2,9,3,12
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,0,3,0,3
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,0,3,0,3
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,4,1,0,1,4,2,6
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,0,0,0,2,0,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,0,2,0,2
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,1,2,1,3
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,0,2,0,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,82,86,10,9,92,95,187
LAS CARRERAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,0,2,1,4,1,5
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,5,3,5,8
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,2,2,1,3,3,6
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,1,7,0,7,1,8
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,17,14,4,5,21,19,40
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,1,1,2,1,3
PAILON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,1,3,1,4
PORVENIR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,14,9,0,1,14,10,24
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,0,3,0,3
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,2,0,2,2
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,3,0,3,0,3
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,3,1,4,1,5
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,0,2,0,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,1,3,2,3,5
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,3,1,3,4
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,1,1,0,1,1,2
RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,0,0,0,2,0,2
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,0,8,5,10,5,15
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,3,0,0,2,3,5
SAN JAVIER(BNI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,1,1,1,2
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,2,0,2,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,9,4,9,4,13
SAN PABLO DE LIPEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,2,0,2,2
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
SAN PEDRO DE QUEMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
SAN RAMON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,2,0,2,2
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,2,0,0,1,2,3
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,10,9,0,0,10,9,19
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,21,9,3,0,24,9,33
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,2,0,2,0,2
TIQUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
TOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,12,6,4,2,16,8,24
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,2,0,2,2
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,0,0,0,2,0,2
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,4,1,4,5
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,3,0,1,0,4,0,4
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,1,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,2,1,0,0,2,1,3
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,3,2,0,0,3,2,5
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-05-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
AUCAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,2,0,0,1,2,1,3
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,2,1,2,3
BATALLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,1,1,1,2,2,4
BOYUIBE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,0,1,0,1
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,2,0,3,0,3
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,1,1,1,2
CAMATAQUI (C. VILLA ABECIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,1,0,0,0,1,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,3,1,0,0,3,1,4
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,5,6,6,6,12
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,4,5,4,5,9
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,2,1,2,3
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,0,1,0,1,1
CHIMORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,1,1,1,2
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,2,1,1,0,3,1,4
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,54,29,3,6,57,35,92
COIPASA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,1,0,0,0,1,0,1
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,0,1,0,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-06-01,0,0,1,1,1,1,2
