municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,1,1,0,1,1,2
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,1,2,1,2,3
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,1,0,0,0,1,1
SENA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,1,0,0,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,4,5,0,0,4,5,9
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,0,1,0,1,1
TARVITA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,1,0,1,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,0,1,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-07-01,0,0,0,1,0,1,1
APOLO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,3,1,4,1,5
"CAIZA ""D""",mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,2,0,0,0,2,0,2
CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,3,1,0,0,3,1,4
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,2,1,2,3
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,3,3,1,2,4,5,9
FERNANDEZ ALONSO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
HUANUNI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,3,0,4,0,7,7
INCAHUASI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,14,11,0,1,14,12,26
LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
MAIRANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,1,1,1,1,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
MOROCHATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,4,5,2,0,6,5,11
PATACAMAYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,1,0,1,0,2,2
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,6,6,1,0,7,6,13
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,3,1,0,0,3,1,4
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,3,0,3,0,3
SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,2,0,0,0,2,2
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,8,8,2,3,10,11,21
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,3,2,0,0,3,2,5
TARVITA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,2,1,2,1,3
TOMINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,0,0,2,1,2,1,3
VILLA TUNARI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-08-01,1,0,0,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,2,1,2,1,3
CAMARGO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,2,0,1,0,3,3
CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,2,0,2,0,2
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,1,0,0,0,1,0,1
COLPA BELGICA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,3,1,3,4
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,1,0,1,1,2,1,3
GUANAY,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,0,1,0,1,1
HUACARETA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,0,1,0,1,1
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,22,16,5,0,27,16,43
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,1,0,0,0,1,1
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,1,1,0,1,1,2
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,9,6,1,0,10,6,16
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,0,1,0,1,1
POROMA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,2,1,0,0,2,1,3
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,2,0,2,0,2
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,0,1,0,1,1
PUNATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,1,0,1,0,2,2
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,3,0,1,0,4,0,4
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,0,2,0,2,2
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,7,5,0,0,7,5,12
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,1,1,1,2
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,1,1,1,2
TOTORA(ORR),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,2,2,0,0,2,2,4
UMALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,1,1,0,1,1,2
YACUIBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,1,0,0,0,1,0,1
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,2,0,2,0,2
ZUDAÑEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-09-01,0,0,1,0,1,0,1
AYATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,0,3,0,3,3
CAMIRI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,1,1,0,0,1,1,2
CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,1,0,0,0,1,0,1
CHAQUI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,2,1,1,1,3,4
CHAYANTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,1,1,0,0,1,1,2
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,2,1,3,1,5,6
FERNANDEZ ALONSO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,21,7,3,2,24,9,33
MIZQUE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
OCURI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,3,7,0,0,3,7,10
PORONGO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
POSTRER VALLE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
PUERTO ACOSTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,1,0,2,0,3,3
RURRENABAQUE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,1,0,0,0,1,1
SACABA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,1,0,0,0,1,1
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,1,1,0,1,1,2
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,4,1,4,1,5
SIPE SIPE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,7,2,0,0,7,2,9
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,2,1,2,1,3
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,0,3,0,3,3
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,0,2,0,2,2
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,0,1,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-10-01,0,0,1,0,1,0,1
ARQUE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,2,1,2,3
CAMARGO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,1,0,0,2,1,2,3
CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,1,0,0,1,1,1,2
COLOMI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,2,0,2,0,2
CURAHUARA DE CARANGAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,3,0,3,0,3
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,4,3,1,1,5,4,9
GUAYARAMERIN,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,1,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,24,17,0,0,24,17,41
MOCOMOCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,2,0,2,0,2
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
MOROCHATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,8,5,2,0,10,5,15
PADCAYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,0,1,0,1,1
PADILLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
PAPEL PAMPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
PAZÑA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
PORVENIR,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,3,1,3,4
PUERTO VILLARROEL,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,1,0,0,0,1,0,1
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,1,1,0,0,1,1,2
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,2,0,2,0,2
SENA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
SOPACHUY,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,4,7,0,0,4,7,11
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,1,1,1,2
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,1,0,0,0,1,1
TOMAVE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,0,1,0,1,1
TOTORA(ORR),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,3,0,0,0,3,0,3
VILLA MONTES,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,3,0,3,0,3
VILLA SERRANO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,0,2,0,2,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,1,0,0,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,1,0,1,0,1
ZUDAÑEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-11-01,0,0,2,1,2,1,3
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,1,3,1,3,2,5
CAMATAQUI (C. VILLA ABECIA),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,2,0,1,0,3,3
CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,1,1,1,1,2
CHARAGUA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,1,1,0,0,1,1,2
"COLCHA ""K""",mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,2,2,1,1,3,3,6
EUCALIPTUS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,2,0,2,0,2
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,15,21,1,1,16,22,38
LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,1,0,0,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,1,0,0,1,1,1,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,6,8,0,1,6,9,15
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,1,0,0,1,1,1,2
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,3,1,0,0,3,1,4
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,1,0,1,0,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,2,2,0,1,2,3,5
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,1,0,0,0,1,1
SIPE SIPE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,7,5,0,0,7,5,12
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,2,1,2,1,3
VILLA TUNARI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,1,0,0,1,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2005-12-01,0,0,0,1,0,1,1
