municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,1,1,0,1,1,2
SAN JAVIER(STC),mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,5,12,0,0,5,12,17
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,2,3,0,0,2,3,5
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,1,0,0,0,1,0,1
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,0,0,1,0,1,1
TIQUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,0,1,0,1,0,1
TURCO,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,1,1,0,1,1,2
UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,0,0,2,0,2,2
VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,1,1,0,1,1,2,3
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,0,0,0,1,0,1,1
WARNES,mortalidad institucional,muerte rn menor de 7 dias,2005-07-01,1,0,0,1,1,1,2
AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,1,0,2,0,2
CAJUATA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,0,1,0,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,2,0,0,0,2,2
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,2,0,0,0,2,0,2
CHARAGUA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,0,1,0,1
CHOQUE COTA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,1,1,1,2
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,6,7,0,0,6,7,13
COLQUECHACA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,2,1,2,3
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,5,4,0,1,5,5,10
GUANAY,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,11,8,0,1,11,9,20
MOCOMOCO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,1,1,1,2
MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,1,0,2,0,2
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,2,5,0,0,2,5,7
PADCAYA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,1,1,1,2
PATACAMAYA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,5,6,0,0,5,6,11
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,0,1,0,1
RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,3,1,0,2,3,5
RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,1,0,0,1,1,2
SAN JAVIER(STC),mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,4,6,0,0,4,6,10
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,4,3,0,1,4,4,8
TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,3,0,3,3
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,0,1,0,1
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,2,1,2,3
TOMINA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,1,0,1,1
TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
TOTORA(CBBA),mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,1,0,0,1,1,2
TURCO,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,0,1,0,1,1
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,1,0,0,1,1,2
URIONDO (A. CONCEPCION),mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,1,0,0,0,1,0,1
VILA VILA,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2005-08-01,0,0,1,0,1,0,1
ALALAY,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,1,1,1,2
ATOCHA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,2,0,0,1,2,3
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,1,1,1,2
BOLIVAR,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,2,0,0,0,2,2
CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,2,5,2,5,7
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,3,1,0,0,3,1,4
COPACABANA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,3,1,3,4
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,2,1,0,2,2,4
GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,0,0,0,1,0,1
HUANUNI,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,11,8,3,0,14,8,22
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
MOROCHATA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,5,4,0,0,5,4,9
PADCAYA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,4,3,0,0,4,3,7
PUERTO RICO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,1,0,0,0,1,1
PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,1,0,0,1,1,2
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,1,1,0,1,1,2
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,4,3,1,0,5,3,8
RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,0,0,0,1,0,1
SACABA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,0,1,0,1
SACACA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,9,11,0,0,9,11,20
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,3,2,0,0,3,2,5
TACOBAMBA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,0,1,0,1
TAPACARI,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,1,1,1,2
TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,0,0,0,1,0,1
UMALA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,0,1,0,1,1
VACAS,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,1,1,1,2
VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,1,2,0,0,1,2,3
YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,3,2,0,0,3,2,5
YAMPARAEZ,mortalidad institucional,muerte rn menor de 7 dias,2005-09-01,0,0,1,0,1,0,1
AYATA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,0,2,0,2,2
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,0,0,0,1,1
CHAQUI,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,0,0,0,1,1
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,4,2,0,0,4,2,6
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,0,0,0,1,0,1
ICLA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,14,3,1,2,15,5,20
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,1,1,1,2,3
MAGDALENA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,2,0,0,0,2,0,2
MAPIRI,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,0,1,0,1
MIZQUE,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,0,1,0,1,1
MOROCHATA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,0,1,0,1
OCURI,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,2,3,0,0,2,3,5
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,2,0,0,0,2,0,2
PUERTO QUIJARRO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,2,1,0,0,2,1,3
PUNA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,2,0,2,0,2
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,1,0,0,1,1,2
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,0,0,0,1,1
RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,1,1,1,2
REYES,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,3,1,0,0,3,1,4
SACACA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,1,0,1,1,2
SAN ANDRES,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,0,1,0,2,0,2
SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,5,3,0,0,5,3,8
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,4,2,0,0,4,2,6
TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,2,0,0,1,2,3
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,0,0,0,1,0,1
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,1,0,0,1,1,2
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,2,0,0,0,2,0,2
VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,1,0,0,0,1,1
VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,2,0,0,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,0,0,0,1,0,1
WARNES,mortalidad institucional,muerte rn menor de 7 dias,2005-10-01,1,0,0,0,1,0,1
ALALAY,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
ARANI,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
ARQUE,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
ATOCHA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,2,0,0,0,2,2
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,2,0,2,2
CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,2,0,0,0,2,0,2
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,12,6,0,0,12,6,18
"COLCHA ""K""",mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
CORQUE,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
CURAHUARA DE CARANGAS,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,3,1,0,0,3,1,4
FILADELFIA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,0,0,0,1,0,1
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
ICHOCA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,15,10,0,0,15,10,25
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,2,0,0,0,2,2
MOCOMOCO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,6,4,0,0,6,4,10
PAZÑA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,3,1,0,2,3,5
PRESTO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,2,0,2,2
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
PUNA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,2,0,2,2
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,2,3,0,0,2,3,5
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,1,0,0,0,1,1
SABAYA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,1,0,0,0,1,1
SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,1,0,0,1,1,2
SAN JULIAN,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,2,0,2,0,2
SAN MATIAS,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,1,0,0,0,1,1
SAN PEDRO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,8,2,0,0,8,2,10
SIPE SIPE,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,5,0,0,1,5,6
TACOPAYA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,1,2,1,2,3
TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,1,0,0,1,1,2
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,0,1,0,2,0,2
TIRAQUE (CBBA),mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,1,0,0,0,1,1
TOTORA(ORR),mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,2,0,0,0,2,0,2
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,1,0,1,2,2,2,4
UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,2,2,2,2,4
VACAS,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,1,0,0,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte rn menor de 7 dias,2005-11-01,0,0,2,1,2,1,3
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,1,2,0,2,1,3
CABEZAS,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,0,0,1,0,1
CALAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,4,4,0,0,4,4,8
CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,3,1,0,0,3,1,4
GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,8,12,1,0,9,12,21
LAGUNILLAS,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,0,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,1,0,0,0,1,1
MORO MORO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,5,6,0,0,5,6,11
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,3,1,0,0,3,1,4
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,1,0,2,0,2
RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,0,1,1,1,2
SAN BUENA VENTURA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,1,0,0,1,1,2
SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,2,1,0,1,2,2,4
SAN JOAQUIN,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,2,3,0,0,2,3,5
TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,0,0,1,0,1
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,1,0,1,0,1
TEOPONTE,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,0,1,0,1,1
TURCO,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,0,1,0,1,1
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,2,0,0,2,2,2,4
UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,2,0,0,0,2,2
WARNES,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,0,0,0,1,0,1,1
YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2005-12-01,1,0,0,0,1,0,1
