municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
SENA,mortalidad institucional,muerte menor de 1 ano,2005-07-01,1,0,0,0,1,0,1
SIPE SIPE,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2005-07-01,4,4,0,0,4,4,8
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2005-07-01,1,1,0,1,1,2,3
TARVITA,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,1,1,1,1,2
TOMINA,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 1 ano,2005-07-01,1,0,0,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,1,0,1,0,1
VILA VILA,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,muerte menor de 1 ano,2005-07-01,0,0,1,0,1,0,1
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2005-08-01,1,0,3,1,4,1,5
CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,2,0,0,0,2,0,2
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
COBIJA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,6,5,0,0,6,5,11
COLOMI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,3,0,3,3
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,4,3,1,1,5,4,9
HUANUNI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,2,0,3,0,5,5
ICLA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2005-08-01,18,13,0,1,18,14,32
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,4,0,4,4
MAIRANA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,2,0,2,0,2
MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,1,1,1,2
MOJOCOYA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
OCURI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,2,0,2,2
ORURO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,4,5,0,0,4,5,9
PAMPA GRANDE,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
PATACAMAYA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
POCOATA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
POCONA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,1,0,1,0,2,2
POTOSI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,6,5,0,0,6,5,11
PRESTO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,1,0,0,0,1,0,1
PUNA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,1,0,0,0,1,1
RAVELO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,3,1,3,1,4
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,2,3,0,0,2,3,5
SACACA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,3,1,0,0,3,1,4
SAN JUAN DE YAPACANI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,3,0,3,0,3
SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,3,3,0,0,3,3,6
SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2005-08-01,6,7,2,3,8,10,18
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,3,2,0,0,3,2,5
TARVITA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,2,1,2,1,3
TOMINA,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
TORO TORO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
TURCO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,0,1,0,1,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,3,1,3,4
VALLEGRANDE,mortalidad institucional,muerte menor de 1 ano,2005-08-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2005-08-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,1,1,1,2
VITICHI,mortalidad institucional,muerte menor de 1 ano,2005-08-01,0,0,1,0,1,0,1
ACACIO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,2,0,2,0,2
CAMARGO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,2,0,0,0,2,2
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,2,0,2,0,2
CHAYANTA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,2,0,2,0,2
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,1,1,1,1,2,2,4
COLQUECHACA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,mortalidad institucional,muerte menor de 1 ano,2005-09-01,1,0,0,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,3,1,3,4
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,4,2,2,1,6,3,9
HUACARETA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,0,1,0,1,1
ICLA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2005-09-01,23,17,5,0,28,17,45
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,0,1,0,1
MOROCHATA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,0,1,0,1
OCURI,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,7,5,0,1,7,6,13
POROMA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2005-09-01,4,4,0,0,4,4,8
PRESTO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,2,0,2,0,2
RAVELO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,1,1,1,2
REYES,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,3,1,0,1,3,4
SACABA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,1,1,1,2
SACACA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,0,2,0,2,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,2,7,1,0,3,7,10
SUCRE,mortalidad institucional,muerte menor de 1 ano,2005-09-01,6,4,0,0,6,4,10
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,2,1,2,1,3
TARATA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,0,1,0,1,1
TARVITA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,3,0,3,0,3
TOTORA(ORR),mortalidad institucional,muerte menor de 1 ano,2005-09-01,1,1,0,0,1,1,2
UMALA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,1,0,0,0,1,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,0,1,0,1,1
VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,1,0,0,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,2,0,2,0,2
ZUDAÑEZ,mortalidad institucional,muerte menor de 1 ano,2005-09-01,0,0,1,0,1,0,1
AUCAPATA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
AYATA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
BERMEJO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,3,0,3,3
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2005-10-01,1,1,0,0,1,1,2
CHAQUI,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,2,0,1,0,3,3
CHAYANTA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,3,1,3,1,4
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,3,0,0,0,3,0,3
"COLCHA ""K""",mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,1,2,3,4,4,6,10
GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2005-10-01,1,1,0,0,1,1,2
ICLA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2005-10-01,19,7,3,2,22,9,31
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,2,1,2,3
MIZQUE,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,3,1,3,4
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,2,5,0,0,2,5,7
PASORAPA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2005-10-01,2,2,0,1,2,3,5
PUERTO ACOSTA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,2,0,2,2
RAVELO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,1,0,0,0,1,0,1
SAN IGNACIO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,3,0,3,0,3
SAN PEDRO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
SAN PEDRO(PND),mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,1,0,1,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,3,2,0,0,3,2,5
SUCRE,mortalidad institucional,muerte menor de 1 ano,2005-10-01,6,2,0,0,6,2,8
TACOBAMBA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,1,0,0,0,1,0,1
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,2,1,2,1,3
TARVITA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
TIQUIPAYA,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
TORO TORO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
TURCO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2005-10-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,3,0,3,3
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
VITICHI,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,0,1,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte menor de 1 ano,2005-10-01,0,0,1,0,1,0,1
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,2,0,2,0,2
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,2,1,2,3
CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2005-11-01,1,0,0,2,1,2,3
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,5,4,0,0,5,4,9
CULPINA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,2,0,2,0,2
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,4,2,1,0,5,2,7
GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
ICHOCA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,2,1,2,1,3
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2005-11-01,24,17,0,0,24,17,41
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,2,0,2,0,2
MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,1,0,1,0,2,0,2
ORURO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,7,4,0,0,7,4,11
PADILLA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
PAPEL PAMPA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
PAZÑA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
POCONA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2005-11-01,2,4,0,0,2,4,6
PRESTO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,3,1,3,4
PUNA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,1,1,0,0,1,1,2
SACABA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,1,1,0,0,1,1,2
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,3,2,0,0,3,2,5
SIPE SIPE,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2005-11-01,2,6,0,0,2,6,8
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,1,1,1,2
TARIJA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,1,0,0,0,1,0,1
TARVITA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,1,0,1,0,1
TOTORA(ORR),mortalidad institucional,muerte menor de 1 ano,2005-11-01,2,0,0,0,2,0,2
UYUNI,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,2,0,2,2
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2005-11-01,1,0,0,0,1,0,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,1,0,0,0,1,1
YAPACANI,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,0,1,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte menor de 1 ano,2005-11-01,0,0,2,1,2,1,3
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,1,3,0,3,1,4
CAMATAQUI (C. VILLA ABECIA),mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,5,1,0,0,5,1,6
CULPINA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,2,2,0,0,2,2,4
EUCALIPTUS,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2005-12-01,19,20,1,0,20,20,40
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,2,1,2,3
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,1,0,1,2,2,2,4
ORURO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,6,6,0,0,6,6,12
PALOS BLANCOS,mortalidad institucional,muerte menor de 1 ano,2005-12-01,1,0,0,1,1,1,2
PAMPA GRANDE,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2005-12-01,2,3,0,0,2,3,5
PUNATA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,1,0,0,0,1,1
RAVELO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,1,1,0,0,1,1,2
SAN CARLOS,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,2,2,0,1,2,3,5
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2005-12-01,6,5,0,0,6,5,11
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2005-12-01,1,1,0,1,1,2,3
TEOPONTE,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
TIPUANI,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2005-12-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,muerte menor de 1 ano,2005-12-01,1,0,0,1,1,1,2
