,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARACOLLO,estado nutricional,nutricion normal (n),2009-03-01,15,8,3,2,4,3,28,0,50,13,63
CARANAVI,estado nutricional,nutricion normal (n),2009-03-01,329,331,191,194,264,259,6,0,790,784,1574
CARANGAS,estado nutricional,nutricion normal (n),2009-03-01,1,0,0,0,0,0,0,0,1,0,1
CARAPARI,estado nutricional,nutricion normal (n),2009-03-01,72,71,71,73,67,71,7,0,217,215,432
CARIPUYO,estado nutricional,nutricion normal (n),2009-03-01,50,51,48,47,120,131,0,0,218,229,447
CARMEN RIVERO TORREZ,estado nutricional,nutricion normal (n),2009-03-01,28,18,13,14,27,25,14,0,82,57,139
CHACARILLA,estado nutricional,nutricion normal (n),2009-03-01,0,0,0,0,15,14,0,0,15,14,29
CHALLAPATA,estado nutricional,nutricion normal (n),2009-03-01,31,30,15,15,27,28,91,0,164,73,237
CHAQUI,estado nutricional,nutricion normal (n),2009-03-01,48,41,37,35,37,22,0,0,122,98,220
CHARAGUA,estado nutricional,nutricion normal (n),2009-03-01,92,109,84,67,148,143,1,0,325,319,644
CHARAÑA,estado nutricional,nutricion normal (n),2009-03-01,6,5,1,0,2,1,1,0,10,6,16
CHAYANTA,estado nutricional,nutricion normal (n),2009-03-01,66,84,62,41,77,87,0,0,205,212,417
CHIMORE,estado nutricional,nutricion normal (n),2009-03-01,42,44,50,49,89,82,97,0,278,175,453
CHIPAYA,estado nutricional,nutricion normal (n),2009-03-01,1,0,0,1,0,0,3,0,4,1,5
CHOQUE COTA,estado nutricional,nutricion normal (n),2009-03-01,1,0,0,0,0,0,2,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,nutricion normal (n),2009-03-01,16,19,7,6,11,7,0,0,34,32,66
CHUMA,estado nutricional,nutricion normal (n),2009-03-01,4,6,2,7,2,4,27,0,35,17,52
CLIZA,estado nutricional,nutricion normal (n),2009-03-01,94,81,64,50,74,70,2,0,234,201,435
COBIJA,estado nutricional,nutricion normal (n),2009-03-01,12,11,12,12,9,18,40,0,73,41,114
COCHABAMBA,estado nutricional,nutricion normal (n),2009-03-01,1636,1394,825,718,1225,1211,527,0,4213,3323,7536
COIPASA,estado nutricional,nutricion normal (n),2009-03-01,2,1,0,0,0,1,1,0,3,2,5
COLCAPIRHUA,estado nutricional,nutricion normal (n),2009-03-01,231,187,113,115,128,146,0,0,472,448,920
"COLCHA ""K""",estado nutricional,nutricion normal (n),2009-03-01,64,65,47,41,86,79,0,0,197,185,382
COLLANA,estado nutricional,nutricion normal (n),2009-03-01,0,1,0,0,1,0,0,0,1,1,2
COLOMI,estado nutricional,nutricion normal (n),2009-03-01,28,28,12,13,29,14,66,0,135,55,190
COLPA BELGICA,estado nutricional,nutricion normal (n),2009-03-01,25,25,15,18,28,26,1,0,69,69,138
COLQUECHACA,estado nutricional,nutricion normal (n),2009-03-01,190,189,232,215,149,140,0,0,571,544,1115
COLQUENCHA,estado nutricional,nutricion normal (n),2009-03-01,6,5,6,3,9,1,3,0,24,9,33
COLQUIRI,estado nutricional,nutricion normal (n),2009-03-01,23,26,11,13,9,15,35,0,78,54,132
COMANCHE,estado nutricional,nutricion normal (n),2009-03-01,4,4,1,0,0,0,2,0,7,4,11
COMARAPA,estado nutricional,nutricion normal (n),2009-03-01,96,85,56,46,61,55,0,0,213,186,399
COMBAYA,estado nutricional,nutricion normal (n),2009-03-01,1,3,8,7,0,2,0,0,9,12,21
CONCEPCION,estado nutricional,nutricion normal (n),2009-03-01,114,138,66,58,97,79,0,0,277,275,552
COPACABANA,estado nutricional,nutricion normal (n),2009-03-01,16,6,10,10,16,9,1,0,43,25,68
CORIPATA,estado nutricional,nutricion normal (n),2009-03-01,6,6,6,5,5,4,6,0,23,15,38
CORO CORO,estado nutricional,nutricion normal (n),2009-03-01,3,10,4,3,4,2,9,0,20,15,35
COROICO,estado nutricional,nutricion normal (n),2009-03-01,4,2,4,2,16,10,1,0,25,14,39
CORQUE,estado nutricional,nutricion normal (n),2009-03-01,12,3,9,2,7,1,7,0,35,6,41
COTAGAITA,estado nutricional,nutricion normal (n),2009-03-01,107,121,88,82,147,188,0,0,342,391,733
COTOCA,estado nutricional,nutricion normal (n),2009-03-01,280,271,113,100,178,139,23,0,594,510,1104
CUATRO CAÑADAS,estado nutricional,nutricion normal (n),2009-03-01,46,51,53,35,94,68,0,0,193,154,347
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,nutricion normal (n),2009-03-01,6,7,1,5,6,1,0,0,13,13,26
CUEVO,estado nutricional,nutricion normal (n),2009-03-01,27,17,15,11,32,42,0,0,74,70,144
CULPINA,estado nutricional,nutricion normal (n),2009-03-01,108,155,106,99,225,229,0,0,439,483,922
CURAHUARA DE CARANGAS,estado nutricional,nutricion normal (n),2009-03-01,7,4,1,2,3,5,12,0,23,11,34
CURVA,estado nutricional,nutricion normal (n),2009-03-01,0,8,4,3,4,1,0,0,8,12,20
DESAGUADERO,estado nutricional,nutricion normal (n),2009-03-01,10,6,5,9,13,6,8,0,36,21,57
EL ALTO,estado nutricional,nutricion normal (n),2009-03-01,1614,1522,659,610,968,927,1405,0,4646,3059,7705
EL CHORO,estado nutricional,nutricion normal (n),2009-03-01,5,4,8,2,1,1,2,0,16,7,23
EL PUENTE(STC),estado nutricional,nutricion normal (n),2009-03-01,78,61,42,58,91,94,0,0,211,213,424
EL PUENTE(TJA),estado nutricional,nutricion normal (n),2009-03-01,69,73,62,72,122,125,24,0,277,270,547
EL TORNO,estado nutricional,nutricion normal (n),2009-03-01,176,170,64,41,61,69,0,0,301,280,581
EL VILLAR,estado nutricional,nutricion normal (n),2009-03-01,29,26,24,34,133,113,0,0,186,173,359
ENTRE RIOS,estado nutricional,nutricion normal (n),2009-03-01,152,154,118,95,157,169,97,0,524,418,942
ENTRE RIOS,estado nutricional,nutricion normal (n),2009-03-01,108,97,131,109,118,117,7,0,364,323,687
ESCARA,estado nutricional,nutricion normal (n),2009-03-01,0,0,1,1,0,0,1,0,2,1,3
EUCALIPTUS,estado nutricional,nutricion normal (n),2009-03-01,1,1,0,2,2,0,14,0,17,3,20
EUREKA (SANTOS MERCADO),estado nutricional,nutricion normal (n),2009-03-01,1,4,0,0,0,0,1,0,2,4,6
EXALTACION,estado nutricional,nutricion normal (n),2009-03-01,11,9,7,8,25,20,0,0,43,37,80
FERNANDEZ ALONSO,estado nutricional,nutricion normal (n),2009-03-01,58,47,33,26,78,63,6,0,175,136,311
FILADELFIA,estado nutricional,nutricion normal (n),2009-03-01,5,5,4,3,7,3,12,0,28,11,39
GENERAL SAAVEDRA,estado nutricional,nutricion normal (n),2009-03-01,95,77,69,66,95,82,2,0,261,225,486
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,nutricion normal (n),2009-03-01,9,10,4,6,12,6,15,0,40,22,62
GUANAY,estado nutricional,nutricion normal (n),2009-03-01,58,62,35,60,60,60,2,0,155,182,337
GUAQUI,estado nutricional,nutricion normal (n),2009-03-01,5,6,6,7,6,10,9,0,26,23,49
GUAYARAMERIN,estado nutricional,nutricion normal (n),2009-03-01,202,177,122,122,144,152,5,0,473,451,924
GUTIERREZ,estado nutricional,nutricion normal (n),2009-03-01,91,77,96,110,155,145,0,0,342,332,674
HUACARETA,estado nutricional,nutricion normal (n),2009-03-01,52,52,52,51,115,113,24,0,243,216,459
HUACAYA (VILLA DE HUACAYA),estado nutricional,nutricion normal (n),2009-03-01,12,13,6,13,43,38,2,0,63,64,127
HUACHACALLA,estado nutricional,nutricion normal (n),2009-03-01,1,1,0,0,0,0,5,0,6,1,7
HUANUNI,estado nutricional,nutricion normal (n),2009-03-01,27,22,5,4,3,1,74,0,109,27,136
HUARACAJE,estado nutricional,nutricion normal (n),2009-03-01,20,20,8,13,15,17,0,0,43,50,93
HUAYLLAMARCA,estado nutricional,nutricion normal (n),2009-03-01,0,1,1,4,1,2,3,0,5,7,12
ICHOCA,estado nutricional,nutricion normal (n),2009-03-01,7,7,1,3,5,3,18,0,31,13,44
ICLA,estado nutricional,nutricion normal (n),2009-03-01,61,57,66,64,215,222,0,0,342,343,685
INCAHUASI,estado nutricional,nutricion normal (n),2009-03-01,134,111,81,102,192,223,0,0,407,436,843
INGAVI (HUMAITA),estado nutricional,nutricion normal (n),2009-03-01,4,4,4,1,1,8,3,0,12,13,25
INQUISIVI,estado nutricional,nutricion normal (n),2009-03-01,12,9,6,7,5,3,15,0,38,19,57
IRUPANA (VILLA DE LANZA),estado nutricional,nutricion normal (n),2009-03-01,11,9,8,7,6,7,33,0,58,23,81
IXIAMAS,estado nutricional,nutricion normal (n),2009-03-01,17,15,12,11,12,12,0,0,41,38,79
JESUS DE MACHACA,estado nutricional,nutricion normal (n),2009-03-01,14,13,7,6,7,9,14,0,42,28,70
LA ASUNTA,estado nutricional,nutricion normal (n),2009-03-01,29,30,5,10,1,2,6,0,41,42,83
LA GUARDIA,estado nutricional,nutricion normal (n),2009-03-01,333,318,176,157,260,204,49,0,818,679,1497
LA PAZ,estado nutricional,nutricion normal (n),2009-03-01,1024,973,469,432,737,674,574,0,2804,2079,4883
LAGUNILLAS,estado nutricional,nutricion normal (n),2009-03-01,54,57,57,39,105,112,0,0,216,208,424
LAJA,estado nutricional,nutricion normal (n),2009-03-01,21,27,24,12,19,15,11,0,75,54,129
LAS CARRERAS,estado nutricional,nutricion normal (n),2009-03-01,25,14,19,17,61,48,3,0,108,79,187
LICOMA PAMPA,estado nutricional,nutricion normal (n),2009-03-01,11,3,13,15,18,23,8,0,50,41,91
LLALLAGUA,estado nutricional,nutricion normal (n),2009-03-01,188,175,148,120,183,161,0,0,519,456,975
LLICA,estado nutricional,nutricion normal (n),2009-03-01,27,14,20,23,22,27,0,0,69,64,133
LORETO,estado nutricional,nutricion normal (n),2009-03-01,20,19,14,9,26,20,1,0,61,48,109
LURIBAY,estado nutricional,nutricion normal (n),2009-03-01,9,8,6,1,8,3,13,0,36,12,48
MACHACAMARCA,estado nutricional,nutricion normal (n),2009-03-01,3,1,4,3,4,1,0,0,11,5,16
MACHARETI,estado nutricional,nutricion normal (n),2009-03-01,70,54,56,53,111,111,25,0,262,218,480
MAGDALENA,estado nutricional,nutricion normal (n),2009-03-01,60,49,29,27,41,39,0,0,130,115,245
MAIRANA,estado nutricional,nutricion normal (n),2009-03-01,38,51,27,25,36,37,4,0,105,113,218
MALLA,estado nutricional,nutricion normal (n),2009-03-01,1,3,0,0,3,1,0,0,4,4,8
MAPIRI,estado nutricional,nutricion normal (n),2009-03-01,83,91,39,36,33,40,0,0,155,167,322
MECAPACA,estado nutricional,nutricion normal (n),2009-03-01,33,43,29,18,54,38,0,0,116,99,215
MINEROS,estado nutricional,nutricion normal (n),2009-03-01,130,125,84,79,116,121,0,0,330,325,655
MIZQUE,estado nutricional,nutricion normal (n),2009-03-01,124,103,77,78,125,79,7,0,333,260,593
MOCOMOCO,estado nutricional,nutricion normal (n),2009-03-01,15,13,8,7,13,12,16,0,52,32,84
MOJINETE,estado nutricional,nutricion normal (n),2009-03-01,3,4,1,2,1,4,3,0,8,10,18
MOJOCOYA,estado nutricional,nutricion normal (n),2009-03-01,42,33,34,40,121,130,0,0,197,203,400
MONTEAGUDO,estado nutricional,nutricion normal (n),2009-03-01,155,125,166,173,276,257,15,0,612,555,1167
MONTERO,estado nutricional,nutricion normal (n),2009-03-01,555,480,323,309,416,468,5,0,1299,1257,2556
MORO MORO,estado nutricional,nutricion normal (n),2009-03-01,10,13,16,11,18,13,5,0,49,37,86
MOROCHATA,estado nutricional,nutricion normal (n),2009-03-01,196,171,146,147,160,155,19,0,521,473,994
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,nutricion normal (n),2009-03-01,8,14,12,18,6,14,0,0,26,46,72
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,nutricion normal (n),2009-03-01,1,0,5,2,4,5,8,0,18,7,25
OCURI,estado nutricional,nutricion normal (n),2009-03-01,131,107,102,111,93,121,23,0,349,339,688
OKINAWA,estado nutricional,nutricion normal (n),2009-03-01,46,37,33,34,48,44,2,0,129,115,244
OMEREQUE,estado nutricional,nutricion normal (n),2009-03-01,19,21,21,16,21,23,0,0,61,60,121
ORURO,estado nutricional,nutricion normal (n),2009-03-01,645,577,422,359,372,304,487,0,1926,1240,3166
PADCAYA,estado nutricional,nutricion normal (n),2009-03-01,99,98,135,125,95,106,0,0,329,329,658
PADILLA,estado nutricional,nutricion normal (n),2009-03-01,56,47,46,65,163,200,5,0,270,312,582
PAILON,estado nutricional,nutricion normal (n),2009-03-01,117,125,55,68,129,113,0,0,301,306,607
PALCA,estado nutricional,nutricion normal (n),2009-03-01,44,49,24,15,34,35,7,0,109,99,208
PALOS BLANCOS,estado nutricional,nutricion normal (n),2009-03-01,134,91,102,86,136,107,21,0,393,284,677
PAMPA AULLAGAS,estado nutricional,nutricion normal (n),2009-03-01,5,5,2,5,2,5,2,0,11,15,26
PAMPA GRANDE,estado nutricional,nutricion normal (n),2009-03-01,35,34,9,10,22,15,0,0,66,59,125
PAPEL PAMPA,estado nutricional,nutricion normal (n),2009-03-01,20,18,10,16,4,4,0,0,34,38,72
PASORAPA,estado nutricional,nutricion normal (n),2009-03-01,16,14,16,14,29,34,0,0,61,62,123
PATACAMAYA,estado nutricional,nutricion normal (n),2009-03-01,73,60,24,35,32,37,2,0,131,132,263
PAZÑA,estado nutricional,nutricion normal (n),2009-03-01,30,13,15,21,24,19,5,0,74,53,127
PELECHUCO,estado nutricional,nutricion normal (n),2009-03-01,15,5,2,4,7,3,3,0,27,12,39
POCOATA,estado nutricional,nutricion normal (n),2009-03-01,170,156,140,157,113,120,0,0,423,433,856
POCONA,estado nutricional,nutricion normal (n),2009-03-01,62,64,26,38,43,47,0,0,131,149,280
POJO (CBBA),estado nutricional,nutricion normal (n),2009-03-01,60,74,71,57,77,69,4,0,212,200,412
POOPO,estado nutricional,nutricion normal (n),2009-03-01,6,1,7,4,4,6,0,0,17,11,28
PORCO,estado nutricional,nutricion normal (n),2009-03-01,73,47,50,49,29,42,0,0,152,138,290
POROMA,estado nutricional,nutricion normal (n),2009-03-01,64,69,66,63,97,117,18,0,245,249,494
PORONGO,estado nutricional,nutricion normal (n),2009-03-01,28,23,19,20,32,29,6,0,85,72,157
PORTACHUELO,estado nutricional,nutricion normal (n),2009-03-01,109,89,57,44,89,86,0,0,255,219,474
PORVENIR,estado nutricional,nutricion normal (n),2009-03-01,3,6,7,3,5,5,14,0,29,14,43
POSTRER VALLE,estado nutricional,nutricion normal (n),2009-03-01,6,8,6,2,3,8,0,0,15,18,33
POTOSI,estado nutricional,nutricion normal (n),2009-03-01,931,961,493,517,628,646,290,0,2342,2124,4466
PRESTO,estado nutricional,nutricion normal (n),2009-03-01,53,54,61,66,109,100,0,0,223,220,443
PUCARA,estado nutricional,nutricion normal (n),2009-03-01,6,4,7,9,9,15,0,0,22,28,50
PUCARANI,estado nutricional,nutricion normal (n),2009-03-01,27,38,22,28,32,29,29,0,110,95,205
PUERTO ACOSTA,estado nutricional,nutricion normal (n),2009-03-01,26,30,17,13,19,15,4,0,66,58,124
PUERTO CARABUCO,estado nutricional,nutricion normal (n),2009-03-01,17,11,6,6,11,8,5,0,39,25,64
PUERTO GONZALO MORENO,estado nutricional,nutricion normal (n),2009-03-01,9,5,6,9,18,13,17,0,50,27,77
PUERTO PEREZ,estado nutricional,nutricion normal (n),2009-03-01,5,7,4,4,5,3,0,0,14,14,28
PUERTO QUIJARRO,estado nutricional,nutricion normal (n),2009-03-01,72,51,37,23,27,30,47,0,183,104,287
PUERTO RICO,estado nutricional,nutricion normal (n),2009-03-01,12,10,18,14,12,19,28,0,70,43,113
PUERTO SILES,estado nutricional,nutricion normal (n),2009-03-01,3,10,9,6,9,7,0,0,21,23,44
PUERTO SUAREZ,estado nutricional,nutricion normal (n),2009-03-01,60,60,33,28,20,29,41,0,154,117,271
PUERTO VILLARROEL,estado nutricional,nutricion normal (n),2009-03-01,301,224,221,203,260,249,351,0,1133,676,1809
PUNA,estado nutricional,nutricion normal (n),2009-03-01,182,198,188,147,242,224,18,0,630,569,1199
PUNATA,estado nutricional,nutricion normal (n),2009-03-01,24,32,20,26,11,10,137,0,192,68,260
QUIABAYA,estado nutricional,nutricion normal (n),2009-03-01,5,12,6,8,8,8,0,0,19,28,47
QUILLACOLLO,estado nutricional,nutricion normal (n),2009-03-01,510,425,227,207,279,235,397,0,1413,867,2280
QUIME,estado nutricional,nutricion normal (n),2009-03-01,10,18,7,9,9,10,37,0,63,37,100
QUIRUSILLAS,estado nutricional,nutricion normal (n),2009-03-01,4,8,3,7,14,9,0,0,21,24,45
RAVELO,estado nutricional,nutricion normal (n),2009-03-01,114,146,132,108,216,197,0,0,462,451,913
REYES,estado nutricional,nutricion normal (n),2009-03-01,62,76,45,44,71,42,0,0,178,162,340
RIBERALTA,estado nutricional,nutricion normal (n),2009-03-01,755,681,468,397,435,413,153,0,1811,1491,3302
ROBORE,estado nutricional,nutricion normal (n),2009-03-01,112,100,91,70,102,87,2,0,307,257,564
RURRENABAQUE,estado nutricional,nutricion normal (n),2009-03-01,2,8,0,0,0,0,0,0,2,8,10
SABAYA,estado nutricional,nutricion normal (n),2009-03-01,5,4,2,3,4,2,8,0,19,9,28
SACABA,estado nutricional,nutricion normal (n),2009-03-01,164,180,79,60,75,82,364,0,682,322,1004
SACABAMBA,estado nutricional,nutricion normal (n),2009-03-01,17,11,21,26,36,42,0,0,74,79,153
SACACA,estado nutricional,nutricion normal (n),2009-03-01,123,140,121,103,213,219,0,0,457,462,919
SAIPINA,estado nutricional,nutricion normal (n),2009-03-01,14,15,14,11,27,30,5,0,60,56,116
SALINAS DE GARCI MENDOZA,estado nutricional,nutricion normal (n),2009-03-01,4,6,1,1,7,5,11,0,23,12,35
SAMAIPATA,estado nutricional,nutricion normal (n),2009-03-01,45,40,21,21,34,31,0,0,100,92,192
SAN AGUSTIN,estado nutricional,nutricion normal (n),2009-03-01,7,6,5,4,7,5,0,0,19,15,34
SAN ANDRES,estado nutricional,nutricion normal (n),2009-03-01,59,81,60,59,130,116,9,0,258,256,514
SAN ANDRES DE MACHACA,estado nutricional,nutricion normal (n),2009-03-01,4,4,1,4,1,0,2,0,8,8,16
SAN ANTONIO DE ESMORUCO,estado nutricional,nutricion normal (n),2009-03-01,8,22,8,8,5,14,3,0,24,44,68
SAN ANTONIO DE LOMERIO,estado nutricional,nutricion normal (n),2009-03-01,62,48,37,46,126,127,0,0,225,221,446
SAN BENITO,estado nutricional,nutricion normal (n),2009-03-01,73,73,33,51,74,70,1,0,181,194,375
SAN BORJA,estado nutricional,nutricion normal (n),2009-03-01,262,267,158,159,201,186,150,0,771,612,1383
SAN BUENA VENTURA,estado nutricional,nutricion normal (n),2009-03-01,18,13,10,4,8,13,47,0,83,30,113
SAN CARLOS,estado nutricional,nutricion normal (n),2009-03-01,100,96,44,51,81,84,32,0,257,231,488
SAN IGNACIO,estado nutricional,nutricion normal (n),2009-03-01,64,51,37,50,73,53,30,0,204,154,358
SAN IGNACIO DE VELASCO,estado nutricional,nutricion normal (n),2009-03-01,44,71,48,49,66,64,64,0,222,184,406
SAN JAVIER(BNI),estado nutricional,nutricion normal (n),2009-03-01,16,14,15,12,30,32,0,0,61,58,119
SAN JAVIER(STC),estado nutricional,nutricion normal (n),2009-03-01,53,53,33,29,60,50,0,0,146,132,278
SAN JOAQUIN,estado nutricional,nutricion normal (n),2009-03-01,23,40,19,14,22,21,0,0,64,75,139
SAN JOSE DE CHIQUITOS,estado nutricional,nutricion normal (n),2009-03-01,80,87,45,48,84,79,0,0,209,214,423
SAN JUAN DE YAPACANI,estado nutricional,nutricion normal (n),2009-03-01,78,77,48,44,72,69,0,0,198,190,388
SAN JULIAN,estado nutricional,nutricion normal (n),2009-03-01,45,31,38,40,41,49,0,0,124,120,244
SAN LORENZO(PND),estado nutricional,nutricion normal (n),2009-03-01,7,9,0,1,2,1,1,0,10,11,21
SAN LORENZO(TJA),estado nutricional,nutricion normal (n),2009-03-01,103,77,101,84,101,113,14,0,319,274,593
SAN LUCAS,estado nutricional,nutricion normal (n),2009-03-01,304,257,271,267,629,639,3,0,1207,1163,2370
SAN MATIAS,estado nutricional,nutricion normal (n),2009-03-01,46,54,37,36,61,46,0,0,144,136,280
SAN MIGUEL DE VELASCO,estado nutricional,nutricion normal (n),2009-03-01,9,11,9,6,10,4,6,0,34,21,55
SAN PABLO DE LIPEZ,estado nutricional,nutricion normal (n),2009-03-01,12,18,16,16,15,13,3,0,46,47,93
SAN PEDRO,estado nutricional,nutricion normal (n),2009-03-01,85,53,52,52,85,91,10,0,232,196,428
SAN PEDRO DE BUENA VISTA,estado nutricional,nutricion normal (n),2009-03-01,82,83,71,85,90,83,20,0,263,251,514
SAN PEDRO DE CURAHUARA,estado nutricional,nutricion normal (n),2009-03-01,33,26,23,11,30,37,0,0,86,74,160
SAN PEDRO DE QUEMES,estado nutricional,nutricion normal (n),2009-03-01,1,3,2,0,2,1,0,0,5,4,9
SAN PEDRO DE TIQUINA,estado nutricional,nutricion normal (n),2009-03-01,2,0,0,0,0,0,0,0,2,0,2
SAN PEDRO(PND),estado nutricional,nutricion normal (n),2009-03-01,3,4,1,0,7,6,6,0,17,10,27
SAN RAFAEL,estado nutricional,nutricion normal (n),2009-03-01,7,9,7,6,3,6,5,0,22,21,43
SAN RAMON,estado nutricional,nutricion normal (n),2009-03-01,17,27,22,19,29,30,0,0,68,76,144
SANTA ANA,estado nutricional,nutricion normal (n),2009-03-01,225,147,99,88,68,65,0,0,392,300,692
SANTA CRUZ DE LA SIERRA,estado nutricional,nutricion normal (n),2009-03-01,3774,3299,1959,1712,1924,1803,73,0,7730,6814,14544
SANTA ROSA,estado nutricional,nutricion normal (n),2009-03-01,45,58,23,40,73,52,0,0,141,150,291
SANTA ROSA DEL SARA,estado nutricional,nutricion normal (n),2009-03-01,52,62,31,30,75,66,21,0,179,158,337
SANTIAGO DE CALLAPA,estado nutricional,nutricion normal (n),2009-03-01,17,35,14,18,13,17,0,0,44,70,114
SANTIAGO DE HUARI,estado nutricional,nutricion normal (n),2009-03-01,10,4,7,3,6,6,4,0,27,13,40
SANTIAGO DE MACHACA,estado nutricional,nutricion normal (n),2009-03-01,1,2,0,1,4,1,5,0,10,4,14
SANTIVAÑES,estado nutricional,nutricion normal (n),2009-03-01,8,4,10,9,58,55,32,0,108,68,176
SANTUARIO DE QUILLACAS,estado nutricional,nutricion normal (n),2009-03-01,8,9,8,6,12,13,0,0,28,28,56
SAPAHAQUI,estado nutricional,nutricion normal (n),2009-03-01,11,18,6,9,15,16,6,0,38,43,81
SENA,estado nutricional,nutricion normal (n),2009-03-01,4,4,0,3,0,1,9,0,13,8,21
SICA SICA (VILLA AROMA),estado nutricional,nutricion normal (n),2009-03-01,107,99,57,73,96,86,0,0,260,258,518
SICAYA,estado nutricional,nutricion normal (n),2009-03-01,10,11,13,18,28,32,0,0,51,61,112
SIPE SIPE,estado nutricional,nutricion normal (n),2009-03-01,228,164,140,111,119,112,5,0,492,387,879
SOPACHUY,estado nutricional,nutricion normal (n),2009-03-01,47,58,55,50,116,130,0,0,218,238,456
SORACACHI,estado nutricional,nutricion normal (n),2009-03-01,7,1,3,2,3,3,8,0,21,6,27
SORATA,estado nutricional,nutricion normal (n),2009-03-01,62,53,37,44,45,72,0,0,144,169,313
SUCRE,estado nutricional,nutricion normal (n),2009-03-01,1087,875,619,539,1389,1363,189,0,3284,2777,6061
TACACHI,estado nutricional,nutricion normal (n),2009-03-01,3,5,2,2,2,2,0,0,7,9,16
TACACOMA,estado nutricional,nutricion normal (n),2009-03-01,17,5,5,10,11,7,0,0,33,22,55
TACOBAMBA,estado nutricional,nutricion normal (n),2009-03-01,15,16,12,7,5,4,0,0,32,27,59
TACOPAYA,estado nutricional,nutricion normal (n),2009-03-01,31,35,40,29,60,63,0,0,131,127,258
TAHUA,estado nutricional,nutricion normal (n),2009-03-01,2,2,4,3,2,2,0,0,8,7,15
TAPACARI,estado nutricional,nutricion normal (n),2009-03-01,123,124,123,97,101,106,17,0,364,327,691
TARABUCO,estado nutricional,nutricion normal (n),2009-03-01,99,111,90,123,336,346,39,0,564,580,1144
TARACO,estado nutricional,nutricion normal (n),2009-03-01,8,6,2,3,9,6,4,0,23,15,38
TARATA,estado nutricional,nutricion normal (n),2009-03-01,82,72,40,25,52,39,19,0,193,136,329
TARIJA,estado nutricional,nutricion normal (n),2009-03-01,985,836,667,527,616,499,111,0,2379,1862,4241
TARVITA,estado nutricional,nutricion normal (n),2009-03-01,89,81,93,120,255,260,24,0,461,461,922
TEOPONTE,estado nutricional,nutricion normal (n),2009-03-01,22,31,13,17,30,36,6,0,71,84,155
TIAWANACU,estado nutricional,nutricion normal (n),2009-03-01,23,28,14,14,16,10,0,0,53,52,105
TINGUIPAYA,estado nutricional,nutricion normal (n),2009-03-01,114,81,64,60,82,102,50,0,310,243,553
TIPUANI,estado nutricional,nutricion normal (n),2009-03-01,46,49,28,30,30,35,5,0,109,114,223
TIQUIPAYA,estado nutricional,nutricion normal (n),2009-03-01,281,255,205,164,189,167,0,0,675,586,1261
TIRAQUE (CBBA),estado nutricional,nutricion normal (n),2009-03-01,146,154,90,83,191,146,189,0,616,383,999
TITO YUPANQUI (PARQUIPUJIO),estado nutricional,nutricion normal (n),2009-03-01,3,2,3,0,6,5,0,0,12,7,19
TOCO,estado nutricional,nutricion normal (n),2009-03-01,21,34,21,28,32,17,0,0,74,79,153
TODOS SANTOS,estado nutricional,nutricion normal (n),2009-03-01,1,0,0,1,1,0,2,0,4,1,5
TOLATA,estado nutricional,nutricion normal (n),2009-03-01,24,29,19,14,24,16,0,0,67,59,126
TOLEDO,estado nutricional,nutricion normal (n),2009-03-01,5,5,4,2,3,1,5,0,17,8,25
TOMAVE,estado nutricional,nutricion normal (n),2009-03-01,71,97,49,80,82,72,6,0,208,249,457
TOMINA,estado nutricional,nutricion normal (n),2009-03-01,65,56,67,78,225,226,2,0,359,360,719
TORO TORO,estado nutricional,nutricion normal (n),2009-03-01,78,72,77,91,99,120,11,0,265,283,548
TOTORA(CBBA),estado nutricional,nutricion normal (n),2009-03-01,57,71,62,49,45,30,9,0,173,150,323
TOTORA(ORR),estado nutricional,nutricion normal (n),2009-03-01,1,4,2,2,1,1,4,0,8,7,15
TRIGAL,estado nutricional,nutricion normal (n),2009-03-01,10,16,12,12,18,13,0,0,40,41,81
TRINIDAD,estado nutricional,nutricion normal (n),2009-03-01,488,499,290,280,346,353,124,0,1248,1132,2380
TUPIZA,estado nutricional,nutricion normal (n),2009-03-01,212,211,154,139,315,314,92,0,773,664,1437
TURCO,estado nutricional,nutricion normal (n),2009-03-01,2,3,1,0,1,2,5,0,9,5,14
UMALA,estado nutricional,nutricion normal (n),2009-03-01,46,39,34,43,27,24,0,0,107,106,213
UNCIA,estado nutricional,nutricion normal (n),2009-03-01,85,99,63,46,103,84,0,0,251,229,480
URIONDO (A. CONCEPCION),estado nutricional,nutricion normal (n),2009-03-01,66,68,66,88,90,81,0,0,222,237,459
UYUNI,estado nutricional,nutricion normal (n),2009-03-01,171,149,113,86,163,111,0,0,447,346,793
VACAS,estado nutricional,nutricion normal (n),2009-03-01,35,32,50,51,21,24,60,0,166,107,273
VALLEGRANDE,estado nutricional,nutricion normal (n),2009-03-01,79,70,52,40,87,57,17,0,235,167,402
VIACHA,estado nutricional,nutricion normal (n),2009-03-01,145,135,95,98,84,91,1,0,325,324,649
VILA VILA,estado nutricional,nutricion normal (n),2009-03-01,18,22,24,20,31,31,3,0,76,73,149
