municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
EL TORNO,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,2,0,0,0,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,9,1,11
FERNANDEZ ALONSO,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,0,1,1
FILADELFIA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,2,0,3
MAIRANA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
PADCAYA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,0,1,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,1,10,5,0,16
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,4,0,4
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,1,0,0,0,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,4,3,0,7
SANTA ROSA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,1,0,1
SORACACHI,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
SUCRE,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
TARIJA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,1,0,2
TEOPONTE,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,1,0,0,1
TIQUIPAYA,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,1,2,1,3,1,8
TRINIDAD,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,1,0,0,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,1,1,1,4,1,8
YAPACANI,sospecha diagnostica,mordedura de serpiente,2010-12-01,0,0,0,0,1,0,1
