municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SHINAOTA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,3,0,4
SUCRE,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,2,1,3
TARIJA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,0,1
TEOPONTE,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,12,15,1,28
TIPUANI,sospecha diagnostica,dengue clasico,2013-04-01,4,1,6,4,7,2,24
TRINIDAD,sospecha diagnostica,dengue clasico,2013-04-01,18,41,66,138,132,25,420
VALLEGRANDE,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,0,0,1
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-04-01,0,3,16,56,131,13,219
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,2,0,2
WARNES,sospecha diagnostica,dengue clasico,2013-04-01,0,2,1,11,4,0,18
YACUIBA,sospecha diagnostica,dengue clasico,2013-04-01,1,3,5,47,158,13,227
YAPACANI,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,1,0,2
ALTO BENI,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,19,47,0,66
BOYUIBE,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
CABEZAS,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,4,4,0,8
CAMIRI,sospecha diagnostica,dengue clasico,2013-05-01,1,1,1,4,2,0,9
CARANAVI,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,8,0,8
CARAPARI,sospecha diagnostica,dengue clasico,2013-05-01,1,0,0,1,1,0,3
COBIJA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,5,2,7
COTOCA,sospecha diagnostica,dengue clasico,2013-05-01,0,1,1,3,9,0,14
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2013-05-01,0,0,1,1,2,0,4
EL TORNO,sospecha diagnostica,dengue clasico,2013-05-01,1,4,2,6,16,1,30
GUANAY,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,4,0,4
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-05-01,2,3,1,11,16,6,39
HUARACAJE,sospecha diagnostica,dengue clasico,2013-05-01,0,1,1,3,4,1,10
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,9,7,2,18
LAGUNILLAS,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,2,0,2
LORETO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,3,0,3
MACHARETI,sospecha diagnostica,dengue clasico,2013-05-01,1,0,0,1,10,3,15
MAGDALENA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,1,0,2,0,3
MAPIRI,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,2,6,0,8
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,1,8,17,3,29
MONTERO,sospecha diagnostica,dengue clasico,2013-05-01,0,1,2,2,4,0,9
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,11,0,11
PORONGO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,2,0,0,2
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,1,0,2
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,0,1,2
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,1,0,2
REYES,sospecha diagnostica,dengue clasico,2013-05-01,0,0,1,0,0,1,2
RIBERALTA,sospecha diagnostica,dengue clasico,2013-05-01,0,1,5,10,12,2,30
RURRENABAQUE,sospecha diagnostica,dengue clasico,2013-05-01,0,1,0,0,8,1,10
SACABA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
SAN ANDRES,sospecha diagnostica,dengue clasico,2013-05-01,0,0,1,0,3,0,4
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,4,0,5
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,2,3,2,7
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-05-01,0,2,1,0,3,0,6
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,2,0,0,2
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,1,0,2
SAN JULIAN,sospecha diagnostica,dengue clasico,2013-05-01,0,1,0,3,4,0,8
SAN MATIAS,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,2,1,0,3
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,1,1,3
SAN PEDRO,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,4,1,5
SAN RAFAEL,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-05-01,5,29,63,128,225,23,473
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,1,4,8,2,15
SHINAOTA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,1,5,0,6
TARIJA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2013-05-01,2,8,11,31,27,9,88
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-05-01,0,1,5,17,40,2,65
WARNES,sospecha diagnostica,dengue clasico,2013-05-01,0,0,1,1,5,0,7
YACUIBA,sospecha diagnostica,dengue clasico,2013-05-01,0,0,2,13,51,3,69
ALTO BENI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,2,9,0,11
CABEZAS,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2013-06-01,0,1,4,5,7,0,17
CARANAVI,sospecha diagnostica,dengue clasico,2013-06-01,0,1,2,22,7,0,32
COBIJA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,3,0,3
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,2,0,2
COLOMI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,1,0,0,1
CONCEPCION,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,3,1,2,1,7
EL ALTO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2013-06-01,0,2,4,4,16,2,28
GUANAY,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,2,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-06-01,1,8,8,10,21,6,54
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-06-01,2,0,1,3,2,0,8
LAGUNILLAS,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,3,0,3
MACHARETI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,1,2,0,3
MAIRANA,sospecha diagnostica,dengue clasico,2013-06-01,0,1,0,2,0,0,3
MAPIRI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,1,2,0,3
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,1,0,3,1,5
MONTERO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,2,3,4,1,10
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,4,5,0,9
PORONGO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,1,2
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2013-06-01,0,1,0,1,1,0,3
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-06-01,0,0,1,4,4,0,9
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,2,1,0,3
REYES,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,3,0,3
RIBERALTA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,1,0,3,0,4
SAN ANDRES,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,1,0,0,1
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,4,0,4
SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,1,0,2,0,3
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-06-01,0,4,0,0,1,0,5
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,2,0,2
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,2,1,1,4
SAN JULIAN,sospecha diagnostica,dengue clasico,2013-06-01,1,0,0,0,3,2,6
SAN PEDRO,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,2,0,2
SANTA ANA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-06-01,9,25,75,95,181,25,410
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,2,1,1,4
SHINAOTA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,3,0,3
SUCRE,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,0,1
TEOPONTE,sospecha diagnostica,dengue clasico,2013-06-01,0,0,1,1,6,0,8
TIPUANI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,2,4,0,6
TRINIDAD,sospecha diagnostica,dengue clasico,2013-06-01,4,4,8,9,15,1,41
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,2,9,0,11
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,1,0,4,0,5
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,2,1,0,3
WARNES,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,1,0,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2013-06-01,0,0,1,3,9,1,14
YAPACANI,sospecha diagnostica,dengue clasico,2013-06-01,0,0,0,0,1,1,2
ALTO BENI,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2013-07-01,3,3,3,1,2,0,12
CARANAVI,sospecha diagnostica,dengue clasico,2013-07-01,1,0,0,9,10,0,20
COBIJA,sospecha diagnostica,dengue clasico,2013-07-01,0,2,1,0,1,0,4
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,4,0,4
CONCEPCION,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,1,0,2
COTOCA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,1,0,1,1,3
EL TORNO,sospecha diagnostica,dengue clasico,2013-07-01,0,4,8,7,15,4,38
GUANAY,sospecha diagnostica,dengue clasico,2013-07-01,0,0,1,0,1,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-07-01,3,4,5,3,14,3,32
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-07-01,1,0,2,3,2,0,8
MACHARETI,sospecha diagnostica,dengue clasico,2013-07-01,0,0,1,7,11,2,21
MAIRANA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,1,1,2
MAPIRI,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,4,1,6
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-07-01,1,1,0,2,2,1,7
MONTERO,sospecha diagnostica,dengue clasico,2013-07-01,0,1,1,0,0,0,2
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-07-01,0,1,0,2,4,1,8
PORONGO,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,0,0,1
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,2,0,2
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-07-01,0,1,1,0,3,1,6
REYES,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,1,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,1,0,2
SACABA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,1,0,2
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,1,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,2,0,3
SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,2,0,3
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,3,2,6
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,2,0,3
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,0,1,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2013-07-01,0,1,1,0,2,0,4
SANTA ANA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-07-01,4,11,34,41,104,16,210
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,1,0,1
SHINAOTA,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,3,0,3
TEOPONTE,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,4,1,3,8
TIPUANI,sospecha diagnostica,dengue clasico,2013-07-01,0,1,0,0,2,0,3
TRINIDAD,sospecha diagnostica,dengue clasico,2013-07-01,1,0,1,6,4,1,13
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-07-01,1,4,0,1,4,0,10
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-07-01,1,0,0,0,0,0,1
WARNES,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,1,0,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2013-07-01,0,1,0,0,5,2,8
YAPACANI,sospecha diagnostica,dengue clasico,2013-07-01,0,0,0,0,1,0,1
ALTO BENI,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2013-08-01,0,0,1,0,0,1,2
CARANAVI,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,3,2,0,5
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,2,1,3
COLOMI,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,1,0,0,1
COTOCA,sospecha diagnostica,dengue clasico,2013-08-01,0,0,1,0,1,0,2
EL TORNO,sospecha diagnostica,dengue clasico,2013-08-01,0,1,0,3,8,1,13
GUANAY,sospecha diagnostica,dengue clasico,2013-08-01,0,0,1,0,5,0,6
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-08-01,0,5,0,4,10,4,23
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-08-01,0,0,1,2,2,2,7
LA PAZ,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,0,1,1
MACHARETI,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,2,2,0,4
MAIRANA,sospecha diagnostica,dengue clasico,2013-08-01,0,2,0,2,2,0,6
MAPIRI,sospecha diagnostica,dengue clasico,2013-08-01,0,0,1,0,0,0,1
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-08-01,0,1,0,0,2,1,4
MONTERO,sospecha diagnostica,dengue clasico,2013-08-01,1,0,1,2,0,0,4
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,1,0,0,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,1,1,0,2
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,1,2,2,5
RIBERALTA,sospecha diagnostica,dengue clasico,2013-08-01,0,1,0,2,3,0,6
RURRENABAQUE,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,3,0,3
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-08-01,0,0,1,0,2,0,3
SAN MATIAS,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-08-01,2,14,13,31,49,9,118
SHINAOTA,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
TEOPONTE,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,2,0,2
TIPUANI,sospecha diagnostica,dengue clasico,2013-08-01,1,0,0,0,4,0,5
TRINIDAD,sospecha diagnostica,dengue clasico,2013-08-01,0,0,2,2,7,1,12
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-08-01,1,0,0,2,5,4,12
YACUIBA,sospecha diagnostica,dengue clasico,2013-08-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,dengue clasico,2013-08-01,1,0,0,0,0,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2013-09-01,0,1,0,0,0,0,1
CARANAVI,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,2,0,2
COTOCA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2013-09-01,0,1,0,2,6,0,9
GUANAY,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-09-01,0,4,3,3,16,2,28
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,2,0,2
MACHARETI,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,4,1,0,5
MAGDALENA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,1,0,0,1
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,2,14,0,16
PUERTO RICO,sospecha diagnostica,dengue clasico,2013-09-01,0,0,1,0,1,0,2
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,1,0,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,2,0,2
REYES,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
RIBERALTA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,3,4,0,7
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,3,0,3
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-09-01,0,1,1,1,1,0,4
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-09-01,3,7,13,13,54,7,97
TEOPONTE,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2013-09-01,0,2,1,3,4,0,10
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-09-01,1,1,0,2,7,0,11
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-09-01,0,0,1,3,3,1,8
WARNES,sospecha diagnostica,dengue clasico,2013-09-01,0,1,1,1,1,0,4
YACUIBA,sospecha diagnostica,dengue clasico,2013-09-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2013-10-01,1,0,0,1,0,0,2
CARANAVI,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,7,0,7
CARAPARI,sospecha diagnostica,dengue clasico,2013-10-01,0,1,0,2,1,0,4
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,1,0,0,1
COBIJA,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,1,7,1,9
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2013-10-01,0,2,2,0,1,0,5
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,0,1,1
EL TORNO,sospecha diagnostica,dengue clasico,2013-10-01,0,2,0,6,20,0,28
GUANAY,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,3,0,3
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-10-01,1,8,7,6,21,3,46
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,2,4,0,6
LA PAZ,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,2,0,2
MACHARETI,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,3,1,0,4
MAPIRI,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,3,0,3
OKINAWA,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,1,1,0,2
PAILON,sospecha diagnostica,dengue clasico,2013-10-01,1,0,0,1,2,0,4
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,4,0,4
PORONGO,sospecha diagnostica,dengue clasico,2013-10-01,0,1,0,0,1,0,2
PORTACHUELO,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,1,1,0,2
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,3,0,3
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,1,0,1
REYES,sospecha diagnostica,dengue clasico,2013-10-01,0,2,0,0,0,0,2
RIBERALTA,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,1,0,1
RURRENABAQUE,sospecha diagnostica,dengue clasico,2013-10-01,0,2,0,0,1,0,3
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-10-01,1,0,0,1,0,1,3
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2013-10-01,0,0,1,0,0,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,2,0,2
SAN LORENZO(TJA),sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,1,0,1
SANTA ANA,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-10-01,0,10,10,25,86,7,138
TEOPONTE,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,4,2,6
TIPUANI,sospecha diagnostica,dengue clasico,2013-10-01,0,3,1,2,2,0,8
TRINIDAD,sospecha diagnostica,dengue clasico,2013-10-01,7,10,11,17,6,5,56
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,1,0,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,2,0,2
WARNES,sospecha diagnostica,dengue clasico,2013-10-01,0,1,1,0,1,0,3
YACUIBA,sospecha diagnostica,dengue clasico,2013-10-01,0,0,0,0,2,1,3
BERMEJO,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,3,0,3
BUENA VISTA,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2013-11-01,0,0,2,3,3,1,9
CARANAVI,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,1,0,0,1
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,1,3,0,4
CHIMORE,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,1,2,0,3
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,2,0,2
CONCEPCION,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2013-11-01,1,1,0,3,0,0,5
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,dengue clasico,2013-11-01,1,1,1,4,10,1,18
EXALTACION,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
GUANAY,sospecha diagnostica,dengue clasico,2013-11-01,0,1,0,3,0,0,4
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-11-01,2,11,14,21,36,9,93
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-11-01,0,1,0,1,0,0,2
LAGUNILLAS,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
LORETO,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,2,0,2
MACHARETI,sospecha diagnostica,dengue clasico,2013-11-01,0,3,1,2,3,1,10
MAIRANA,sospecha diagnostica,dengue clasico,2013-11-01,0,0,1,1,1,1,4
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,3,4,0,7
MONTERO,sospecha diagnostica,dengue clasico,2013-11-01,0,0,1,0,0,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,dengue clasico,2013-11-01,0,1,0,0,0,0,1
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-11-01,0,0,0,1,0,0,1
