,group,variable,month,TOTALES,TOTALES,TOTALES
SAN PEDRO DE MACHA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,6,0,6
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,66,8,74
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,3,0,3
SORACACHI,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-08-01,12,0,12
TACOBAMBA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
TAPACARI,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,4,0,4
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-08-01,19,0,19
VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,4,0,4
VINTO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,3,0,3
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,1,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,1,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,1,1
COCAPATA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,13,0,13
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,2,4
CORIPATA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
CORQUE,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,1,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,0,2
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,9,1,10
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,0,2
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,0,2
ICLA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,1,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-09-01,27,1,28
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
MINEROS,salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,0,2
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,19,0,19
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,15,0,15
POTOSI,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,1,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,0,2
ROBORE,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,3,0,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-09-01,3,0,3
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,67,19,86
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,3,3
SANTIAGO DE CALLAPA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,1,1
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-09-01,3,0,3
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-09-01,5,0,5
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-09-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-09-01,20,0,20
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
WARNES,salud sexual y reproductiva,preeclampsia severa,2021-09-01,0,2,2
YANACACHI,salud sexual y reproductiva,preeclampsia severa,2021-09-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2021-10-01,4,0,4
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2021-10-01,0,1,1
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,20,0,20
"COLCHA ""K""",salud sexual y reproductiva,preeclampsia severa,2021-10-01,0,1,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
CORIPATA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,1,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-10-01,3,1,4
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-10-01,25,0,25
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-10-01,19,1,20
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-10-01,16,0,16
PAILON,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,0,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-10-01,3,0,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,15,0,15
SACABA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,59,9,68
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,0,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-10-01,4,0,4
TACOPAYA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,2,0,2
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-10-01,7,0,7
UMALA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,2,0,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-10-01,2,3,5
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2021-10-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2021-11-01,0,1,1
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2021-11-01,0,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,2,0,2
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2021-11-01,2,0,2
COCAPATA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,9,1,10
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-11-01,3,0,3
COROICO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,3,0,3
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,6,2,8
EXALTACION,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
GUANAY,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,1,2
IXIAMAS,salud sexual y reproductiva,preeclampsia severa,2021-11-01,2,0,2
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-11-01,22,0,22
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,23,1,24
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,13,0,13
PAILON,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
PALCA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,5,0,5
ROBORE,salud sexual y reproductiva,preeclampsia severa,2021-11-01,4,0,4
SABAYA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
SAN LORENZO(TJA),salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,63,15,78
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-11-01,8,0,8
TACACOMA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
TARATA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,2,0,2
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-11-01,5,0,5
VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,0,1
YACO,salud sexual y reproductiva,preeclampsia severa,2021-11-01,1,1,2
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2021-12-01,2,0,2
CHAQUI,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
CHAYANTA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,0,2,2
COBIJA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,27,0,27
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
COLOMI,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
COLQUENCHA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
CORO CORO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,0,1,1
CUCHUMUELA (V. G. VILLARROEL),salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,1,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,4,0,4
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
GUANAY,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-12-01,23,1,24
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,9,0,9
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,24,0,24
PADCAYA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
POROMA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,3,0,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,6,0,6
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,3,0,3
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,2,0,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,56,9,65
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
TACOPAYA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,7,0,7
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-12-01,13,0,13
TURCO,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
YOTALA,salud sexual y reproductiva,preeclampsia severa,2021-12-01,1,0,1
