,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,estado nutricional,nutricion normal (n),2012-03-01,28,34,21,18,37,38,39,0,125,90,215
CATACORA,estado nutricional,nutricion normal (n),2012-03-01,0,0,1,0,0,0,1,0,2,0,2
CHACARILLA,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,1,0,1,0,2,0,2
CHALLAPATA,estado nutricional,nutricion normal (n),2012-03-01,17,24,2,4,4,1,23,0,46,29,75
CHAQUI,estado nutricional,nutricion normal (n),2012-03-01,5,5,4,5,5,4,11,0,25,14,39
CHARAGUA,estado nutricional,nutricion normal (n),2012-03-01,268,233,201,164,230,226,77,0,776,623,1399
CHARAÑA,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,0,0,2,0,2,0,2
CHAYANTA,estado nutricional,nutricion normal (n),2012-03-01,110,97,96,79,75,70,0,0,281,246,527
CHIMORE,estado nutricional,nutricion normal (n),2012-03-01,91,87,87,75,95,117,150,0,423,279,702
CHIPAYA,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,0,0,2,0,2,0,2
CHOQUE COTA,estado nutricional,nutricion normal (n),2012-03-01,0,1,0,0,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,nutricion normal (n),2012-03-01,34,32,36,29,25,34,0,0,95,95,190
CHUMA,estado nutricional,nutricion normal (n),2012-03-01,32,20,22,26,13,16,21,0,88,62,150
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,nutricion normal (n),2012-03-01,25,22,12,14,11,7,0,0,48,43,91
CKOCHAS,estado nutricional,nutricion normal (n),2012-03-01,25,13,22,15,12,10,0,0,59,38,97
CLIZA,estado nutricional,nutricion normal (n),2012-03-01,144,154,90,77,97,75,11,0,342,306,648
COBIJA,estado nutricional,nutricion normal (n),2012-03-01,16,29,5,9,3,9,75,0,99,47,146
COCAPATA,estado nutricional,nutricion normal (n),2012-03-01,179,151,129,150,122,139,29,0,459,440,899
COCHABAMBA,estado nutricional,nutricion normal (n),2012-03-01,2082,1851,1125,1052,1054,875,1242,0,5503,3778,9281
COLCAPIRHUA,estado nutricional,nutricion normal (n),2012-03-01,223,182,146,107,122,118,19,0,510,407,917
"COLCHA ""K""",estado nutricional,nutricion normal (n),2012-03-01,1,3,0,0,1,0,0,0,2,3,5
COLLANA,estado nutricional,nutricion normal (n),2012-03-01,3,3,3,1,1,2,6,0,13,6,19
COLOMI,estado nutricional,nutricion normal (n),2012-03-01,24,20,11,7,9,6,34,0,78,33,111
COLPA BELGICA,estado nutricional,nutricion normal (n),2012-03-01,3,3,2,1,2,1,34,0,41,5,46
COLQUECHACA,estado nutricional,nutricion normal (n),2012-03-01,31,27,9,8,4,5,39,0,83,40,123
COLQUENCHA,estado nutricional,nutricion normal (n),2012-03-01,5,3,0,1,3,2,5,0,13,6,19
COLQUIRI,estado nutricional,nutricion normal (n),2012-03-01,19,22,7,11,16,10,26,0,68,43,111
COMANCHE,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,1,0,0,4,0,4,1,5
COMARAPA,estado nutricional,nutricion normal (n),2012-03-01,13,13,10,8,2,6,15,0,40,27,67
COMBAYA,estado nutricional,nutricion normal (n),2012-03-01,5,4,0,1,0,0,5,0,10,5,15
CONCEPCION,estado nutricional,nutricion normal (n),2012-03-01,84,78,78,54,55,42,34,0,251,174,425
COPACABANA,estado nutricional,nutricion normal (n),2012-03-01,15,19,7,4,8,2,23,0,53,25,78
CORIPATA,estado nutricional,nutricion normal (n),2012-03-01,23,13,13,9,7,7,53,0,96,29,125
CORO CORO,estado nutricional,nutricion normal (n),2012-03-01,9,0,1,0,0,1,10,0,20,1,21
COROICO,estado nutricional,nutricion normal (n),2012-03-01,3,8,4,6,7,4,9,0,23,18,41
CORQUE,estado nutricional,nutricion normal (n),2012-03-01,4,3,2,0,1,0,5,0,12,3,15
COTAGAITA,estado nutricional,nutricion normal (n),2012-03-01,11,16,15,11,21,18,0,0,47,45,92
COTOCA,estado nutricional,nutricion normal (n),2012-03-01,69,66,69,58,35,23,105,0,278,147,425
CUATRO CAÑADAS,estado nutricional,nutricion normal (n),2012-03-01,24,21,45,26,46,55,0,0,115,102,217
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,nutricion normal (n),2012-03-01,12,5,14,4,6,4,0,0,32,13,45
CUEVO,estado nutricional,nutricion normal (n),2012-03-01,26,27,24,22,46,44,5,0,101,93,194
CULPINA,estado nutricional,nutricion normal (n),2012-03-01,12,14,2,2,6,1,2,0,22,17,39
CURAHUARA DE CARANGAS,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,2,2,0,5,0,7,2,9
CURVA,estado nutricional,nutricion normal (n),2012-03-01,1,6,6,6,9,2,4,0,20,14,34
DESAGUADERO,estado nutricional,nutricion normal (n),2012-03-01,1,4,5,2,4,8,1,0,11,14,25
EL ALTO,estado nutricional,nutricion normal (n),2012-03-01,805,731,507,458,553,503,832,0,2697,1692,4389
EL CHORO,estado nutricional,nutricion normal (n),2012-03-01,1,2,0,1,0,1,5,0,6,4,10
EL PUENTE(STC),estado nutricional,nutricion normal (n),2012-03-01,22,25,21,11,13,12,0,0,56,48,104
EL PUENTE(TJA),estado nutricional,nutricion normal (n),2012-03-01,47,30,41,34,50,75,2,0,140,139,279
EL TORNO,estado nutricional,nutricion normal (n),2012-03-01,94,97,57,58,48,55,13,0,212,210,422
EL VILLAR,estado nutricional,nutricion normal (n),2012-03-01,18,15,23,25,67,62,1,0,109,102,211
ENTRE RIOS TRJ,estado nutricional,nutricion normal (n),2012-03-01,13,12,2,1,2,2,11,0,28,15,43
ENTRE RIOS CBBA,estado nutricional,nutricion normal (n),2012-03-01,59,59,41,27,25,22,134,0,259,108,367
ESCARA,estado nutricional,nutricion normal (n),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
ESCOMA,estado nutricional,nutricion normal (n),2012-03-01,2,3,4,4,3,4,5,0,14,11,25
EUCALIPTUS,estado nutricional,nutricion normal (n),2012-03-01,5,4,4,6,4,4,7,0,20,14,34
EUREKA (SANTOS MERCADO),estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,0,0,4,0,4,0,4
EXALTACION,estado nutricional,nutricion normal (n),2012-03-01,9,12,7,8,12,7,0,0,28,27,55
FERNANDEZ ALONSO,estado nutricional,nutricion normal (n),2012-03-01,83,95,78,62,81,75,20,0,262,232,494
FILADELFIA,estado nutricional,nutricion normal (n),2012-03-01,1,2,5,4,9,6,9,0,24,12,36
GENERAL SAAVEDRA,estado nutricional,nutricion normal (n),2012-03-01,69,54,46,49,41,54,17,0,173,157,330
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,nutricion normal (n),2012-03-01,12,14,8,9,10,8,22,0,52,31,83
GUANAY,estado nutricional,nutricion normal (n),2012-03-01,98,93,62,71,94,82,34,0,288,246,534
GUAQUI,estado nutricional,nutricion normal (n),2012-03-01,0,1,0,0,0,0,7,0,7,1,8
GUAYARAMERIN,estado nutricional,nutricion normal (n),2012-03-01,215,231,122,103,126,84,89,0,552,418,970
GUTIERREZ,estado nutricional,nutricion normal (n),2012-03-01,82,83,65,74,112,117,18,0,277,274,551
HUACARETA,estado nutricional,nutricion normal (n),2012-03-01,30,22,25,14,30,27,3,0,88,63,151
HUACAYA (VILLA DE HUACAYA),estado nutricional,nutricion normal (n),2012-03-01,3,2,4,2,4,2,2,0,13,6,19
HUACHACALLA,estado nutricional,nutricion normal (n),2012-03-01,12,3,10,2,12,10,0,0,34,15,49
HUANUNI,estado nutricional,nutricion normal (n),2012-03-01,18,19,0,1,2,1,56,0,76,21,97
HUARACAJE,estado nutricional,nutricion normal (n),2012-03-01,39,28,20,16,18,22,0,0,77,66,143
HUARINA,estado nutricional,nutricion normal (n),2012-03-01,2,1,0,0,0,0,8,0,10,1,11
HUAYLLAMARCA,estado nutricional,nutricion normal (n),2012-03-01,2,1,1,0,3,0,3,0,9,1,10
HUMANATA,estado nutricional,nutricion normal (n),2012-03-01,5,2,2,1,3,4,14,0,24,7,31
ICHOCA,estado nutricional,nutricion normal (n),2012-03-01,9,6,6,2,6,7,4,0,25,15,40
ICLA,estado nutricional,nutricion normal (n),2012-03-01,10,15,11,8,16,23,29,0,66,46,112
INCAHUASI,estado nutricional,nutricion normal (n),2012-03-01,8,7,3,4,20,16,0,0,31,27,58
INGAVI (HUMAITA),estado nutricional,nutricion normal (n),2012-03-01,6,4,5,5,4,3,4,0,19,12,31
INQUISIVI,estado nutricional,nutricion normal (n),2012-03-01,16,18,3,3,3,1,19,0,41,22,63
IRUPANA (VILLA DE LANZA),estado nutricional,nutricion normal (n),2012-03-01,11,7,2,5,2,2,9,0,24,14,38
IXIAMAS,estado nutricional,nutricion normal (n),2012-03-01,14,15,4,5,10,9,0,0,28,29,57
JESUS DE MACHACA,estado nutricional,nutricion normal (n),2012-03-01,12,4,10,5,6,5,5,0,33,14,47
LA ASUNTA,estado nutricional,nutricion normal (n),2012-03-01,100,88,42,47,41,28,94,0,277,163,440
LA GUARDIA,estado nutricional,nutricion normal (n),2012-03-01,63,57,48,39,29,18,59,0,199,114,313
LA PAZ,estado nutricional,nutricion normal (n),2012-03-01,948,807,434,473,784,664,815,0,2981,1944,4925
LA RIVERA,estado nutricional,nutricion normal (n),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
LAGUNILLAS,estado nutricional,nutricion normal (n),2012-03-01,52,38,47,48,121,97,3,0,223,183,406
LAJA,estado nutricional,nutricion normal (n),2012-03-01,10,12,14,19,8,8,22,0,54,39,93
LAS CARRERAS,estado nutricional,nutricion normal (n),2012-03-01,28,28,27,25,52,39,20,0,127,92,219
LICOMA PAMPA,estado nutricional,nutricion normal (n),2012-03-01,3,1,3,2,1,1,6,0,13,4,17
LLALLAGUA,estado nutricional,nutricion normal (n),2012-03-01,306,291,205,220,260,276,0,0,771,787,1558
LLICA,estado nutricional,nutricion normal (n),2012-03-01,1,4,4,3,4,11,0,0,9,18,27
LORETO,estado nutricional,nutricion normal (n),2012-03-01,27,28,19,15,31,27,4,0,81,70,151
LURIBAY,estado nutricional,nutricion normal (n),2012-03-01,3,5,4,5,4,5,19,0,30,15,45
MACHACAMARCA,estado nutricional,nutricion normal (n),2012-03-01,0,0,1,1,1,0,0,0,2,1,3
MACHARETI,estado nutricional,nutricion normal (n),2012-03-01,1,0,2,2,1,3,6,0,10,5,15
MAGDALENA,estado nutricional,nutricion normal (n),2012-03-01,77,82,38,34,53,46,2,0,170,162,332
MAIRANA,estado nutricional,nutricion normal (n),2012-03-01,8,6,6,2,2,1,46,0,62,9,71
MALLA,estado nutricional,nutricion normal (n),2012-03-01,1,1,0,3,0,0,0,0,1,4,5
MAPIRI,estado nutricional,nutricion normal (n),2012-03-01,17,9,3,4,1,5,21,0,42,18,60
MECAPACA,estado nutricional,nutricion normal (n),2012-03-01,27,27,25,22,21,22,12,0,85,71,156
MINEROS,estado nutricional,nutricion normal (n),2012-03-01,171,164,112,113,103,88,0,0,386,365,751
MIZQUE,estado nutricional,nutricion normal (n),2012-03-01,130,106,64,84,103,112,164,0,461,302,763
MOCOMOCO,estado nutricional,nutricion normal (n),2012-03-01,14,6,7,4,1,1,12,0,34,11,45
MOJINETE,estado nutricional,nutricion normal (n),2012-03-01,0,2,1,3,2,5,0,0,3,10,13
MOJOCOYA,estado nutricional,nutricion normal (n),2012-03-01,4,5,2,4,8,4,8,0,22,13,35
MONTEAGUDO,estado nutricional,nutricion normal (n),2012-03-01,28,18,14,13,25,31,102,0,169,62,231
MONTERO,estado nutricional,nutricion normal (n),2012-03-01,618,579,449,365,489,409,126,0,1682,1353,3035
MORO MORO,estado nutricional,nutricion normal (n),2012-03-01,1,2,0,0,0,1,3,0,4,3,7
MOROCHATA,estado nutricional,nutricion normal (n),2012-03-01,28,22,24,19,18,25,27,0,97,66,163
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,1,1,0,0,1,1,2
NAZACARA DE PACAJES,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,0,0,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,nutricion normal (n),2012-03-01,0,1,0,0,1,0,3,0,4,1,5
OCURI,estado nutricional,nutricion normal (n),2012-03-01,17,11,11,11,16,23,3,0,47,45,92
OKINAWA,estado nutricional,nutricion normal (n),2012-03-01,3,3,1,2,0,0,7,0,11,5,16
OMEREQUE,estado nutricional,nutricion normal (n),2012-03-01,59,36,52,55,64,65,5,0,180,156,336
ORURO,estado nutricional,nutricion normal (n),2012-03-01,259,238,153,161,74,83,446,0,932,482,1414
PADCAYA,estado nutricional,nutricion normal (n),2012-03-01,12,12,0,2,3,2,26,0,41,16,57
PADILLA,estado nutricional,nutricion normal (n),2012-03-01,0,3,3,4,5,5,10,0,18,12,30
PAILON,estado nutricional,nutricion normal (n),2012-03-01,145,158,106,82,154,121,4,0,409,361,770
PALCA,estado nutricional,nutricion normal (n),2012-03-01,82,62,49,48,39,54,42,0,212,164,376
PALOS BLANCOS,estado nutricional,nutricion normal (n),2012-03-01,18,23,20,22,24,45,20,0,82,90,172
PAMPA AULLAGAS,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,1,1,1,2,0,3,2,5
PAMPA GRANDE,estado nutricional,nutricion normal (n),2012-03-01,7,2,1,1,0,0,28,0,36,3,39
PAPEL PAMPA,estado nutricional,nutricion normal (n),2012-03-01,5,3,2,0,5,3,10,0,22,6,28
PASORAPA,estado nutricional,nutricion normal (n),2012-03-01,24,22,24,18,43,28,4,0,95,68,163
PATACAMAYA,estado nutricional,nutricion normal (n),2012-03-01,2,6,8,1,3,2,51,0,64,9,73
PAZÑA,estado nutricional,nutricion normal (n),2012-03-01,3,2,1,2,3,2,5,0,12,6,18
PELECHUCO,estado nutricional,nutricion normal (n),2012-03-01,11,11,4,7,3,3,15,0,33,21,54
POCOATA,estado nutricional,nutricion normal (n),2012-03-01,1,0,2,3,0,1,0,0,3,4,7
POCONA,estado nutricional,nutricion normal (n),2012-03-01,99,67,79,60,69,72,6,0,253,199,452
POJO (CBBA),estado nutricional,nutricion normal (n),2012-03-01,46,45,26,29,56,37,16,0,144,111,255
PORCO,estado nutricional,nutricion normal (n),2012-03-01,91,94,73,62,75,65,0,0,239,221,460
POROMA,estado nutricional,nutricion normal (n),2012-03-01,12,6,9,4,9,9,16,0,46,19,65
PORONGO,estado nutricional,nutricion normal (n),2012-03-01,36,27,22,19,22,16,18,0,98,62,160
PORTACHUELO,estado nutricional,nutricion normal (n),2012-03-01,106,96,53,44,54,55,96,0,309,195,504
PORVENIR,estado nutricional,nutricion normal (n),2012-03-01,9,9,4,4,2,4,8,0,23,17,40
POSTRER VALLE,estado nutricional,nutricion normal (n),2012-03-01,2,3,4,2,1,1,0,0,7,6,13
POTOSI,estado nutricional,nutricion normal (n),2012-03-01,633,590,392,366,323,258,278,0,1626,1214,2840
PRESTO,estado nutricional,nutricion normal (n),2012-03-01,5,8,1,1,4,1,0,0,10,10,20
PUCARA,estado nutricional,nutricion normal (n),2012-03-01,0,1,0,1,0,0,0,0,0,2,2
PUCARANI,estado nutricional,nutricion normal (n),2012-03-01,43,39,35,33,25,20,40,0,143,92,235
PUERTO ACOSTA,estado nutricional,nutricion normal (n),2012-03-01,22,18,19,23,17,22,9,0,67,63,130
PUERTO CARABUCO,estado nutricional,nutricion normal (n),2012-03-01,7,12,12,5,5,11,13,0,37,28,65
PUERTO GONZALO MORENO,estado nutricional,nutricion normal (n),2012-03-01,2,5,2,2,0,0,4,0,8,7,15
PUERTO PEREZ,estado nutricional,nutricion normal (n),2012-03-01,4,2,5,4,1,2,7,0,17,8,25
PUERTO QUIJARRO,estado nutricional,nutricion normal (n),2012-03-01,115,91,78,73,43,40,6,0,242,204,446
PUERTO RICO,estado nutricional,nutricion normal (n),2012-03-01,2,4,2,0,0,0,0,0,4,4,8
PUERTO SILES,estado nutricional,nutricion normal (n),2012-03-01,4,7,10,5,11,10,0,0,25,22,47
PUERTO SUAREZ,estado nutricional,nutricion normal (n),2012-03-01,68,66,28,36,24,24,48,0,168,126,294
PUERTO VILLARROEL,estado nutricional,nutricion normal (n),2012-03-01,105,106,63,66,79,61,384,0,631,233,864
PUNA,estado nutricional,nutricion normal (n),2012-03-01,91,87,106,96,126,125,5,0,328,308,636
PUNATA,estado nutricional,nutricion normal (n),2012-03-01,88,104,59,82,55,55,18,0,220,241,461
QUIABAYA,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,1,0,5,0,6,0,6
QUILLACOLLO,estado nutricional,nutricion normal (n),2012-03-01,551,489,411,343,300,233,454,0,1716,1065,2781
QUIME,estado nutricional,nutricion normal (n),2012-03-01,4,1,2,2,3,5,13,0,22,8,30
QUIRUSILLAS,estado nutricional,nutricion normal (n),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
RAVELO,estado nutricional,nutricion normal (n),2012-03-01,11,11,6,3,2,1,14,0,33,15,48
REYES,estado nutricional,nutricion normal (n),2012-03-01,1,6,1,1,0,0,8,0,10,7,17
RIBERALTA,estado nutricional,nutricion normal (n),2012-03-01,7,9,1,5,1,2,3,0,12,16,28
ROBORE,estado nutricional,nutricion normal (n),2012-03-01,104,117,87,82,53,41,38,0,282,240,522
RURRENABAQUE,estado nutricional,nutricion normal (n),2012-03-01,7,6,9,8,7,2,0,0,23,16,39
SABAYA,estado nutricional,nutricion normal (n),2012-03-01,7,1,1,2,0,2,1,0,9,5,14
SACABA,estado nutricional,nutricion normal (n),2012-03-01,320,305,193,190,149,167,244,0,906,662,1568
SACABAMBA,estado nutricional,nutricion normal (n),2012-03-01,40,35,27,30,39,37,17,0,123,102,225
SACACA,estado nutricional,nutricion normal (n),2012-03-01,13,16,9,6,10,9,56,0,88,31,119
SAIPINA,estado nutricional,nutricion normal (n),2012-03-01,2,1,3,1,0,3,0,0,5,5,10
SALINAS DE GARCI MENDOZA,estado nutricional,nutricion normal (n),2012-03-01,11,11,3,6,4,3,4,0,22,20,42
SAMAIPATA,estado nutricional,nutricion normal (n),2012-03-01,5,12,14,3,9,7,28,0,56,22,78
SAN AGUSTIN,estado nutricional,nutricion normal (n),2012-03-01,9,7,3,9,11,8,0,0,23,24,47
SAN ANDRES,estado nutricional,nutricion normal (n),2012-03-01,69,95,63,52,65,87,1,0,198,234,432
SAN ANDRES DE MACHACA,estado nutricional,nutricion normal (n),2012-03-01,2,3,0,0,0,2,8,0,10,5,15
SAN ANTONIO DE ESMORUCO,estado nutricional,nutricion normal (n),2012-03-01,6,9,6,6,4,6,0,0,16,21,37
SAN ANTONIO DE LOMERIO,estado nutricional,nutricion normal (n),2012-03-01,42,43,39,41,71,66,0,0,152,150,302
SAN BENITO,estado nutricional,nutricion normal (n),2012-03-01,147,111,96,112,105,96,96,0,444,319,763
SAN BORJA,estado nutricional,nutricion normal (n),2012-03-01,18,14,15,11,12,17,203,0,248,42,290
SAN BUENA VENTURA,estado nutricional,nutricion normal (n),2012-03-01,14,18,10,9,6,8,19,0,49,35,84
SAN CARLOS,estado nutricional,nutricion normal (n),2012-03-01,111,270,98,73,57,45,22,0,288,388,676
SAN IGNACIO,estado nutricional,nutricion normal (n),2012-03-01,78,78,72,69,80,99,38,0,268,246,514
SAN IGNACIO DE VELASCO,estado nutricional,nutricion normal (n),2012-03-01,50,61,79,80,76,77,44,0,249,218,467
SAN JAVIER(BNI),estado nutricional,nutricion normal (n),2012-03-01,17,18,17,14,19,21,0,0,53,53,106
SAN JAVIER(STC),estado nutricional,nutricion normal (n),2012-03-01,99,92,68,44,71,62,0,0,238,198,436
SAN JOAQUIN,estado nutricional,nutricion normal (n),2012-03-01,45,27,30,32,19,24,24,0,118,83,201
SAN JOSE DE CHIQUITOS,estado nutricional,nutricion normal (n),2012-03-01,84,89,67,60,66,60,0,0,217,209,426
SAN JUAN DE YAPACANI,estado nutricional,nutricion normal (n),2012-03-01,58,50,48,41,51,49,0,0,157,140,297
SAN JULIAN,estado nutricional,nutricion normal (n),2012-03-01,236,238,221,262,236,234,11,0,704,734,1438
SAN LORENZO(PND),estado nutricional,nutricion normal (n),2012-03-01,4,2,2,3,0,2,11,0,17,7,24
SAN LORENZO(TJA),estado nutricional,nutricion normal (n),2012-03-01,24,37,27,9,21,25,14,0,86,71,157
SAN LUCAS,estado nutricional,nutricion normal (n),2012-03-01,101,107,112,101,204,226,19,0,436,434,870
SAN MATIAS,estado nutricional,nutricion normal (n),2012-03-01,103,89,46,29,57,50,8,0,214,168,382
SAN MIGUEL DE VELASCO,estado nutricional,nutricion normal (n),2012-03-01,11,8,9,5,6,8,2,0,28,21,49
SAN PABLO DE LIPEZ,estado nutricional,nutricion normal (n),2012-03-01,19,19,18,8,9,16,10,0,56,43,99
SAN PEDRO,estado nutricional,nutricion normal (n),2012-03-01,153,125,121,93,135,114,54,0,463,332,795
SAN PEDRO DE BUENA VISTA,estado nutricional,nutricion normal (n),2012-03-01,2,5,4,10,3,1,27,0,36,16,52
SAN PEDRO DE CURAHUARA,estado nutricional,nutricion normal (n),2012-03-01,2,6,10,0,0,0,11,0,23,6,29
SAN PEDRO DE QUEMES,estado nutricional,nutricion normal (n),2012-03-01,1,1,1,0,0,0,0,0,2,1,3
SAN PEDRO DE TIQUINA,estado nutricional,nutricion normal (n),2012-03-01,4,1,1,2,1,1,2,0,8,4,12
SAN PEDRO(PND),estado nutricional,nutricion normal (n),2012-03-01,0,0,0,0,0,0,1,0,1,0,1
SAN RAFAEL,estado nutricional,nutricion normal (n),2012-03-01,10,4,4,9,10,17,12,0,36,30,66
SAN RAMON BENI,estado nutricional,nutricion normal (n),2012-03-01,21,11,12,20,20,21,0,0,53,52,105
SAN RAMON SCZ,estado nutricional,nutricion normal (n),2012-03-01,78,105,81,67,60,53,0,0,219,225,444
SANTA ANA,estado nutricional,nutricion normal (n),2012-03-01,208,153,86,90,93,111,0,0,387,354,741
SANTA CRUZ DE LA SIERRA,estado nutricional,nutricion normal (n),2012-03-01,3366,3257,1763,1586,1599,1482,427,0,7155,6325,13480
SANTA ROSA,estado nutricional,nutricion normal (n),2012-03-01,9,9,2,1,0,0,0,0,11,10,21
SANTA ROSA DEL SARA,estado nutricional,nutricion normal (n),2012-03-01,22,9,11,14,10,18,27,0,70,41,111
SANTIAGO DE CALLAPA,estado nutricional,nutricion normal (n),2012-03-01,1,3,3,1,1,1,4,0,9,5,14
SANTIAGO DE HUARI,estado nutricional,nutricion normal (n),2012-03-01,6,3,0,0,0,1,4,0,10,4,14
SANTIAGO DE HUATA,estado nutricional,nutricion normal (n),2012-03-01,10,14,5,6,3,2,13,0,31,22,53
SANTIAGO DE MACHACA,estado nutricional,nutricion normal (n),2012-03-01,2,3,4,3,0,2,2,0,8,8,16
SANTIVAÑES,estado nutricional,nutricion normal (n),2012-03-01,2,3,1,0,0,0,8,0,11,3,14
SANTUARIO DE QUILLACAS,estado nutricional,nutricion normal (n),2012-03-01,29,32,21,26,19,21,4,0,73,79,152
SAPAHAQUI,estado nutricional,nutricion normal (n),2012-03-01,5,5,2,3,5,6,9,0,21,14,35
SENA,estado nutricional,nutricion normal (n),2012-03-01,2,2,0,0,3,0,10,0,15,2,17
SHINAOTA,estado nutricional,nutricion normal (n),2012-03-01,150,134,88,120,112,98,112,0,462,352,814
SICA SICA (VILLA AROMA),estado nutricional,nutricion normal (n),2012-03-01,19,14,11,2,8,8,51,0,89,24,113
SICAYA,estado nutricional,nutricion normal (n),2012-03-01,45,39,48,18,18,17,5,0,116,74,190
SIPE SIPE,estado nutricional,nutricion normal (n),2012-03-01,344,300,213,184,193,180,35,0,785,664,1449
SOPACHUY,estado nutricional,nutricion normal (n),2012-03-01,20,12,9,8,18,20,4,0,51,40,91
SORACACHI,estado nutricional,nutricion normal (n),2012-03-01,9,7,6,4,5,3,12,0,32,14,46
SORATA,estado nutricional,nutricion normal (n),2012-03-01,31,29,14,14,19,17,33,0,97,60,157
SUCRE,estado nutricional,nutricion normal (n),2012-03-01,262,256,156,137,210,223,254,0,882,616,1498
TACACHI,estado nutricional,nutricion normal (n),2012-03-01,4,4,9,10,9,8,0,0,22,22,44
TACACOMA,estado nutricional,nutricion normal (n),2012-03-01,14,4,7,9,9,6,14,0,44,19,63
TACOBAMBA,estado nutricional,nutricion normal (n),2012-03-01,45,55,49,45,57,63,2,0,153,163,316
TACOPAYA,estado nutricional,nutricion normal (n),2012-03-01,72,85,91,80,213,214,26,0,402,379,781
TAHUA,estado nutricional,nutricion normal (n),2012-03-01,0,0,1,5,2,2,0,0,3,7,10
TAPACARI,estado nutricional,nutricion normal (n),2012-03-01,135,106,127,132,133,142,18,0,413,380,793
TARABUCO,estado nutricional,nutricion normal (n),2012-03-01,15,9,12,9,12,12,31,0,70,30,100
TARACO,estado nutricional,nutricion normal (n),2012-03-01,5,6,1,1,2,2,2,0,10,9,19
TARATA,estado nutricional,nutricion normal (n),2012-03-01,49,81,35,53,19,21,22,0,125,155,280
TARIJA,estado nutricional,nutricion normal (n),2012-03-01,160,131,42,41,80,58,191,0,473,230,703
TARVITA,estado nutricional,nutricion normal (n),2012-03-01,7,4,0,4,6,9,21,0,34,17,51
TEOPONTE,estado nutricional,nutricion normal (n),2012-03-01,104,82,33,44,86,56,7,0,230,182,412
TIAWANACU,estado nutricional,nutricion normal (n),2012-03-01,14,12,12,12,11,15,27,0,64,39,103
TINGUIPAYA,estado nutricional,nutricion normal (n),2012-03-01,44,41,39,25,21,14,11,0,115,80,195
TIPUANI,estado nutricional,nutricion normal (n),2012-03-01,22,22,11,19,17,17,10,0,60,58,118
TIQUIPAYA,estado nutricional,nutricion normal (n),2012-03-01,401,353,352,270,375,340,198,0,1326,963,2289
TIRAQUE (CBBA),estado nutricional,nutricion normal (n),2012-03-01,32,15,15,19,14,9,7,0,68,43,111
TITO YUPANQUI (PARQUIPUJIO),estado nutricional,nutricion normal (n),2012-03-01,0,0,1,0,1,0,0,0,2,0,2
TOCO,estado nutricional,nutricion normal (n),2012-03-01,45,53,43,33,51,36,8,0,147,122,269
TODOS SANTOS,estado nutricional,nutricion normal (n),2012-03-01,0,1,0,0,0,0,1,0,1,1,2
TOLATA,estado nutricional,nutricion normal (n),2012-03-01,40,53,44,47,36,48,12,0,132,148,280
TOLEDO,estado nutricional,nutricion normal (n),2012-03-01,2,2,0,0,0,0,8,0,10,2,12
TOMAVE,estado nutricional,nutricion normal (n),2012-03-01,7,4,8,3,6,4,5,0,26,11,37
TOMINA,estado nutricional,nutricion normal (n),2012-03-01,13,10,15,11,16,16,4,0,48,37,85
TORO TORO,estado nutricional,nutricion normal (n),2012-03-01,6,9,7,2,13,13,0,0,26,24,50
TOTORA(CBBA),estado nutricional,nutricion normal (n),2012-03-01,141,107,110,108,42,45,135,0,428,260,688
TOTORA(ORR),estado nutricional,nutricion normal (n),2012-03-01,8,5,3,9,2,3,7,0,20,17,37
TRIGAL,estado nutricional,nutricion normal (n),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,estado nutricional,nutricion normal (n),2012-03-01,446,490,243,223,236,240,293,0,1218,953,2171
TUPIZA,estado nutricional,nutricion normal (n),2012-03-01,240,212,167,176,220,235,67,0,694,623,1317
TURCO,estado nutricional,nutricion normal (n),2012-03-01,3,3,0,0,0,0,2,0,5,3,8
UMALA,estado nutricional,nutricion normal (n),2012-03-01,6,10,1,0,4,3,6,0,17,13,30
UNCIA,estado nutricional,nutricion normal (n),2012-03-01,39,27,23,14,20,18,18,0,100,59,159
