municipality,group,variable,month,Cantidad,TOTAL-M
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,4,4
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,135,135
TAPACARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,1,1
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,145,145
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,9,9
TEOPONTE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,2,2
TIPUANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,1,1
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,8,8
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,139,139
TOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,1,1
TOMINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,4,4
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,3,3
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,46,46
TOTORA(ORR),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,20,20
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,313,313
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,27,27
UMALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,1,1
URUBICHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,7,7
UYUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,11,11
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,3,3
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,5,5
VILA VILA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,3,3
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,40,40
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,1,1
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,37,37
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,2,2
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,21,21
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,1,1
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,101,101
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,4,4
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,40,40
YOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,1,1
YUNCHARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-03-01,2,2
ACACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,6,6
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,12,12
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,23,23
ALALAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,6,6
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,20,20
ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,15,15
BELLA FLOR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,11,11
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,13,13
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,9,9
CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,29,29
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,9,9
CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,11,11
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,17,17
CARIPUYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,8,8
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,6,6
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,38,38
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,14,14
CHIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,18,18
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,342,342
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,9,9
"COLCHA ""K""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,40,40
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
COMBAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,11,11
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,25,25
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,550,550
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,28,28
EL VILLAR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,39,39
EXALTACION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,15,15
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,59,59
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
ICLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
INGAVI (HUMAITA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,23,23
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,284,284
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,9,9
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,38,38
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
MAPIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,20,20
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,50,50
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
MOJOCOYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,6,6
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,33,33
MORO MORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,16,16
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,14,14
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,191,191
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,12,12
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,8,8
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
POCONA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
POJO (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,62,62
PORVENIR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,73,73
PRESTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
PUERTO GONZALO MORENO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
PUERTO RICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,76,76
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,11,11
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,43,43
QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
QUIRUSILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,9,9
REYES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,124,124
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,24,24
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,15,15
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,11,11
SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
SAN BENITO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,87,87
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,40,40
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,10,10
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
SAN PEDRO(PND),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,26,26
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,14,14
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,971,971
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,9,9
SANTIAGO DE HUARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
SANTIVAÑES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,87,87
SOPACHUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,7,7
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,94,94
TACACOMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,5,5
TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,80,80
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,8,8
TEOPONTE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,100,100
TITO YUPANQUI (PARQUIPUJIO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
TOLEDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
TOMINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,36,36
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,223,223
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,18,18
UMALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
UYUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,10,10
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,11,11
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,21,21
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,46,46
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,21,21
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,102,102
YACO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,2,2
YAMPARAEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,24,24
YOTALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,3,3
YUNCHARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-04-01,4,4
ACACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,43,43
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,20,20
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,9,9
ARAMPAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,50,50
ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,18,18
AYO AYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,6,6
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,17,17
BELLA FLOR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,22,22
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,16,16
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,7,7
"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,6,6
CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,10,10
CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,98,98
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,7,7
CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,8,8
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,78,78
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,5,5
CHACARILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,69,69
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,12,12
CHOQUE COTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,16,16
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,13,13
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,449,449
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,13,13
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,29,29
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,6,6
COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,4,4
CORO CORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,9,9
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,5,5
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,33,33
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,495,495
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,25,25
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,47,47
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
EXALTACION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,6,6
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,13,13
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,6,6
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,9,9
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,51,51
GUTIERREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,22,22
HUAYLLAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,1,1
ICLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,11,11
INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,3,3
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2006-05-01,2,2
