municipality,group,variable,month,Cantidad,TOTAL-M
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,4,4
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,11,11
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,7,7
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,2,2
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,9,9
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,6,6
PUERTO ACOSTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
PUNA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,4,4
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,4,4
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,5,5
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
SAN RAMON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,66,66
SENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,3,3
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,4,4
SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,2,2
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
TORO TORO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,1,1
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,5,5
TUPIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,2,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,2,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,2,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,3,3
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-09-01,4,4
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,2,2
BATALLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,12,12
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,2,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,7,7
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,8,8
INQUISIVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,10,10
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,3,3
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,14,14
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,8,8
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,36,36
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,7,7
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,5,5
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,2,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-10-01,1,1
ACACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,3,3
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,5,5
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,21,21
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
COPACABANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
CUEVO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,9,9
FILADELFIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
HUACARETA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,11,11
LAGUNILLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,3,3
LURIBAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
MACHARETI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,18,18
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,7,7
PRESTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,6,6
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,16,16
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,4,4
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,6,6
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,3,3
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,11,11
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,32,32
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,5,5
TACACOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,2,2
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,4,4
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,2,2
TOTORA(ORR),salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,24,24
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-11-01,5,5
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,2,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,2,2
CHUMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,8,8
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,5,5
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,15,15
MAIRANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,2,2
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,6,6
POCONA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
POJO (CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,2,2
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,5,5
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,11,11
SACABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,2,2
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,2,2
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,22,22
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,2,2
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,6,6
TINGUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,5,5
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-12-01,3,3
