municipality,group,variable,month,Cantidad,TOTAL-M
EL ALTO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,5,5
GUANAY,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,3,3
HUACARETA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
LA PAZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,3,3
LLALLAGUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
MACHARETI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,2,2
MONTEAGUDO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,4,4
OCURI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
OKINAWA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,2,2
ORURO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
POJO (CBBA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
POROMA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,3,3
PUCARANI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
PUNA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,2,2
QUIABAYA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,2,2
QUILLACOLLO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
SACABA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,3,3
SAN LUCAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,2,2
SAN PEDRO DE CURAHUARA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
SAN RAFAEL,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,4,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,15,15
SANTA ROSA DEL SARA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
SIPE SIPE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
SUCRE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,23,23
TARABUCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,2,2
TARIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,6,6
TIQUIPAYA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
TIRAQUE (CBBA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
TOTORA(CBBA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,3,3
TRINIDAD,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,3,3
UMALA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
VACAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
VILLA SERRANO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
VILLAZON,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
WARNES,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
YACUIBA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-07-01,1,1
AIQUILE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
ANDAMARCA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
BUENA VISTA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
"CAIZA ""D""",salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
CAMARGO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
CAMIRI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
CHALLAPATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,5,5
COCHABAMBA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,12,12
COLCAPIRHUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
COLOMI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
COPACABANA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,13,13
EUCALIPTUS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
GUANAY,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
HUACARETA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
INCAHUASI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
LA PAZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,3,3
LAJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,3,3
LLALLAGUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,12,12
MAPIRI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
MIZQUE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,3,3
MONTEAGUDO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,3,3
OCURI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
ORURO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,5,5
POROMA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
PORONGO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,4,4
PUERTO VILLARROEL,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,3,3
PUNA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
SACABA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
SACACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
SAN BENITO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,7,7
SAN LORENZO(TJA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,4,4
SAN LUCAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
SAN PEDRO DE CURAHUARA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
SICA SICA (VILLA AROMA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
SIPE SIPE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
SUCRE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,22,22
TARIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,7,7
TARVITA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
TINGUIPAYA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
TIQUIPAYA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
TORO TORO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
TOTORA(CBBA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
TOTORA(ORR),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
TUPIZA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
VIACHA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,2,2
VILLA MONTES,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
VILLAZON,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,4,4
WARNES,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
YACO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-08-01,1,1
ACHACACHI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
AIQUILE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
AZURDUY,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
BERMEJO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,5,5
BUENA VISTA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
CALAMARCA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,4,4
CAMARGO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
CAMIRI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
CARANAVI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
COBIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,3,3
COCHABAMBA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,3,3
CORO CORO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
COTAGAITA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,7,7
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
ICLA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
LAJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
LLALLAGUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,5,5
MOJOCOYA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
ORURO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,3,3
PALOS BLANCOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
PUCARANI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
QUILLACOLLO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
SACABA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
SAN IGNACIO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
SAN LUCAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
SAN MATIAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,4,4
SUCRE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,11,11
TARIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,6,6
TORO TORO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
TOTORA(CBBA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
TRINIDAD,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
TUPIZA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
VACAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
VILA VILA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
VILLA NUEVA (LOMA ALTA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,2,2
VILLAZON,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,1,1
WALDO BALLIVIAN,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-09-01,3,3
ANZALDO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
BERMEJO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,7,7
BOYUIBE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
BUENA VISTA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
CALAMARCA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
CAMIRI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
CARANAVI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
CHALLAPATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,6,6
COCHABAMBA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,6,6
COLLANA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
COLOMI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,3,3
COLQUENCHA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
CORIPATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
EUCALIPTUS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
INQUISIVI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
LA PAZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
LLALLAGUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,6,6
MONTEAGUDO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,6,6
MOROCHATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,4,4
ORURO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,12,12
PAILON,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,3,3
POROMA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
PUERTO QUIJARRO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
PUNA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
REYES,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,3,3
SACACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
SAN CARLOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
SAN PEDRO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
SAN RAFAEL,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,5,5
SUCRE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,14,14
TARIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,6,6
TARVITA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
TIPUANI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
TORO TORO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,4,4
VIACHA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,2,2
WARNES,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
YACO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-10-01,1,1
AIQUILE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
ANCORAIMES,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
AZURDUY,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
BERMEJO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,3,3
BUENA VISTA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,3,3
CABEZAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
CAIROMA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
CALAMARCA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
CARANAVI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
CHALLAPATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,5,5
COCHABAMBA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,6,6
COLOMI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
CORIPATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
CORO CORO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
COTAGAITA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,10,10
EL TORNO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,6,6
HUACARETA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
ICLA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
LA PAZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,3,3
LLALLAGUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,14,14
LLICA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
MACHARETI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
MAGDALENA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
MONTEAGUDO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
MOROCHATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,3,3
ORURO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,5,5
POTOSI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
PUERTO QUIJARRO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,5,5
PUERTO VILLARROEL,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
QUILLACOLLO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
RIBERALTA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
SACABA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
SACACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
SAN CARLOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
SAN LUCAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,3,3
SAN RAFAEL,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,30,30
SUCRE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,11,11
TARABUCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
TARIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,4,4
TIQUIPAYA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,15,15
TIRAQUE (CBBA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
TORO TORO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
TOTORA(ORR),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
TRINIDAD,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
TUPIZA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
VACAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,3,3
VILLAZON,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
VITICHI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,2,2
WARNES,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-11-01,3,3
ACHACACHI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
AIQUILE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
APOLO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
ATOCHA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
BUENA VISTA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
CALAMARCA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
CARANAVI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
CARMEN RIVERO TORREZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
CHALLAPATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
COBIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
COCHABAMBA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,6,6
COPACABANA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
EL ALTO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
LA GUARDIA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
LA PAZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
LAJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
LLALLAGUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,6,6
MINEROS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
MONTEAGUDO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
OCURI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
ORURO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
SACABA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
SACACA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,3,3
SAN LUCAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
SAN MATIAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
SAN RAFAEL,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
SANTA ANA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,2,2
SUCRE,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,12,12
TARIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,7,7
TARVITA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
TORO TORO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
VILLA TUNARI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
VILLAZON,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
WALDO BALLIVIAN,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
YUNCHARA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-12-01,1,1
