,group,variable,month,TOTALES,TOTALES,TOTALES
ESCOMA,intoxicaciones,plaguicidas,2015-12-01,3,0,3
LA ASUNTA,intoxicaciones,plaguicidas,2015-12-01,3,0,3
LAGUNILLAS,intoxicaciones,plaguicidas,2015-12-01,1,0,1
MAIRANA,intoxicaciones,plaguicidas,2015-12-01,1,0,1
ORURO,intoxicaciones,plaguicidas,2015-12-01,1,1,2
PATACAMAYA,intoxicaciones,plaguicidas,2015-12-01,0,1,1
POCONA,intoxicaciones,plaguicidas,2015-12-01,1,0,1
PUERTO CARABUCO,intoxicaciones,plaguicidas,2015-12-01,1,0,1
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-12-01,7,6,13
PUNATA,intoxicaciones,plaguicidas,2015-12-01,1,0,1
SACABA,intoxicaciones,plaguicidas,2015-12-01,0,2,2
SAN LORENZO(TJA),intoxicaciones,plaguicidas,2015-12-01,0,1,1
SAN PEDRO,intoxicaciones,plaguicidas,2015-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-12-01,1,7,8
SANTA ROSA DEL SARA,intoxicaciones,plaguicidas,2015-12-01,2,0,2
SHINAOTA,intoxicaciones,plaguicidas,2015-12-01,3,0,3
SORATA,intoxicaciones,plaguicidas,2015-12-01,1,0,1
SUCRE,intoxicaciones,plaguicidas,2015-12-01,1,1,2
TARIJA,intoxicaciones,plaguicidas,2015-12-01,3,2,5
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2015-12-01,2,0,2
UMALA,intoxicaciones,plaguicidas,2015-12-01,0,1,1
URIONDO (A. CONCEPCION),intoxicaciones,plaguicidas,2015-12-01,1,1,2
VILLA TUNARI,intoxicaciones,plaguicidas,2015-12-01,15,5,20
VILLAZON,intoxicaciones,plaguicidas,2015-12-01,2,0,2
YACUIBA,intoxicaciones,plaguicidas,2015-12-01,1,0,1
YANACACHI,intoxicaciones,plaguicidas,2015-12-01,0,1,1
