municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
TARVITA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,0,0,0,1
TEOPONTE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,1,2
TIAWANACU,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,0,1,1,3
TIPUANI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
TIQUIPAYA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,3,6,2,1,8,1,21
TIRAQUE (CBBA),sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,1,3,5,11
TOCO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,1,0,1,4
TOLATA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,3,1,3,0,7
TOLEDO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
TOMINA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,0,1,1
TRIGAL,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,1,0,1,0,3
TRINIDAD,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,3,9,2,0,0,14
TUPIZA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,4,2,2,4,1,13
TURCO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
UNCIA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
URIONDO (A. CONCEPCION),sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,0,1,1
URUBICHA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
VALLEGRANDE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,2,0,0,3
VILLA MONTES,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,1,4,2,1,10
VILLA RIVERO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
VILLA SERRANO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,0,0,0,1
VILLA TUNARI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,4,1,0,6
VILLAZON,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,2,6,8,1,18
VINTO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,7,9,10,4,32
WALDO BALLIVIAN,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,1,0,0,2
WARNES,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,5,3,6,8,4,26
YACUIBA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,6,8,16,2,34
YAMPARAEZ,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,4,2,0,8
YOTALA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,2,0,0,2
ACHACACHI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,2,3,3,2,10
AIQUILE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,2,5,0,8
ALCALA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,1,2
APOLO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
ARBIETO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,12,5,1,20
ASCENCION DE GUARAYOS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,0,4,2,0,8
ATOCHA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
AYATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
AYO AYO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
BATALLAS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,1,2,0,4
BERMEJO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,1,3,6,0,12
BETANZOS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
CAJUATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
CALAMARCA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,0,0,1
CAMIRI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,5,5,3,14
CAPINOTA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,3,5,4,1,14
CAQUIAVIRI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,2,0,2
CARANAVI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,3,1,6,0,11
CARAPARI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,2,1,2,0,5
CARMEN RIVERO TORREZ,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
CHALLAPATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,0,1,0,0,3
CHARAGUA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,1,1,0,4
CHARAÑA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
CHIMORE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,0,1,3,0,6
CLIZA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,2,4,3,1,11
COBIJA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,4,5,0,9
COCHABAMBA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,4,56,62,99,115,25,361
COIPASA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
COLCAPIRHUA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,2,6,9,1,21
COLLANA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
COLOMI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,2,1,0,5
COLPA BELGICA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
COLQUECHACA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
COLQUENCHA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,0,0,0,2
COMARAPA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,1,0,2
COPACABANA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,2,1,0,5
CORIPATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
CORO CORO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,3,1,0,0,4
COROICO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,0,2,0,4
COTAGAITA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,0,1,2
COTOCA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,6,7,11,3,30
CUATRO CAÑADAS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,2,2,0,5
DESAGUADERO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,1,0,1,4
EL ALTO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,21,38,104,86,15,264
EL PUENTE(TJA),sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,2,2
EL TORNO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,8,3,19,15,1,46
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,2,0,2
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
EUCALIPTUS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,1,2
FERNANDEZ ALONSO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,4,2,0,7
GENERAL SAAVEDRA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,2,2
GUANAY,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
GUAQUI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,2,0,0,1,4
GUAYARAMERIN,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,1,2,3,0,9
HUACARETA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
HUACAYA (VILLA DE HUACAYA),sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,2,0,2
HUANUNI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,2,3,0,5
ICLA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
IRUPANA (VILLA DE LANZA),sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,0,1,2
IXIAMAS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,1,0,2
JESUS DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,2,3
LA ASUNTA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
LA GUARDIA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,7,8,10,10,3,38
LA PAZ,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,53,58,94,180,40,425
LAJA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
LICOMA PAMPA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,1,0,0,2
LLALLAGUA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,1,0,2
MAIRANA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,1,3,0,5
MAPIRI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
MECAPACA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,0,0,0,0,3
MINEROS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,3,1,2,1,8
MOJOCOYA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,1,0,2
MONTEAGUDO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
MONTERO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,7,14,18,4,46
MORO MORO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,1,2
OKINAWA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,1,1,3
OMEREQUE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,21,12,46,77,24,180
PADCAYA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,4,5,2,11
PAILON,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,1,0,2
PALCA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
PALOS BLANCOS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,3,0,4
PAMPA GRANDE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,1,2
PATACAMAYA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,1,1,0,3
POCOATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
PORCO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
PORONGO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
PORTACHUELO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,2,5,1,10
POTOSI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,13,19,21,3,58
PUCARANI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,1,3,0,6
PUERTO ACOSTA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,2,2,0,0,4
PUERTO CARABUCO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,1,1,3
PUERTO QUIJARRO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,2,0,0,0,3
PUERTO RICO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,1,2,0,4
PUERTO VILLARROEL,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,3,1,0,0,4
PUNA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,0,3,4
PUNATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,3,0,4
QUILLACOLLO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,10,14,17,27,4,72
QUIRUSILLAS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,1,0,2
RURRENABAQUE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,1,4,0,6
SACABA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,1,8,10,16,38,8,81
SACACA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
SAMAIPATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,1,0,2
SAN ANDRES,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
SAN ANDRES DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,0,1,2
SAN ANTONIO DE LOMERIO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,0,1,2
SAN BENITO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,1,1,6,1,11
SAN BUENA VENTURA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,3,0,3
SAN CARLOS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,2,0,1,0,4
SAN IGNACIO DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,3,6,2,1,15
SAN JUAN DE YAPACANI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,1,0,0,2
SAN JULIAN,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,3,3,3,2,12
SAN LORENZO(TJA),sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,0,2,1,5
SAN MIGUEL DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,0,0,1
SAN PEDRO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,2,4,1,9
SAN RAFAEL,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,0,1
SAN RAMON,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,0,0,0,1,2
SANTA ANA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,2,1,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,9,126,110,112,158,29,544
SANTA ROSA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
SANTA ROSA DEL SARA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,5,0,6
SANTIVAÑES,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,3,0,4
SAPAHAQUI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,0,1,1,0,4
SIPE SIPE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,1,5,2,0,10
SORATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
SUCRE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,20,16,44,54,16,150
TACOPAYA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,2,0,3
TARACO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,2,3
TARATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,5,1,3,1,13
TARIJA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,7,14,19,13,7,60
TEOPONTE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,0,0,1,2
TIAWANACU,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,1,0,0,2
TIPUANI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,0,0,2,1,5
TIQUIPAYA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,4,3,1,5,0,13
TIRAQUE (CBBA),sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,1,2,5,0,10
TOCO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,2,1,3
TOLATA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,1,0,0,2
TOLEDO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,0,1,1
TRINIDAD,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,4,7,2,1,0,14
TUPIZA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,6,1,5,2,15
URIONDO (A. CONCEPCION),sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,2,2,0,4
VACAS,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,2,0,2
VALLEGRANDE,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,1,1,0,0,0,2
VIACHA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,3,4,0,8
VILLA MONTES,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,3,4,4,11
VILLA TUNARI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,3,0,4,1,11
VILLAZON,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,3,4,5,6,2,20
VINTO,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,4,2,13,3,24
WALDO BALLIVIAN,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,1,0,2
WARNES,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,5,10,3,5,25
YACUIBA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,2,6,7,13,3,31
YAMPARAEZ,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,0,2,0,2
YANACACHI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,1,1,0,2
YAPACANI,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,1,1,1,4
YOTALA,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,1,1,3,0,5
ZUDAÑEZ,sospecha diagnostica,no de personas mordidas por animal,2009-03-01,0,0,0,2,0,0,2
ACHACACHI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,4,1,0,6
ACHOCALLA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,0,0,0,1
AIQUILE,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,4,2,1,8
ALALAY,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
ALCALA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,2,0,0,0,2
ANCORAIMES,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,0,0,1,2
ARBIETO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,1,1,2,4
ASCENCION DE GUARAYOS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,2,0,0,3
ATOCHA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
BATALLAS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,3,0,0,4
BERMEJO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,3,1,7,11,1,23
BETANZOS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
BOLIVAR,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
BOLPEBRA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,0,0,0,1
BOYUIBE,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
CAIROMA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,0,0,0,1
"CAIZA ""D""",sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,0,1,1
CALAMARCA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,1,0,1,1,4
CAMIRI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,2,3,1,5,1,12
CAPINOTA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,3,0,4,6,2,15
CAQUIAVIRI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,0,0,0,1
CARANAVI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,1,3,3,0,8
CARAPARI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,3,0,3
CHALLAPATA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,2,1,0,2,0,5
CHARAÑA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,0,1,1
CHIMORE,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,3,1,1,6
CLIZA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,2,6,5,0,13
COBIJA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,2,3,6,3,2,16
COCHABAMBA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,3,52,70,103,145,41,414
COIPASA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,1,0,0,1,1,0,3
COLCAPIRHUA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,3,2,7,11,3,26
COLOMI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,1,1,0,3
COLPA BELGICA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,1,0,0,2
COLQUENCHA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,2,1,0,0,4
COMANCHE,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
COMARAPA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,0,2,2,5
COPACABANA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,1,2,0,4
CORO CORO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,0,1,1
COROICO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,1,1,0,2
COTOCA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,3,0,8,6,0,17
CUATRO CAÑADAS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,3,1,1,4,0,9
CULPINA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,2,0,0,2
DESAGUADERO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,1,0,0,1
EL ALTO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,5,31,60,109,92,17,314
EL CHORO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,2,0,0,0,2
EL TORNO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,15,12,14,13,3,57
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,2,0,2,1,5
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,3,2,1,1,7
FERNANDEZ ALONSO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,1,0,3,1,4,0,9
GUANAY,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,3,1,0,4
GUAQUI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,1,2
GUAYARAMERIN,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,1,3,8,0,13
HUANUNI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,3,2,1,0,6
IXIAMAS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,3,0,2,0,6
JESUS DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,0,2,2
LA GUARDIA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,16,13,12,12,4,57
LA PAZ,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,60,59,98,219,68,504
LAGUNILLAS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,1,2
LAJA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,2,1,1,0,4
LLALLAGUA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,0,2,0,3
MAIRANA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,2,0,2,3,1,8
MAPIRI,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,0,0,0,1
MECAPACA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,0,2,2
MINEROS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,2,0,0,2,0,4
MIZQUE,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,2,0,0,0,3
MOCOMOCO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,1,1,1,3
MONTEAGUDO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,0,0,0,1
MONTERO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,4,11,14,17,2,48
MOROCHATA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
OKINAWA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,0,0,1,0,2
ORURO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,1,9,14,39,66,14,143
PADCAYA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,1,1,0,2
PAILON,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,2,0,1,3,0,6
PALOS BLANCOS,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,1,1,3,0,6
PAMPA GRANDE,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,0,2,0,3
PATACAMAYA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,1,3,1,2,8
POCONA,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,1,0,0,0,2
POJO (CBBA),sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,0,1,1
PORONGO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,1,0,2,0,3
PORTACHUELO,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,1,2,4,2,0,9
POSTRER VALLE,sospecha diagnostica,no de personas mordidas por animal,2009-04-01,0,0,0,0,1,0,1
