municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
MAGDALENA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
MAIRANA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,3,14,36,7,60
MINEROS,sospecha diagnostica,dengue clasico,2009-03-01,0,0,3,6,8,2,19
MONTEAGUDO,sospecha diagnostica,dengue clasico,2009-03-01,7,17,10,19,93,20,166
MONTERO,sospecha diagnostica,dengue clasico,2009-03-01,0,13,9,34,55,5,116
MORO MORO,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,1,2,1,4
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),sospecha diagnostica,dengue clasico,2009-03-01,0,1,2,2,6,0,11
OKINAWA,sospecha diagnostica,dengue clasico,2009-03-01,1,0,2,9,26,1,39
OMEREQUE,sospecha diagnostica,dengue clasico,2009-03-01,1,0,9,24,50,11,95
ORURO,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,3,0,3
PAILON,sospecha diagnostica,dengue clasico,2009-03-01,2,3,18,50,65,4,142
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-03-01,0,0,3,6,9,0,18
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2009-03-01,1,6,13,52,76,11,159
PATACAMAYA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,1,2,0,3
PORONGO,sospecha diagnostica,dengue clasico,2009-03-01,1,11,15,50,51,4,132
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,2,1,1,4
PORVENIR,sospecha diagnostica,dengue clasico,2009-03-01,0,3,9,20,37,2,71
POTOSI,sospecha diagnostica,dengue clasico,2009-03-01,0,3,0,3,10,0,16
PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2009-03-01,0,1,1,2,4,0,8
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2009-03-01,0,2,0,6,1,1,10
PUERTO RICO,sospecha diagnostica,dengue clasico,2009-03-01,1,1,2,4,12,1,21
PUERTO SILES,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,3,3,0,6
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-03-01,19,50,89,100,148,39,445
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-03-01,5,12,13,42,95,6,173
PUNATA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,2,2,0,4
QUILLACOLLO,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
QUIRUSILLAS,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,2,0,2
REYES,sospecha diagnostica,dengue clasico,2009-03-01,0,1,7,6,12,1,27
RIBERALTA,sospecha diagnostica,dengue clasico,2009-03-01,2,7,5,15,27,5,61
ROBORE,sospecha diagnostica,dengue clasico,2009-03-01,2,14,21,40,73,9,159
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-03-01,1,10,7,10,23,18,69
SACABA,sospecha diagnostica,dengue clasico,2009-03-01,1,3,0,5,22,4,35
SAIPINA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,13,10,4,28
SAMAIPATA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,4,15,0,19
SAN ANDRES,sospecha diagnostica,dengue clasico,2009-03-01,2,24,12,22,37,4,101
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2009-03-01,0,7,1,6,17,5,36
SAN BORJA,sospecha diagnostica,dengue clasico,2009-03-01,0,2,7,19,46,0,74
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,3,8,2,13
SAN CARLOS,sospecha diagnostica,dengue clasico,2009-03-01,3,2,6,7,9,3,30
SAN IGNACIO,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,1,4,0,5
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-03-01,5,16,41,79,79,6,226
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2009-03-01,0,9,12,32,58,4,115
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-03-01,1,4,30,76,71,8,190
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2009-03-01,0,0,3,3,1,1,8
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-03-01,21,32,26,74,174,34,361
SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2009-03-01,1,2,0,2,0,0,5
SAN LORENZO(TJA),sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,2,0,2
SAN MATIAS,sospecha diagnostica,dengue clasico,2009-03-01,0,0,7,14,15,1,37
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2009-03-01,0,2,7,11,28,6,54
SAN PEDRO,sospecha diagnostica,dengue clasico,2009-03-01,1,1,2,4,6,0,14
SAN PEDRO(PND),sospecha diagnostica,dengue clasico,2009-03-01,0,1,0,0,2,0,3
SAN RAFAEL,sospecha diagnostica,dengue clasico,2009-03-01,0,0,2,6,15,2,25
SAN RAMON,sospecha diagnostica,dengue clasico,2009-03-01,0,0,10,8,30,0,48
SANTA ANA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-03-01,256,825,1318,2732,5095,558,10784
SANTA ROSA,sospecha diagnostica,dengue clasico,2009-03-01,1,3,3,7,12,0,26
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,3,1,0,4
SENA,sospecha diagnostica,dengue clasico,2009-03-01,0,2,3,1,2,0,8
SUCRE,sospecha diagnostica,dengue clasico,2009-03-01,0,1,2,10,17,2,32
TACOPAYA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
TARATA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,9,36,5,50
TEOPONTE,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,1,3,0,4
TIPUANI,sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,2,7,0,10
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-03-01,0,1,4,19,34,3,61
TOLATA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
TRIGAL,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2009-03-01,4,54,102,176,427,51,814
URUBICHA,sospecha diagnostica,dengue clasico,2009-03-01,0,1,2,5,7,2,17
VACAS,sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,0,1,0,2
VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-03-01,0,4,2,10,16,6,38
VILLA MONTES,sospecha diagnostica,dengue clasico,2009-03-01,1,24,54,103,195,19,396
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,2,2,0,5
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-03-01,3,10,18,51,129,8,219
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2009-03-01,0,1,0,2,17,3,23
VILLAZON,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,3,0,3
WARNES,sospecha diagnostica,dengue clasico,2009-03-01,0,2,7,29,45,5,88
YACUIBA,sospecha diagnostica,dengue clasico,2009-03-01,0,34,82,276,597,126,1115
YAPACANI,sospecha diagnostica,dengue clasico,2009-03-01,0,0,2,0,1,0,3
ZUDAÑEZ,sospecha diagnostica,dengue clasico,2009-03-01,0,1,0,0,2,0,3
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2009-04-01,0,1,0,2,8,0,11
BERMEJO,sospecha diagnostica,dengue clasico,2009-04-01,0,1,2,18,32,1,54
BOYUIBE,sospecha diagnostica,dengue clasico,2009-04-01,0,1,4,7,10,1,23
BUENA VISTA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,4,7,2,13
CABEZAS,sospecha diagnostica,dengue clasico,2009-04-01,1,2,6,24,46,5,84
CAMIRI,sospecha diagnostica,dengue clasico,2009-04-01,4,11,19,40,62,19,155
CARANAVI,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,1,2,0,3
CARAPARI,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,2,4,0,6
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2009-04-01,0,1,4,6,11,1,23
CHARAGUA,sospecha diagnostica,dengue clasico,2009-04-01,0,1,8,16,24,5,54
CHIMORE,sospecha diagnostica,dengue clasico,2009-04-01,1,5,5,11,8,0,30
COBIJA,sospecha diagnostica,dengue clasico,2009-04-01,1,9,9,35,41,3,98
COCHABAMBA,sospecha diagnostica,dengue clasico,2009-04-01,1,6,0,14,59,7,87
COLOMI,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,1,0,1
COMARAPA,sospecha diagnostica,dengue clasico,2009-04-01,0,1,1,7,27,1,37
COTOCA,sospecha diagnostica,dengue clasico,2009-04-01,0,3,1,10,9,1,24
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-04-01,0,1,2,11,12,4,30
CUEVO,sospecha diagnostica,dengue clasico,2009-04-01,1,0,1,2,6,0,10
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2009-04-01,0,2,6,12,47,6,73
EL TORNO,sospecha diagnostica,dengue clasico,2009-04-01,0,2,3,14,29,3,51
ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,0,1,1
ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-04-01,0,0,1,6,18,2,27
GUANAY,sospecha diagnostica,dengue clasico,2009-04-01,0,0,2,1,2,0,5
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-04-01,1,4,4,30,29,19,87
GUTIERREZ,sospecha diagnostica,dengue clasico,2009-04-01,1,3,12,16,54,18,104
INGAVI (HUMAITA),sospecha diagnostica,dengue clasico,2009-04-01,0,0,2,0,1,0,3
LA GUARDIA,sospecha diagnostica,dengue clasico,2009-04-01,2,7,9,17,33,3,71
LA PAZ,sospecha diagnostica,dengue clasico,2009-04-01,0,1,1,1,8,2,13
LAGUNILLAS,sospecha diagnostica,dengue clasico,2009-04-01,2,2,0,15,19,9,47
MACHARETI,sospecha diagnostica,dengue clasico,2009-04-01,0,0,1,7,14,2,24
MAGDALENA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,2,0,2
MAIRANA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,1,10,1,12
MONTEAGUDO,sospecha diagnostica,dengue clasico,2009-04-01,3,13,13,17,28,3,77
MONTERO,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,10,13,3,26
NUEVO MANOA (NUEVA ESPERANZA),sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,1,7,0,8
OKINAWA,sospecha diagnostica,dengue clasico,2009-04-01,0,1,0,9,14,2,26
OMEREQUE,sospecha diagnostica,dengue clasico,2009-04-01,0,1,1,7,22,4,35
PADCAYA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,1,0,1
PADILLA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,2,0,2
PAILON,sospecha diagnostica,dengue clasico,2009-04-01,0,1,6,14,28,0,49
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-04-01,0,0,1,0,0,0,1
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2009-04-01,1,4,6,22,48,5,86
PORONGO,sospecha diagnostica,dengue clasico,2009-04-01,0,2,1,15,22,2,42
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-04-01,0,0,1,0,0,0,1
PORVENIR,sospecha diagnostica,dengue clasico,2009-04-01,2,2,5,2,15,0,26
POTOSI,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,2,0,2
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2009-04-01,0,1,0,1,4,1,7
PUERTO RICO,sospecha diagnostica,dengue clasico,2009-04-01,0,1,0,6,4,1,12
PUERTO SILES,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-04-01,4,11,16,15,23,10,79
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-04-01,0,5,6,5,24,0,40
QUIRUSILLAS,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,2,4,1,7
REYES,sospecha diagnostica,dengue clasico,2009-04-01,1,4,0,0,9,0,14
RIBERALTA,sospecha diagnostica,dengue clasico,2009-04-01,1,2,1,1,5,0,10
ROBORE,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,7,10,1,18
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-04-01,0,0,1,3,3,0,7
SACABA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,2,10,1,13
SAIPINA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,1,1,5,0,7
SAMAIPATA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,1,1,0,2
SAN ANDRES,sospecha diagnostica,dengue clasico,2009-04-01,1,4,4,2,2,0,13
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2009-04-01,0,1,1,6,7,0,15
SAN BORJA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,2,0,5,1,8
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-04-01,1,1,1,2,6,2,13
SAN CARLOS,sospecha diagnostica,dengue clasico,2009-04-01,0,1,0,2,1,1,5
SAN IGNACIO,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,1,1,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-04-01,0,5,11,17,37,4,74
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2009-04-01,0,0,2,6,11,0,19
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-04-01,0,1,7,8,16,7,39
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2009-04-01,0,1,1,0,0,0,2
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-04-01,11,15,11,18,97,4,156
SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2009-04-01,2,0,2,1,0,0,5
SAN MATIAS,sospecha diagnostica,dengue clasico,2009-04-01,0,2,0,1,1,1,5
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,1,1,0,2
SAN PEDRO,sospecha diagnostica,dengue clasico,2009-04-01,0,2,0,4,6,3,15
SAN RAFAEL,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,3,0,3
SAN RAMON,sospecha diagnostica,dengue clasico,2009-04-01,0,0,1,4,6,1,12
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-04-01,91,211,282,632,1328,181,2725
SANTA ROSA,sospecha diagnostica,dengue clasico,2009-04-01,0,2,0,0,0,0,2
SENA,sospecha diagnostica,dengue clasico,2009-04-01,3,1,1,3,5,0,13
SUCRE,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,1,3,0,4
TARIJA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,2,8,0,10
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-04-01,0,1,1,5,20,5,32
TRINIDAD,sospecha diagnostica,dengue clasico,2009-04-01,4,11,10,23,79,10,137
URUBICHA,sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,7,0,7
VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-04-01,0,2,1,1,4,0,8
VILLA MONTES,sospecha diagnostica,dengue clasico,2009-04-01,0,12,26,62,120,20,240
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2009-04-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-04-01,0,2,0,19,38,6,65
WARNES,sospecha diagnostica,dengue clasico,2009-04-01,0,2,1,0,9,0,12
YACUIBA,sospecha diagnostica,dengue clasico,2009-04-01,1,13,35,150,315,62,576
YAPACANI,sospecha diagnostica,dengue clasico,2009-04-01,1,1,3,7,9,2,23
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,1,0,1
BERMEJO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,4,17,2,23
BOYUIBE,sospecha diagnostica,dengue clasico,2009-05-01,0,2,1,4,2,1,10
BUENA VISTA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,1,1,3
CABEZAS,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,1,0,3
CAMIRI,sospecha diagnostica,dengue clasico,2009-05-01,0,2,8,11,7,2,30
CARANAVI,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,1,0,2
CARAPARI,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,1,0,3
CHARAGUA,sospecha diagnostica,dengue clasico,2009-05-01,0,3,2,10,9,2,26
CHIMORE,sospecha diagnostica,dengue clasico,2009-05-01,0,1,0,1,0,0,2
COBIJA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,2,6,23,0,31
COCHABAMBA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,3,10,1,14
COMARAPA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,3,6,0,9
COTOCA,sospecha diagnostica,dengue clasico,2009-05-01,0,2,0,4,9,0,15
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-05-01,0,0,3,13,11,0,27
CUEVO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,2,0,4
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,4,2,1,7
EL TORNO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,5,0,5
ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-05-01,0,0,1,0,1,1,3
EUREKA (SANTOS MERCADO),sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,1,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-05-01,1,1,0,7,6,5,20
GUTIERREZ,sospecha diagnostica,dengue clasico,2009-05-01,0,0,1,1,1,0,3
LA GUARDIA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,7,2,11
LAGUNILLAS,sospecha diagnostica,dengue clasico,2009-05-01,3,1,0,1,11,2,18
MACHARETI,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,6,1,7
MAIRANA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,2,0,3
MONTEAGUDO,sospecha diagnostica,dengue clasico,2009-05-01,0,3,0,1,2,0,6
MONTERO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,8,0,9
NUEVO MANOA (NUEVA ESPERANZA),sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,2,0,4
OKINAWA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,3,0,4
OMEREQUE,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,6,1,9
PAILON,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,6,0,8
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,3,0,3
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,0,0,1
PORONGO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,4,5,1,10
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-05-01,0,1,0,0,0,0,1
PORVENIR,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,5,1,8
POTOSI,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,0,0,1
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,2,0,3
PUERTO RICO,sospecha diagnostica,dengue clasico,2009-05-01,0,3,1,3,12,0,19
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-05-01,0,1,1,4,0,0,6
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-05-01,0,1,0,2,1,0,4
RIBERALTA,sospecha diagnostica,dengue clasico,2009-05-01,0,1,3,0,2,0,6
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,2,0,2
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,4,0,5
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-05-01,0,1,1,1,5,0,8
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,5,0,6
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-05-01,0,0,2,7,29,1,39
SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2009-05-01,1,0,0,0,0,0,1
SAN MATIAS,sospecha diagnostica,dengue clasico,2009-05-01,0,1,0,2,2,0,5
SAN PEDRO,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,3,0,3
SAN RAFAEL,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,2,0,2
SAN RAMON,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-05-01,23,79,87,183,440,63,875
SUCRE,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,1,1,0,2
TARIJA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,3,0,3
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,2,4,1,7
TRINIDAD,sospecha diagnostica,dengue clasico,2009-05-01,1,0,2,6,6,1,16
URUBICHA,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,1,1,2
VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,3,0,3
VILLA MONTES,sospecha diagnostica,dengue clasico,2009-05-01,0,2,15,16,35,2,70
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2009-05-01,0,1,0,1,1,0,3
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-05-01,0,1,2,13,15,2,33
WARNES,sospecha diagnostica,dengue clasico,2009-05-01,0,0,0,0,2,0,2
YACUIBA,sospecha diagnostica,dengue clasico,2009-05-01,2,2,11,49,106,15,185
BERMEJO,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,3,5,0,8
CAMIRI,sospecha diagnostica,dengue clasico,2009-06-01,0,1,1,0,1,0,3
CHARAGUA,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,1,2,0,3
COBIJA,sospecha diagnostica,dengue clasico,2009-06-01,0,2,4,9,12,0,27
COCHABAMBA,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,2,1,0,3
COTOCA,sospecha diagnostica,dengue clasico,2009-06-01,0,1,0,0,1,0,2
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,3,2,1,6
EL TORNO,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-06-01,0,0,1,0,4,0,5
GUTIERREZ,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
MACHARETI,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,2,1,0,3
PAILON,sospecha diagnostica,dengue clasico,2009-06-01,0,0,1,1,0,0,2
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,2,0,0,2
PORVENIR,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
PUERTO RICO,sospecha diagnostica,dengue clasico,2009-06-01,0,4,1,2,0,0,7
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,1,0,1,2
RIBERALTA,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-06-01,0,1,0,0,0,0,1
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,1,1,0,2
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,1,4,0,5
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-06-01,9,27,20,39,130,14,239
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,3,1,1,5
VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,2,0,2
VILLA MONTES,sospecha diagnostica,dengue clasico,2009-06-01,0,0,0,0,3,0,3
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-06-01,0,0,1,1,5,0,7
YACUIBA,sospecha diagnostica,dengue clasico,2009-06-01,0,0,1,3,13,5,22
BERMEJO,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,2,0,2
COBIJA,sospecha diagnostica,dengue clasico,2009-07-01,0,1,1,2,6,0,10
COCHABAMBA,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,0,1,1
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,2,0,2
EL TORNO,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,1,0,1
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,1,2,0,3
MONTERO,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,1,6,0,7
PAILON,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,2,0,2
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,2,0,0,2
PORVENIR,sospecha diagnostica,dengue clasico,2009-07-01,0,1,0,0,1,0,2
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,1,1,0,2
RIBERALTA,sospecha diagnostica,dengue clasico,2009-07-01,0,1,1,0,2,0,4
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-07-01,0,0,1,1,0,0,2
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,0,1,1
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2009-07-01,0,0,0,0,2,0,2
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-07-01,0,1,0,0,6,0,7
SAN PEDRO,sospecha diagnostica,dengue clasico,2009-07-01,0,1,2,2,0,0,5
