municipality,group,variable,month,Cantidad,TOTAL
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
CHUMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
CKOCHAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,8,8
CLIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,11,11
COBIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,30,30
COCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
COCHABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,447,447
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,51,51
COLOMI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
COMANCHE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
CORIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
CORO CORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
COROICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,9,9
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,32,32
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,411,411
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,12,12
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,9,9
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,27,27
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,47,47
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
EXALTACION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,15,15
FILADELFIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
GUANAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
GUAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,45,45
HUANUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,12,12
HUAYLLAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
HUMANATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
ICHOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
INQUISIVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
IXIAMAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
LA ASUNTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,20,20
LA GUARDIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,73,73
LA PAZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,286,286
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
LAJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
LLALLAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,63,63
LORETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
LURIBAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
MACHARETI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
MAIRANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,11,11
MALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
MECAPACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
MINEROS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
MIZQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,39,39
MOJOCOYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,50,50
MONTERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,41,41
MORO MORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
OCURI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
OKINAWA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,9,9
OMEREQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
ORURO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,164,164
PADCAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
PADILLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,18,18
PAILON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,15,15
PALCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,10,10
PAMPA AULLAGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
PAZÑA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
PELECHUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
POCOATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,8,8
POCONA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
POJO (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
POROMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
PORTACHUELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,23,23
PORVENIR,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
POTOSI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,173,173
PUCARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
PUCARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,8,8
PUERTO GONZALO MORENO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
PUERTO RICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,10,10
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,153,153
PUNA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
QUIABAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,123,123
QUIME,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,9,9
RAVELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
RIBERALTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,183,183
ROBORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
SABAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
SACABA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,95,95
SACACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,15,15
SAIPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,8,8
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
SAMAIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
SAN AGUSTIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
SAN ANDRES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,11,11
SAN BENITO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,11,11
SAN BORJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,23,23
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
SAN CARLOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,26,26
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,18,18
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,27,27
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,10,10
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,9,9
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
SAN JULIAN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,12,12
SAN LORENZO(PND),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
SAN LUCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
SAN MATIAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,12,12
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
SAN PABLO DE LIPEZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
SAN PEDRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
SANTA ANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,13,13
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2029,2029
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
SANTIAGO DE HUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
SANTIVAÑES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
SANTUARIO DE QUILLACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
SENA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
SHINAOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,14,14
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
SICAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
SIPE SIPE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,40,40
SOPACHUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
SORACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
SORATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,13,13
SUCRE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,76,76
TACACOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,11,11
TACOBAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
TACOPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
TAPACARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
TARABUCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
TARATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
TARIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,148,148
TEOPONTE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
TIAWANACU,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
TINGUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
TIPUANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,22,22
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,16,16
TOLATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
TOLEDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
TOMAVE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
TOMINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
TORO TORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,5,5
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,51,51
TRINIDAD,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,258,258
TUPIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,18,18
UNCIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
UYUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,16,16
VACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,4,4
VIACHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,42,42
VILLA MONTES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,27,27
VILLA RIVERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,9,9
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,107,107
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,3,3
VILLAZON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,21,21
VINTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,14,14
WARNES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,102,102
YACO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,6,6
YACUIBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,52,52
YAMPARAEZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,7,7
YOTALA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
YUNCHARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,2,2
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-04-01,1,1
ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,15,15
ACHOCALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,4,4
AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,52,52
ALALAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
ANTEQUERA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,11,11
ARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,4,4
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,80,80
ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,28,28
BATALLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,5,5
BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,30,30
BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,6,6
CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,27,27
CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,23,23
CAQUIAVIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,15,15
CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,18,18
CARIPUYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,8,8
CHALLAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,9,9
CHAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CHARAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,14,14
CHAYANTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
CHIMORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,64,64
CHOQUE COTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CHUMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CLIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,13,13
COBIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,31,31
COCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
COCHABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,399,399
COIPASA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,46,46
COLOMI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,9,9
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
COLQUENCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
COPACABANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
CORIPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CORO CORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
COROICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,14,14
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,11,11
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,20,20
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
CUEVO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
CULPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
DESAGUADERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,389,389
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,29,29
ENTRE RIOS TRJ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,35,35
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
EXALTACION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
GUANAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
GUAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,43,43
GUTIERREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
HUACHACALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
HUANUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,11,11
HUAYLLAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
INCAHUASI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,11,11
INQUISIVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,4,4
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
IXIAMAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,1,1
LA ASUNTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,7,7
LA GUARDIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,81,81
LA PAZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,260,260
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
LAJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,3,3
LLALLAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,66,66
LURIBAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,5,5
MACHARETI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
MAGDALENA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,4,4
MAIRANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,11,11
MECAPACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,4,4
MINEROS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
MIZQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,44,44
MOCOMOCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-05-01,2,2
