municipality,group,variable,month,Cantidad,TOTAL
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-07-01,8,8
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-07-01,10,10
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-07-01,3,3
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-07-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-07-01,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-07-01,2,2
ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,2,2
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
BATALLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,4,4
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,17,17
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,2,2
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,9,9
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,17,17
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
FILADELFIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,10,10
ICLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,2,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,33,33
LURIBAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
MECAPACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,2,2
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,7,7
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,14,14
POROMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,15,15
PRESTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,3,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,89,89
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,11,11
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,14,14
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,8,8
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
WALDO BALLIVIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-08-01,1,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,2,2
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,5,5
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,6,6
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,16,16
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,3,3
CURVA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,22,22
EL PUENTE(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
EL TORNO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,2,2
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,58,58
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,2,2
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,13,13
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,33,33
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,30,30
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,3,3
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,10,10
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,97,97
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,6,6
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,15,15
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,2,2
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,2,2
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-09-01,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,5,5
BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,9,9
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,6,6
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,15,15
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,2,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,28,28
INGAVI (HUMAITA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,2,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,53,53
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
MECAPACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,4,4
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,4,4
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,14,14
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,27,27
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,4,4
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,2,2
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,72,72
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,6,6
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,3,3
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,14,14
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
VILLA SERRANO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,2,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
WALDO BALLIVIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-10-01,1,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,2,2
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,3,3
CARACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,2,2
CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,2,2
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,3,3
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,24,24
COLOMI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,40,40
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
GUAQUI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,3,3
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,59,59
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,5,5
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,5,5
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,4,4
OKINAWA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,15,15
PORTACHUELO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,2,2
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,27,27
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,8,8
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,2,2
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,7,7
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,70,70
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,2,2
TAPACARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,3,3
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,5,5
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,5,5
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
WALDO BALLIVIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-11-01,1,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,5,5
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,2,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,2,2
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,4,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,20,20
COLOMI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
CORIPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
COROICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,2,2
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,33,33
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,54,54
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,5,5
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,9,9
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,13,13
PAILON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
POSTRER VALLE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,2,2
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,31,31
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,3,3
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,3,3
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,2,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,3,3
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,82,82
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,6,6
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,9,9
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,7,7
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,5,5
WALDO BALLIVIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-12-01,1,1
