municipality,group,variable,month,Cantidad,TOTAL-M
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,50,50
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,6,6
TACACOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,4,4
TARVITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,9,9
TUPIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-09-01,1,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
APOLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,18,18
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,22,22
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,2,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,5,5
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,2,2
OCURI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
OKINAWA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,21,21
PADCAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
PAMPA GRANDE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,2,2
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,5,5
PUERTO RICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,12,12
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
SACACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,2,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,35,35
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,9,9
TARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,5,5
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,11,11
TUPIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-10-01,1,1
BATALLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,2,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,2,2
CHOQUE COTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,22,22
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
COLQUIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,2,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,19,19
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,13,13
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,4,4
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,5,5
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,21,21
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,10,10
PUCARANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,9,9
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
SAN ANDRES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,2,2
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,7,7
SAN LORENZO(PND),salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,9,9
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,48,48
SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,6,6
TACOPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
TAPACARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,10,10
TINGUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,7,7
UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
VILA VILA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-11-01,1,1
ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,2,2
ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,2,2
CARACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,2,2
COLQUIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,27,27
ICHOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,16,16
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,2,2
MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,3,3
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,15,15
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,4,4
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
QUIME,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,3,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,2,2
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,6,6
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,4,4
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,4,4
TUPIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,2,2
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,2,2
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2005-12-01,3,3
