municipality,group,variable,month,Cantidad,TOTAL-M
TOTORA(ORR),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,2,2
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,340,340
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,11,11
UYUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,29,29
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,1,1
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,8,8
VIACHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,4,4
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,51,51
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,5,5
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,1,1
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,21,21
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,3,3
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,91,91
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,25,25
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,4,4
YOTALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,2,2
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-03-01,4,4
ACACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,16,16
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,8,8
ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
ANZALDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
ARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,18,18
ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,14,14
AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,10,10
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,10,10
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,14,14
BOYUIBE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,85,85
CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,34,34
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,13,13
CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,21,21
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,17,17
CARIPUYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,51,51
CHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,10,10
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,19,19
CHAYANTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
CHIMORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,67,67
CHIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,8,8
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,11,11
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,37,37
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,397,397
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,19,19
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
COLQUECHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,8,8
CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,18,18
CUEVO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,5,5
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,374,374
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,17,17
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,36,36
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,28,28
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,73,73
GUTIERREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,9,9
ICHOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
ICLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,7,7
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,12,12
INGAVI (HUMAITA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,51,51
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,116,116
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,51,51
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,5,5
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
MAPIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,48,48
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,45,45
MOJOCOYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,18,18
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,122,122
MORO MORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,36,36
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,7,7
OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,11,11
ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,161,161
PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,5,5
PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,39,39
PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
PAPEL PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
PAZÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
POCONA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,13,13
POOPO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
POROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
PORTACHUELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,34,34
PORVENIR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,90,90
PUCARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,11,11
PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
PUERTO GONZALO MORENO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
PUERTO RICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,5,5
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,130,130
PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
PUNATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,7,7
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,15,15
RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,13,13
REYES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,10,10
RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,80,80
ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,10,10
SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,12,12
SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,8,8
SAN BENITO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,20,20
SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,10,10
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,118,118
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,5,5
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,7,7
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,12,12
SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,11,11
SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,16,16
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,7,7
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
SAN PEDRO(PND),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,4,4
SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,9,9
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1314,1314
SANTA ROSA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,17,17
SANTIAGO DE HUARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,11,11
SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,38,38
SOPACHUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
SORACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,15,15
SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,82,82
TACACOMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
TARACO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
TARIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,116,116
TARVITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,8,8
TEOPONTE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,26,26
TIPUANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,20,20
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,11,11
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,44,44
TITO YUPANQUI (PARQUIPUJIO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,15,15
TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,256,256
TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,22,22
UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
URIONDO (A. CONCEPCION),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
UYUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
VACAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,9,9
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
VILA VILA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,36,36
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,6,6
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,18,18
VINTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,11,11
VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,86,86
YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,28,28
YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,2,2
YOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,3,3
YUNCHARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-04-01,1,1
ACACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,6,6
ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,45,45
AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,8,8
ALALAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
ARBIETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,26,26
ATOCHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,24,24
AYATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,4,4
BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,5,5
BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,5,5
BUENA VISTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,17,17
CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,3,3
"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,3,3
CAJUATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,3,3
CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,37,37
CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,7,7
CARACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,15,15
CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,26,26
CARIPUYO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,59,59
CHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,8,8
CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,24,24
CHARAÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
CHAYANTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
CHIMORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,50,50
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,2,2
CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,12,12
COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,30,30
COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,340,340
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,10,10
COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,5,5
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,2,2
COLQUECHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
CONCEPCION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,46,46
CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,5,5
COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,5,5
CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
COTAGAITA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,23,23
CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,3,3
EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,331,331
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,13,13
EL VILLAR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,15,15
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
EUREKA (SANTOS MERCADO),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,7,7
FILADELFIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,2,2
GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,6,6
GUAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,2,2
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,67,67
HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,5,5
HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,7,7
INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,23,23
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,39,39
LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,35,35
LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,154,154
LAS CARRERAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,1,1
LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,42,42
LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,2,2
LURIBAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,2,2
MACHACAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,8,8
MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,3,3
MAPIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,3,3
MINEROS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,60,60
MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,24,24
MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,3,3
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,11,11
MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,115,115
MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,18,18
OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2005-05-01,6,6
