municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,0,1,1,1,1,2
SAN PABLO DE LIPEZ,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,0,1,1,1,1,2
SAN RAFAEL,mortalidad institucional,muerte menor de 1 ano,2007-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2007-07-01,5,2,1,1,6,3,9
SANTA ROSA,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2007-07-01,3,6,0,1,3,7,10
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2007-07-01,1,0,0,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 1 ano,2007-07-01,2,0,0,0,2,0,2
UNCIA,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,0,0,1,0,1,1
YACO,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2007-07-01,0,1,0,1,0,2,2
APOLO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,2,1,2,1,3
AYATA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
BELEN DE ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
BERMEJO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,1,0,0,0,1,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,2,0,0,1,2,1,3
CARAPARI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
CHAQUI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,3,7,0,0,3,7,10
"COLCHA ""K""",mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,3,0,3,3
COLOMI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
COMARAPA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
COPACABANA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,1,1,1,2
CORQUE,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
CUEVO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,11,11,2,1,13,12,25
EL TORNO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,1,0,0,0,1,0,1
EL VILLAR,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
HUACAYA (VILLA DE HUACAYA),mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
ICHOCA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2007-08-01,19,18,0,1,19,19,38
MOJOCOYA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,1,0,0,0,1,1
OCURI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,6,4,0,0,6,4,10
PADILLA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,1,0,0,0,1,1
PASORAPA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,1,1,2,0,3,1,4
PRESTO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
SABAYA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2007-08-01,3,2,0,1,3,3,6
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,4,9,0,0,4,9,13
SUCRE,mortalidad institucional,muerte menor de 1 ano,2007-08-01,3,7,0,0,3,7,10
TARATA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,1,1,1,0,2,1,3
TOMINA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,1,0,0,0,1,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2007-08-01,1,0,0,0,1,0,1
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2007-08-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,muerte menor de 1 ano,2007-08-01,1,0,0,0,1,0,1
ATOCHA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,1,0,0,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2007-09-01,1,0,1,1,2,1,3
CAPINOTA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,2,3,0,1,2,4,6
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,8,3,2,0,10,3,13
EUCALIPTUS,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,muerte menor de 1 ano,2007-09-01,1,0,0,0,1,0,1
HUACARETA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2007-09-01,17,11,1,0,18,11,29
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
MINEROS,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,1,0,0,0,1,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,5,1,0,0,5,1,6
POTOSI,mortalidad institucional,muerte menor de 1 ano,2007-09-01,2,3,0,0,2,3,5
PRESTO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,1,1,1,1,2,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,4,2,0,0,4,2,6
SANTA ROSA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,0,1,0,1,1
SAPAHAQUI,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2007-09-01,1,5,0,0,1,5,6
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,2,0,2,0,2
TARIJA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,1,1,1,0,2,1,3
TARVITA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,1,0,1,0,2,0,2
TOMAVE,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
TOTORA(ORR),mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,1,0,0,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
VILA VILA,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,1,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,0,1,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte menor de 1 ano,2007-09-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
AYO AYO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,0,1,0,1,1
BELEN DE URMIRI,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte menor de 1 ano,2007-10-01,1,0,0,0,1,0,1
COBIJA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,3,4,1,1,4,5,9
COLLANA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,2,0,2,0,2
COPACABANA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,1,0,1,0,2,2
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,7,5,1,2,8,7,15
GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2007-10-01,2,0,0,0,2,0,2
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2007-10-01,17,14,2,2,19,16,35
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,1,1,0,1,1,2
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,7,1,0,0,7,1,8
POTOSI,mortalidad institucional,muerte menor de 1 ano,2007-10-01,6,2,0,0,6,2,8
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,1,1,1,2
RAVELO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,0,2,0,2,2
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,1,1,0,0,1,1,2
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,2,1,2,1,3
SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,1,3,0,1,1,4,5
SUCRE,mortalidad institucional,muerte menor de 1 ano,2007-10-01,5,6,0,0,5,6,11
TARIJA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,2,0,0,0,2,0,2
TARVITA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2007-10-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2007-10-01,1,0,0,0,1,0,1
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2007-10-01,0,0,0,1,0,1,1
CALACOTO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte menor de 1 ano,2007-11-01,1,0,0,0,1,0,1
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,2,0,0,1,2,1,3
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,3,0,1,0,4,4
COLLANA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
COLPA BELGICA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,10,4,1,0,11,4,15
HUACARETA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2007-11-01,10,13,0,1,10,14,24
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,2,0,2,0,2
MONTERO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,6,1,0,1,6,2,8
PAZÑA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2007-11-01,1,1,0,0,1,1,2
PRESTO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,0,1,0,1
PUERTO PEREZ,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
PUNA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,1,1,1,2
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,1,0,0,0,1,0,1
ROBORE,mortalidad institucional,muerte menor de 1 ano,2007-11-01,1,0,0,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
SAN MATIAS,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,3,1,0,1,3,4
SUCRE,mortalidad institucional,muerte menor de 1 ano,2007-11-01,2,7,0,1,2,8,10
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,1,1,0,0,1,1,2
TOMINA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,1,0,0,0,1,1
VILA VILA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2007-11-01,1,0,0,0,1,0,1
WARNES,mortalidad institucional,muerte menor de 1 ano,2007-11-01,0,1,0,0,0,1,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2007-11-01,1,0,0,0,1,0,1
ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,0,1,0,1
AYO AYO,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,4,4,0,0,4,4,8
COLLANA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
COLOMI,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,1,1,1,2
CORO CORO,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2007-12-01,10,2,3,0,13,2,15
ENTRE RIOS,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
GUANAY,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
IXIAMAS,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2007-12-01,14,10,1,0,15,10,25
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,1,0,4,0,5,0,5
MONTERO,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2007-12-01,1,5,0,0,1,5,6
POCOATA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2007-12-01,2,1,2,0,4,1,5
QUIRUSILLAS,mortalidad institucional,muerte menor de 1 ano,2007-12-01,1,0,0,0,1,0,1
RURRENABAQUE,mortalidad institucional,muerte menor de 1 ano,2007-12-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,2,0,2,2
SAN IGNACIO,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2007-12-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,2,0,1,0,3,3
SUCRE,mortalidad institucional,muerte menor de 1 ano,2007-12-01,5,5,0,0,5,5,10
TAPACARI,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,1,2,1,0,2,2,4
TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,1,0,1,0,1
VILA VILA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,1,0,0,0,1,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,1,0,1,0,2,2
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2007-12-01,0,0,0,1,0,1,1
