municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
SABAYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-08-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-08-01,3,3,1,1,4,4,8
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-08-01,2,0,0,0,2,0,2
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-08-01,3,7,0,0,3,7,10
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-08-01,1,3,1,0,2,3,5
UYUNI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-08-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,0,2,0,2,2
ANZALDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,1,1,1,2
CAMARGO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,0,2,0,2,2
CAPINOTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,1,0,0,0,1,0,1
COTAGAITA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,2,0,2,0,2
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,8,3,1,1,9,4,13
HUACARETA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,16,12,2,0,18,12,30
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,3,3,0,0,3,3,6
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
PUERTO GONZALO MORENO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,1,2,0,2,1,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,3,0,1,0,4,4
SAPAHAQUI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,1,8,0,0,1,8,9
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-09-01,1,3,2,0,3,3,6
AYO AYO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,2,1,0,0,2,1,3
COLLANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,2,0,2,0,2
COROICO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,0,1,0,1,1
CORQUE,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,1,1,1,1,2,3
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,7,6,1,2,8,8,16
LA GUARDIA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,16,15,1,1,17,16,33
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,0,1,0,1
MOROCHATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,6,3,1,0,7,3,10
PUERTO VILLARROEL,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,0,1,0,1,1
PUNATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,1,2,0,2,1,3
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,0,1,0,1
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,1,1,0,0,1,1,2
SAN JAVIER(BNI),mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,2,2,2,2,4
SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,1,0,0,0,1,0,1
SANTIAGO DE CALLAPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,5,6,0,0,5,6,11
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,3,0,0,0,3,0,3
TARVITA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,1,0,1,0,2,0,2
VILA VILA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,0,1,0,1,0,1
VILLAZON,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-10-01,0,1,0,0,0,1,1
ANCORAIMES,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
ARQUE,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
BELEN DE ANDAMARCA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,2,0,2,0,2
CAMIRI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,1,0,0,0,1,0,1
COBIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,1,0,1,2,2,2,4
COLLANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,0,1,0,1,1
COLOMI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,1,1,1,2
COLQUENCHA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,11,5,2,1,13,6,19
HUACARETA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,11,11,0,1,11,12,23
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,2,0,2,0,2
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,2,1,0,0,2,1,3
PUERTO GONZALO MORENO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,1,0,0,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
SAN JAVIER(STC),mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,2,1,2,1,3
SAN PEDRO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,2,1,0,0,2,1,3
SORATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,2,7,0,1,2,8,10
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,2,1,0,0,2,1,3
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-11-01,0,0,0,1,0,1,1
ATOCHA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,1,0,0,1,1,2
AYO AYO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,0,2,0,2,0,2
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,2,0,0,0,2,2
CHACARILLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,3,1,0,1,3,2,5
CONCEPCION,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,10,1,3,0,13,1,14
HUACARETA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,0,0,0,1,0,1
IXIAMAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,0,0,2,0,2,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,14,10,1,0,15,10,25
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,1,0,1,0,2,2
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,1,0,0,1,1,2
PUNATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,0,0,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,2,1,0,2,2,4
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,7,6,0,0,7,6,13
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,1,0,0,0,1,1
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,3,1,0,1,3,4
TIRAQUE (CBBA),mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,1,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2007-12-01,0,1,0,0,0,1,1
