municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,8,5,8,5,13
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,1,5,1,5,2,7
CHIMORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,2,0,0,0,2,2
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,41,29,1,1,42,30,72
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,2,0,2,2
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,0,2,0,2
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,3,3,3,3,6
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,2,2,2,4
COLQUIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,1,2,0,2,1,3
COMANCHE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,1,1,1,2
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,2,2,2,4
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,0,0,1,0,1
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,2,0,2,2
CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,0,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,3,2,1,5,4,7,11
EL VILLAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,1,1,0,2,1,3
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,0,0,1,0,1
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,5,1,5,1,6
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,3,0,3,0,3
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,1,1,2,1,3
JESUS DE MACHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,98,101,7,18,105,119,224
LAS CARRERAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,1,3,2,3,3,6
LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,2,0,2,2
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,1,0,2,0,2
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,3,0,3,3
MOJOCOYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,2,1,3,1,4
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,1,4,3,4,4,8
MORO MORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,3,1,3,1,4
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,18,18,6,2,24,20,44
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,0,0,1,0,1
PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,1,1,1,2
POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
POSTRER VALLE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,17,7,1,5,18,12,30
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,3,3,3,3,6
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,5,3,5,3,8
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,3,7,3,7,10
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,2,2,2,3,4,7
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,0,2,1,2,3
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,4,0,3,3,7,3,10
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,4,7,4,7,11
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,9,3,10,3,13
SABAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,5,9,5,9,14
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,1,1,1,2
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,3,1,3,1,4
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,6,2,6,2,8
SAN MATIAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,0,0,1,0,1
SAN PEDRO DE CURAHUARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,14,15,1,2,15,17,32
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,1,2,1,3
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,2,1,2,3
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,15,24,5,1,20,25,45
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,3,1,3,1,4
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,1,1,1,2
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,28,16,5,2,33,18,51
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,0,2,0,2
TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,9,6,2,4,11,10,21
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,2,2,2,4
UMALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,4,0,4,0,4
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,2,1,2,1,4,5
VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,1,2,1,3
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,1,0,2,0,2
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,1,1,1,1,2,3
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,2,0,0,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,1,0,2,1,3,4
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,3,2,3,5
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,1,0,0,0,1,0,1
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,0,1,0,1,1
YANACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-03-01,0,0,2,0,2,0,2
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,2,1,3,1,4
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,0,0,1,0,1
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,2,0,2,2
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,8,3,8,3,11
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,2,1,2,3
CAJUATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,3,0,3,3
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,4,1,0,0,4,1,5
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,2,0,2,2
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,2,0,3,0,5,0,5
CHACARILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,5,3,5,3,8
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,2,1,3,1,4
CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,1,0,0,1,1,2
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,6,6,0,1,6,7,13
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,35,26,2,4,37,30,67
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,3,4,3,4,7
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,0,2,0,2
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,1,2,1,3
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,5,3,5,3,8
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,1,1,2,1,3,4
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,0,2,0,2
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,2,3,5,2,7,5,12
EL CHORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
EL VILLAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,0,2,0,2
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,3,0,3,0,3
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,1,2,1,3
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,0,2,0,2
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
INQUISIVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,0,1,1,1,2
LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,0,0,1,0,1
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,82,84,8,8,90,92,182
LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,1,0,0,1,1,2
LICOMA PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,1,2,4,2,5,7
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,3,1,3,1,4
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,2,0,2,0,4,4
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,3,1,3,1,4
OMEREQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,1,2,1,3
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,19,17,3,3,22,20,42
PAILON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
POSTRER VALLE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,1,2,1,3
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,6,7,1,2,7,9,16
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,2,2,2,4
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,4,5,4,5,9
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,2,0,1,0,3,0,3
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
PUERTO PEREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,1,1,2,1,3
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,0,2,0,2
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,1,4,3,5,4,9
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,1,7,8,7,9,16
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,3,4,2,0,5,4,9
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,1,0,0,1,1,2
SABAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,1,1,1,2
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,2,7,3,7,10
SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,3,1,0,1,3,4
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,1,2,2,2,4
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,4,2,4,6
SAN MATIAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,3,0,0,1,3,1,4
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,1,0,2,0,2
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,13,26,2,1,15,27,42
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,0,0,1,0,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,0,1,1,1,2
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,8,20,6,4,14,24,38
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,1,2,2,2,4
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,2,0,2,2
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,10,10,1,0,11,10,21
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,3,0,3,0,3
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,10,7,0,1,10,8,18
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,1,0,0,1,1,2
TURCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,2,1,0,0,2,1,3
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,0,2,0,2,2
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,3,1,0,0,3,1,4
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,1,0,1,0,1
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,4,0,0,0,4,4
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,1,0,0,0,1,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,6,3,2,2,8,5,13
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-04-01,0,0,2,0,2,0,2
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,0,2,0,2
ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,5,2,5,2,7
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
ARBIETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,2,0,2,0,2
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,1,0,0,0,1,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,4,0,4,0,4
BOYUIBE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,2,0,2,2
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,2,0,0,1,2,3
CARACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,2,2,7,2,9,4,13
CARIPUYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,1,4,3,4,4,8
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,0,2,1,2,3
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,8,7,0,0,8,7,15
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,41,44,2,5,43,49,92
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,0,5,4,6,4,10
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,3,1,3,1,4
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,2,1,2,3
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,1,1,0,0,1,1,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,1,0,0,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,0,1,0,1,1
DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,7,5,6,4,13,9,22
EL PUENTE(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-05-01,0,0,1,0,1,0,1
