municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,0,2,0,2
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,2,0,1,0,3,0,3
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,0,1,1,1,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,3,2,0,2,3,5
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,1,0,2,0,2
LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,0,2,0,2
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,2,2,2,4
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,105,72,9,10,114,82,196
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,5,3,5,4,9
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,3,0,3,3
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,2,4,0,4,2,6
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,2,1,3,4,5,5,10
MOROCHATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,20,23,5,1,25,24,49
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,0,0,1,1
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,2,1,2,3
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,4,0,4,0,4
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,5,1,5,1,6
POCONA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,1,2,1,3
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,14,13,0,0,14,13,27
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,1,0,2,0,2
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,3,1,3,1,4
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,2,0,2,2
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,3,2,3,2,5
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,3,1,3,2,5
PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,1,0,1,1,2
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,3,1,3,1,4
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,1,0,2,0,2
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,4,1,5,1,6
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,3,4,4,4,8
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,8,3,8,1,16,4,20
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,2,0,2,2
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,4,5,5,5,10
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,0,2,0,2
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,0,2,0,2
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,1,0,2,2
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,4,3,0,1,4,4,8
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,2,2,2,4
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,5,2,5,7
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,2,1,2,2,4
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,16,9,1,0,17,9,26
SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,2,0,2,2
SANTUARIO DE QUILLACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,3,1,3,4
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,1,1,1,2
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,19,15,3,4,22,19,41
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,5,0,5,0,5
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,13,15,4,3,17,18,35
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,3,2,3,5
TEOPONTE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,2,0,2,0,2
TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,0,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,1,1,1,2
TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,6,7,6,3,12,10,22
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,1,1,1,2,2,4
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,2,1,0,0,2,1,3
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,7,3,7,3,10
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,0,0,1,1
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,3,0,0,1,3,4
VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,1,0,0,1,1,2
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,2,0,0,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,1,1,2,1,3
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,0,1,2,2,2,4
VINTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,1,1,1,1,2
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,1,0,2,0,3,3
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,3,1,2,0,5,1,6
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,1,1,1,0,2,1,3
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-03-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,1,2,1,3
AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,2,0,2,2
ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,2,0,2,2
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,3,3,3,3,6
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,0,2,0,2
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,3,2,1,0,4,2,6
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,4,1,5,1,6
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,1,4,2,4,6
CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
CHIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,39,27,4,4,43,31,74
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,2,2,2,4
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,1,0,2,0,2
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,2,0,11,6,13,6,19
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,1,3,0,3,1,4
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,0,2,0,2
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,2,2,3,2,5
INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,1,1,1,1,2,3
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,2,0,2,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,88,85,6,10,94,95,189
LAS CARRERAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,3,0,0,1,3,4
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,2,0,2,2
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,3,0,3,3
MOJOCOYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,3,1,3,1,4
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,5,1,6,1,7
MOROCHATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,3,0,3,3
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,16,19,2,0,18,19,37
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,15,10,0,1,15,11,26
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,1,2,1,3
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,0,2,0,2
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,2,0,2,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,1,5,1,5,2,7
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,1,0,2,0,2
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,5,2,2,2,7,4,11
ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,2,0,3,0,3
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,4,9,5,9,14
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,0,2,0,2
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,1,0,2,0,2
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,1,1,2,1,3
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,1,1,2,1,3
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,2,0,2,3,4,3,7
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,18,5,0,0,18,5,23
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,0,2,0,2
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,30,21,3,1,33,22,55
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,2,1,2,3
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,11,14,1,2,12,16,28
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,2,0,2,0,2
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
TOMAVE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,2,1,2,3
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,4,6,1,3,5,9,14
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,2,0,2,2
TURCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,0,1,0,1,1
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,5,1,5,1,6
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,1,1,1,2
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,3,0,0,0,3,0,3
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,2,1,0,0,2,1,3
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,2,0,0,1,2,3
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,1,0,0,0,1,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,5,5,5,0,10,5,15
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,1,0,0,0,1,0,1
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-04-01,0,0,1,2,1,2,3
ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,2,1,2,3
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,1,2,1,3
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,1,0,0,1,1,2
AUCAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,1,1,1,2
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,0,0,0,1,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,4,4,4,4,8
BOLIVAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,0,2,0,2
CABEZAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,1,2,1,3
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,3,1,1,0,4,1,5
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,7,2,3,3,10,5,15
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,4,3,4,3,7
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,1,1,1,2
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,0,0,0,1,1
CHIMORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,1,0,0,1,1,2
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,0,0,1,0,1
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,4,1,2,1,6,2,8
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,42,24,4,5,46,29,75
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,3,0,3,0,3
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,2,5,3,5,8
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,0,0,0,1,1
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,1,1,0,1,1,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,1,1,2,1,3
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,0,1,0,1
CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,1,2,1,2,3
CURVA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,8,8,5,9,13,17,30
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,1,2,1,3
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,3,0,3,0,3
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,4,0,4,4
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,1,0,0,1,1,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,1,0,1,4,2,4,6
HUAYLLAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,2,0,2,0,2
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
IXIAMAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-05-01,0,0,0,1,0,1,1
