municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
OCURI,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,2,0,2,2
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,1,2,1,0,2,2,4
POCONA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-07-01,2,5,0,0,2,5,7
PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,0,1,0,1
PUNA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,2,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,2,1,0,1,2,2,4
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,2,2,2,2,4
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,1,1,0,0,1,1,2
SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,2,0,2,0,2
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-07-01,4,3,0,0,4,3,7
TACOPAYA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,1,2,0,2,1,3
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,1,2,0,0,1,2,3
TARVITA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,1,0,1,1
TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,1,0,0,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,0,1,0,1
VIACHA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,1,0,1,1
VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,1,0,0,0,1,0,1
BATALLAS,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,1,1,1,1,2
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,1,1,2,1,3,4
CALACOTO,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,1,0,0,0,1,1
CARIPUYO,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,5,8,0,0,5,8,13
COPACABANA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,1,0,1,0,2,2
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-08-01,5,3,2,2,7,5,12
HUACARETA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-08-01,16,18,1,1,17,19,36
PATACAMAYA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
POROMA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-08-01,1,4,0,0,1,4,5
PUNA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-08-01,2,0,0,2,2,2,4
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,3,5,0,0,3,5,8
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-08-01,6,4,1,1,7,5,12
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,1,0,0,0,1,0,1
TARVITA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,2,0,2,0,2
TINGUIPAYA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,1,0,0,0,1,0,1
TOTORA(CBBA),mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
UMALA,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,1,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
VALLEGRANDE,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,1,0,1,0,1
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2006-08-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2006-09-01,1,0,2,3,3,3,6
CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,1,1,1,2
CAPINOTA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,3,1,1,0,4,1,5
COMARAPA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,2,0,2,2
CURAHUARA DE CARANGAS,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,5,6,0,0,5,6,11
HUANUNI,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,1,0,1,1
ICLA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-09-01,19,12,3,1,22,13,35
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,1,0,1,1
MAGDALENA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,1,1,0,0,1,1,2
MONTERO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,1,0,0,0,1,1
OCURI,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,3,0,0,0,3,3
PADILLA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,1,0,0,0,1,0,1
PALOS BLANCOS,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-09-01,7,4,2,0,9,4,13
PUERTO PEREZ,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
RAVELO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,1,1,1,2
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,1,1,3,1,4,5
SACABA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,2,0,2,0,2
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,1,1,0,0,1,1,2
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,1,1,1,2
SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,3,2,0,0,3,2,5
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-09-01,3,4,1,0,4,4,8
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,0,1,0,1,1
YOTALA,mortalidad institucional,muerte menor de 1 ano,2006-09-01,0,0,1,0,1,0,1
BELEN DE ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-10-01,2,1,0,1,2,2,4
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
CHAYANTA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
COPACABANA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,1,0,1,0,2,0,2
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,4,4,0,3,4,7,11
GENERAL SAAVEDRA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,1,1,1,2
INQUISIVI,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-10-01,16,7,0,0,16,7,23
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,2,1,2,1,3
MIZQUE,mortalidad institucional,muerte menor de 1 ano,2006-10-01,1,0,0,0,1,0,1
MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,1,0,0,1,1,1,2
MOROCHATA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,2,0,2,2
OCURI,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,1,0,0,0,1,1
PAMPA GRANDE,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,1,0,0,0,1,1
PASORAPA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
POCOATA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,1,1,1,2
POROMA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,1,0,1,0,2,0,2
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-10-01,4,2,2,2,6,4,10
PUCARANI,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,2,0,2,0,2
PUERTO ACOSTA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
PUNA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,1,0,0,0,1,1
PUNATA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
RAVELO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
RURRENABAQUE,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,1,0,0,0,1,1
SACABA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,1,1,1,2
SAMAIPATA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
SAN IGNACIO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
SAN PEDRO DE QUEMES,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,5,3,0,0,5,3,8
SIPE SIPE,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-10-01,3,3,0,0,3,3,6
TACOPAYA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
TOCO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,0,1,0,1,1
TURCO,mortalidad institucional,muerte menor de 1 ano,2006-10-01,0,0,1,0,1,0,1
VALLEGRANDE,mortalidad institucional,muerte menor de 1 ano,2006-10-01,1,0,0,0,1,0,1
ACHACACHI,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,0,1,0,1
BUENA VISTA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-11-01,2,1,0,0,2,1,3
CLIZA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,14,0,14,0,14
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,3,2,1,0,4,2,6
COLLANA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-11-01,11,3,1,4,12,7,19
EUCALIPTUS,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-11-01,24,8,0,1,24,9,33
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,2,0,2,0,2
MACHARETI,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,0,1,0,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,3,0,3,0,3
OCURI,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-11-01,2,1,0,0,2,1,3
PAILON,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-11-01,3,3,0,0,3,3,6
PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,2,0,2,0,2
RAVELO,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,1,0,0,1,1,1,2
RURRENABAQUE,mortalidad institucional,muerte menor de 1 ano,2006-11-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-11-01,3,2,0,1,3,3,6
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,2,0,2,2
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,3,1,0,0,3,1,4
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-11-01,1,3,0,0,1,3,4
UNCIA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,1,0,1,1
VIACHA,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,2,0,0,0,2,2
YACO,mortalidad institucional,muerte menor de 1 ano,2006-11-01,0,0,1,1,1,1,2
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,0,1,0,1,1
BELLA FLOR,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,0,1,0,1,1
CAIROMA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,0,1,0,1,1
"CAIZA ""D""",mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,0,0,1,1,1,2
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
CHARAÑA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,0,0,0,1,0,1
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,0,1,0,1,1
CONCEPCION,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,1,0,0,0,1,1
CURVA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-12-01,4,4,1,2,5,6,11
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-12-01,19,10,0,1,19,11,30
MAIRANA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,1,0,0,1,1,2
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-12-01,6,2,1,1,7,3,10
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,2,2,2,2,4
RAVELO,mortalidad institucional,muerte menor de 1 ano,2006-12-01,2,0,0,0,2,0,2
SACABA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,9,4,0,1,9,5,14
SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-12-01,4,1,0,1,4,2,6
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,2,0,0,1,2,3
TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
TORO TORO,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,2,1,2,3
TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,0,0,0,1,0,1
VACAS,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,0,0,1,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,1,0,0,0,1,1
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2006-12-01,1,0,0,0,1,0,1
WALDO BALLIVIAN,mortalidad institucional,muerte menor de 1 ano,2006-12-01,0,0,0,1,0,1,1
