municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
VINTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
YOTALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
YUNCHARA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,0,2,0,2,2
ACHACACHI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
APOLO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
BATALLAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,1,1,1,2
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,1,1,2,1,3,4
BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,2,0,0,0,2,2
CHAYANTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,2,0,0,0,2,0,2
COLQUECHACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,4,2,3,1,7,3,10
HUACARETA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,15,20,1,1,16,21,37
MINEROS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,3,0,2,0,5,0,5
OCURI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,1,2,0,0,1,2,3
PADILLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,1,0,0,0,1,0,1
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,2,6,0,0,2,6,8
PUERTO ACOSTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,1,0,0,0,1,0,1
ROBORE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
SAN RAFAEL,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,2,0,0,0,2,0,2
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,6,4,2,1,8,5,13
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,1,0,0,0,1,0,1
UMALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,1,0,0,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-08-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,0,2,2,3,2,5
CHIMORE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,2,0,1,1,3,4
COMARAPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,2,0,2,2
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,4,8,0,1,4,9,13
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,1,1,1,1,2
IXIAMAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,17,13,3,1,20,14,34
LAJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,1,0,0,1,1,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,2,0,0,1,2,3
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,7,4,0,0,7,4,11
PUERTO PEREZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,1,0,1,0,1
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
REYES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,1,0,0,1,1,2
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,2,0,0,1,2,3
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,6,1,0,2,6,8
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,1,0,0,0,1,0,1
TIPUANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,1,0,0,0,1,1
VACAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,0,1,0,1,1
WARNES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,1,0,1,0,1
YOTALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-09-01,0,0,1,0,1,0,1
ARAMPAMPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,1,0,0,0,1,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,2,1,0,1,2,2,4
CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,1,0,1,0,2,0,2
COPACABANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,1,1,1,2
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,1,0,1,0,2,0,2
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,2,4,0,4,2,8,10
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,14,7,0,0,14,7,21
MIZQUE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,1,0,0,1,1,1,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,0,2,0,2,2
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,4,1,0,0,4,1,5
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,4,2,0,0,4,2,6
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,0,1,0,1
PUCARANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,2,0,2,0,2
PUERTO VILLARROEL,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,0,1,0,1,1
SAN JUAN DE YAPACANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,1,3,0,0,1,3,4
SAPAHAQUI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,3,5,0,0,3,5,8
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,0,1,0,1
VILLAZON,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,1,0,0,0,1,1
YACUIBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,1,0,0,0,1,0,1
YAPACANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-10-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,1,2,1,2,3
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,2,1,1,0,3,1,4
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,2,0,0,1,2,1,3
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,9,3,0,3,9,6,15
INQUISIVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,26,9,0,1,26,10,36
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,1,3,0,0,1,3,4
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,3,2,0,0,3,2,5
PUERTO CARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,1,1,1,1,2
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,2,3,0,2,2,5,7
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,3,4,0,1,3,5,8
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,2,4,0,0,2,4,6
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,0,1,0,1,1
TARATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,0,1,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-11-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,1,0,0,1,1,1,2
CHARAÑA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,1,2,0,0,1,2,3
COPACABANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,2,0,2,2
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,3,2,1,2,4,4,8
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,19,9,0,1,19,10,29
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,7,2,0,0,7,2,9
QUILLACOLLO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,1,0,0,0,1,1
RAVELO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,1,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,1,2,1,2,3
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,2,1,0,1,2,3
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,1,0,1,0,1
SAN RAFAEL,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,3,2,0,0,3,2,5
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,3,2,0,1,3,3,6
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,1,0,1,0,2,0,2
TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,1,0,1,0,1
TORO TORO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,2,1,0,0,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,1,0,0,0,1,1
VILLAZON,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-12-01,0,0,0,1,0,1,1
