municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2006-07-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2006-07-01,1,0,0,0,1,0,1
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2006-07-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2006-07-01,1,0,0,0,1,0,1
WARNES,mortalidad institucional,muerte rn menor de 7 dias,2006-07-01,1,0,0,0,1,0,1
YAPACANI,mortalidad institucional,muerte rn menor de 7 dias,2006-07-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,1,0,0,0,1,0,1
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,3,0,0,0,3,3
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,8,6,0,0,8,6,14
COLQUECHACA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,2,1,2,3
COLQUENCHA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,1,0,0,0,1,1
COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,4,3,0,0,4,3,7
EL VILLAR,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,0,1,0,1,1
LA GUARDIA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,14,12,0,0,14,12,26
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,1,0,0,0,1,1
MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,1,1,1,2
OCURI,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,1,3,1,0,2,3,5
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,3,0,0,0,3,0,3
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,1,0,0,0,1,1
SACACA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,0,1,0,1,1
SAN RAMON,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,1,0,0,0,1,0,1
SANTA ANA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,8,5,0,0,8,5,13
SENA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,4,2,0,0,4,2,6
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,1,1,0,0,1,1,2
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,1,0,1,0,2,0,2
TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,2,0,2,0,2
TOTORA(ORR),mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,1,0,0,0,1,1
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,2,1,0,0,2,1,3
UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,1,1,0,0,1,1,2
VITICHI,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,1,1,1,1,2
YUNCHARA,mortalidad institucional,muerte rn menor de 7 dias,2006-08-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,1,0,0,0,1,1
AYATA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,2,1,2,1,3
BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,1,0,1,0,2,2
CHALLAPATA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,4,1,0,0,4,1,5
COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,2,0,2,2
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,5,7,1,1,6,8,14
GENERAL SAAVEDRA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,2,0,2,0,2
ICLA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,1,0,1,1
INCAHUASI,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,11,4,2,0,13,4,17
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,1,0,0,1,1,2
MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,2,0,0,0,2,2
OCURI,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
OKINAWA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,4,0,0,1,4,5
POROMA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,1,0,1,0,2,2
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,4,3,0,1,4,4,8
PUERTO PEREZ,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,2,1,2,1,3
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,1,0,0,0,1,1
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,0,0,0,1,0,1
RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,0,0,0,1,0,1
SACACA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,0,0,1,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,4,6,0,0,4,6,10
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,4,0,0,1,4,5
TACOBAMBA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,1,0,1,1
TACOPAYA,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,2,0,2,2
TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
VACAS,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,1,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,2,0,2,0,2
YAPACANI,mortalidad institucional,muerte rn menor de 7 dias,2006-09-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,1,1,1,2
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,5,3,0,0,5,3,8
CORO CORO,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,1,0,2,0,2
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,3,3,0,1,3,4,7
EUCALIPTUS,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
EXALTACION,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,4,4,0,0,4,4,8
LAJA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,0,1,1,1,2
MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,0,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,3,0,0,1,3,4
PASORAPA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,0,1,0,1,1
POROMA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,2,0,0,0,2,0,2
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,4,2,1,0,5,2,7
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,0,0,1,0,1
RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,1,0,0,0,1,1
SACABA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,1,0,0,1,1,2
SACACA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,0,0,1,0,1
SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,1,0,0,0,1,1
SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,6,2,0,0,6,2,8
SAPAHAQUI,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,1,0,1,0,1
SORACACHI,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,1,0,0,1,1,2
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,1,0,1,0,2,2
VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,1,0,0,1,1,2
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,1,0,0,1,1,2
WARNES,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,0,1,0,0,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte rn menor de 7 dias,2006-10-01,1,0,0,0,1,0,1
CALAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,2,0,0,0,2,0,2
CHACARILLA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,0,1,0,1,1
CLIZA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,5,0,5,0,5
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,10,3,1,0,11,3,14
CURAHUARA DE CARANGAS,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,8,4,0,0,8,4,12
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,14,3,0,0,14,3,17
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,0,0,0,1,0,1
LURIBAY,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,0,0,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,5,6,0,0,5,6,11
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,2,1,1,0,3,1,4
PUERTO CARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,0,0,0,1,0,1
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,2,0,0,0,2,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,2,2,0,0,2,2,4
SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,3,6,0,0,3,6,9
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,2,2,0,0,2,2,4
TACOPAYA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,0,1,0,1,1
TAPACARI,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,1,3,1,3,4
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,0,0,0,1,0,1
TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,2,0,2,0,2
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,2,0,0,0,2,0,2
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,1,0,0,0,1,0,1
VACAS,mortalidad institucional,muerte rn menor de 7 dias,2006-11-01,0,0,1,0,1,0,1
AIQUILE,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,1,0,1,1,2,3
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,5,2,0,0,5,2,7
COMBAYA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,1,0,1,0,1
COPACABANA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,0,1,0,1,1
CORIPATA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,3,0,3,0,3
COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,1,1,1,1,2
COTOCA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,3,2,1,1,4,3,7
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,11,5,0,0,11,5,16
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,1,0,2,0,2
OCURI,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,6,2,1,0,7,2,9
PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,0,1,0,1,1
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,1,1,1,1,2
RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,3,2,0,0,3,2,5
RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
SAN ANDRES,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,1,0,0,0,1,1
SANTA ANA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,7,5,0,0,7,5,12
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,2,0,0,0,2,2
TIRAQUE (CBBA),mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,1,0,0,0,1,1
TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,1,0,0,1,1,2
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,1,2,1,2,3
VILA VILA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,0,1,0,0,0,1,1
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,2,0,0,0,2,0,2
YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2006-12-01,1,1,0,0,1,1,2
